id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"NGC   262" 0.015260233939595302 0.19701666860040276 0.019701666860040278 0.4016666728500277 0.040166667285002775 2.6366666425019503 0.05385164700000001 3.7700000684708357 0.15 7.50999990850687 0.1501999981701374 18.175000130819775 0.36350000261639553 27.443333878181875 0.5488666775636375 22.31999970972538 3.3421551 27.833333487311997 5.723635000000001 25.73846194606561 5.1643 55.02166668723027 3.301300001233816 47.00000040233135 2.8112497220986965 74.2 5.47 90.8333339681228 5.450000038087368 98.3 5.43 180.0 6.630000000000001 309.0000011920929 26.213736908964584 276.3888912068473 16.583333472410835 674.9166642824808 40.49499985694885 649.9999761581421 25.999999046325684 826.3333249092102 36.22554340382625 1314.9999968210855 119.01260572436225 808.0000281333923 80.80000281333923 nan nan 1549.999976158142 173.49424335828328 nan nan nan nan 995.0000047683716 99.50000047683716 1330.0000429153442 179.99999999999997 711.0000252723694 110.0 nan nan
"IRAS 04385-0828" 0.015064 nan nan nan nan nan nan 1.0020000190706924 0.042898135157603295 2.343500091228634 0.05119570294468082 3.5649999044835567 0.23547823678633234 1.8400000408291817 0.06999999999999999 8.709166664630175 1.4260084 13.528333200762669 2.5786043 18.809090283784002 2.3345235 52.93939418241833 3.1763636509451 53.900000000000006 4.790763050913705 109.0 6.04 120.56666661302248 7.233999996781348 174.00000000000003 8.09781729850705 356.0 10.68 435.99999845027924 28.20017730440715 369.03333534797036 22.142000120878222 1267.888901895947 76.07333411375681 1320.0 52.800000000000004 1644.9999785423279 66.2386782778763 2860.000023841858 174.45343218177163 nan nan nan nan 2335.000052452087 242.0743687382041 nan nan nan nan nan nan nan nan nan nan nan nan
"IC 4553" 0.0184 0.10450000263517722 0.025709918 0.4137499927310273 0.04368066 2.125605503731082 0.11837618481807873 6.420350015082254 0.4496253724852983 11.531822178553341 0.7553440953795943 25.642032876663173 0.9439749867869036 37.69118795074516 1.6770856698414864 46.0458826104179 3.4147766816878025 53.9535714212805 4.266969035273633 56.832142868744484 3.6688689926182976 35.3483331944483 2.2171504059648837 nan nan nan nan 34.41000004764646 2.064600002858788 nan nan nan nan 569.9999957680701 28.655889299425 468.1999985575676 28.091999913454053 4932.500047683716 295.95000286102294 5665.000200271606 510.0980000000001 7961.66659673055 288.4812181338717 103833.33333333334 4930.917298281934 139000.0 13900.0 75000.0 7500.0 112833.33333333334 2259.357928704525 nan nan 54900.001525878906 6700.0 86300.0 8630.0 30500.0 2436.4728605096343 12250.0 999.9999999999999 3885.0 312.4099870362662
"UGC 11680" 0.026 0.24799998936941847 0.025806976 0.7010000117588788 0.14051335 4.4200001284480095 0.37 16.599999740719795 0.8 29.999999329447746 1.4 40.699999779462814 1.9 51.500000059604645 4.3 16.649999655783176 0.72111026 16.5500002913177 0.9899494000000001 13.599999714642763 0.72111026 2.513999992515892 0.1508399995509535 27.599999999999998 2.54 25.0 2.54 1.2330000463407487 0.07398000278044492 26.599999999999998 2.69 78.5 7.2299999999999995 238.50000274181366 18.45562244954095 0.886999987415038 0.05321999924490228 0.6140000041341409 0.036840000248048455 nan nan 505.7500008344651 35.60480932431776 2879.9999594688416 210.34258774794634 nan nan nan nan 4707.500061988831 356.0814500882628 nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk 1239" 0.019596890592891433 nan nan nan nan 1.660555549379852 0.03321111098759704 4.4900000328198075 0.12196310279205608 8.498888837897944 0.1699777767579589 8.542500087060034 1.0407930653922626 7.040000054985285 0.1408000010997057 22.426666567722958 2.6153394 46.36666725079218 5.7593402 88.75000210744994 7.7298124999999995 180.333331671026 10.81999990026156 234.0 8.61 277.0 10.200000000000001 260.79999935626984 15.64799996137619 344.0 10.32 500.0 15.0 675.4999876022339 47.64779638136479 538.44445432557 32.306667259534194 924.9374898076057 55.49624938845634 nan nan 1175.000019073486 59.51942960076146 1369.9999833106995 84.18580640464282 nan nan nan nan 1070.0000524520874 240.0 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  7479" 0.007967227179902725 5.495000024437905 0.5495000024437905 9.944999785423278 0.9944999785423279 6.437999941408634 0.12875999882817268 12.650874952669255 0.6616964935836573 23.657636767232113 1.5555373672790007 35.67568715516245 2.301832633492089 1.016979971609544 0.27297067999999997 100.47777742147446 7.798076600000001 135.3781240468379 9.355110999999999 85.90714314154216 11.315476 46.12333342929681 2.7674000057578083 23.3 0.699 39.49999999999999 1.1849999999999998 82.31818274530498 4.939090964718298 nan nan 187.0 5.609999999999999 1221.416655222575 60.334984048026605 502.3888891670438 30.14333335002263 2325.166622797648 139.50999736785886 2474.9999999999995 98.99999999999999 3772.5000023841862 228.63801168800453 14125.0 1448.1455264103295 14300.000190734863 1430.0000190734863 nan nan 24937.50006357829 1913.9209041925067 nan nan nan nan 26000.0 2600.0 17299.999237060547 1210.9999465942385 7510.000228881836 525.7000160217285 2690.000057220459 188.30000400543216
"NGC  3735" 0.00901 3.1900000758469105 0.31900000758469105 4.549999876568715 0.45499998765687155 5.501999985426664 0.11003999970853329 13.485999987460673 0.3415040282798025 27.538999542593956 0.5507799908518791 64.69399956986308 1.2938799913972616 2.7699999045580626 0.18000000000000002 74.3454559282823 5.051732499999999 102.32727381993425 8.1 61.78333284333348 6.7297844 50.1041670622925 3.00625002373755 nan nan 12.125 0.36374999999999996 38.47777809202671 2.3086666855216027 nan nan 49.5 1.4849999999999999 656.6666523615519 37.504966337806515 241.52083459248146 14.491250075548887 593.8333407924289 35.63000044754573 482.49999809265137 19.299999923706054 1068.3333190282185 50.91600927016963 6813.333237965901 236.71185014696667 nan nan nan nan 18483.33314259847 647.0904109937035 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  4477" 0.00449 0.22401666699876077 0.03915477315485079 0.9028333177678288 0.09028333177678288 34.385500396601856 1.5606489093547755 101.80000100781521 2.3782720909799737 211.27333247661593 4.2254666495323185 334.68333063522977 6.792826406343026 500.4166696468989 10.00833339293798 388.7409097091718 64.52015999999999 426.0000050999224 25.278449000000002 252.73333142201105 18.090881 149.58250074982644 8.974950044989585 247.98332820733387 9.79086444515626 123.22500208616256 4.000010557798566 73.37777799268564 4.679194975208448 nan nan 62.48166827599208 3.4676118485926306 160.00000298023227 24.08318915758459 30.827778150637947 7.70637790116894 21.833333333333332 2.8198226894611653 18.7366669776539 2.550883503914392 nan nan 547.2500107288361 59.13351463726857 nan nan 594.5000052452087 80.89499 1237.4999737739563 171.13444737860706 1205.0000286102293 120.50000286102294 662.0000004768372 113.75851999999999 1180.0000214576723 118.00000214576724 458.49998712539673 39.0600819251573 163.33333611488342 17.112178898862258 44.94999953210354 7.827835177531031
"Z 218-7" 0.02734 0.017866666288076278 0.005254521999999999 0.06800000119255856 0.006800000119255856 0.8867500049139683 0.017735000098279365 3.2078571415955337 0.06415714283191068 6.297285699734597 0.16757386803344398 4.420000012032688 0.2704163456597992 1.6899999463930726 0.09000000000000001 10.910000093281269 1.158361 15.209999866783619 1.6155494 13.000000268220901 1.7578396 9.658958238636453 0.5795374943181871 nan nan nan nan 7.518958323293676 0.45113749939762054 nan nan nan nan nan nan 39.80833327248693 2.3884999963492155 156.58333607017994 9.395000164210796 180.9999942779541 7.239999771118164 269.0 8.07 1374.9999928474429 76.77058355906902 nan nan nan nan 2359.999961853028 149.48327665662137 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  4941" 0.003703 3.8800000911578536 0.38800000911578536 4.346666624769568 0.43466666247695684 0.5289999971864745 0.04011234 15.677499817684293 1.3097423274876971 19.89216597091096 1.629593796941748 25.18750019953586 2.896661796000085 24.30500090122223 3.4000147 128.72105013383063 32.318417000000004 94.66875030193478 15.459624999999999 61.786666636665664 13.647344 51.55000019127672 3.734808131109582 112.40000220537186 3.928896155410575 78.24999761581421 2.4074052421642684 39.14999998236696 3.161085295018192 138.19999797344207 7.457145901750883 120.05000149011612 4.66476151587624 184.00000017881393 26.127619485900357 115.13030407717734 10.80964819557428 313.29166820645327 23.51069324798878 312.8749934434891 12.514999737739563 527.0000050067903 33.38191875851357 1370.0000071525574 102.24022232603089 964.9999737739563 96.49999737739563 1850.000023841858 190.0 4190.00002861023 206.12435566909602 5330.0 983.0 nan nan 5250.000023841858 525.0000023841858 5580.0000826517735 400.3748310428148 2752.499997615814 198.55728880826814 965.9999907016754 139.28836805276393
