id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"LEDA   45656" 0.15434 1.5462500450666994 0.15462500450666994 1.3824999914504588 0.13824999914504588 2.2646428385217274 0.06652067765928125 2.052884589200123 0.0526782667305304 2.071785698977432 0.05267826983057868 3.2339285743156716 0.06964194170899689 2.3884615466858334 0.04776923093371667 3.440000031045393 0.43104525 4.307368549665338 0.6432729 7.202500069979578 0.84308954 9.212222084469266 0.552733325068156 9.669999592006207 0.2900999877601862 12.600000016391277 0.3780000004917383 13.189999919136365 0.7913999951481819 nan nan nan nan nan nan 30.40666672637065 1.8244000035822387 73.09285679374422 4.48490777538279 68.77499975363413 2.7509999901453654 nan nan nan nan 51.30000039935112 5.130000039935112 86.30000054836273 9.2 nan nan 54.20000106096268 5.420000106096268 nan nan 44.70000043511391 6.0 nan nan nan nan nan nan
"2MASS J22255427+1958370" 0.147 nan nan nan nan nan nan 0.18843185293552064 0.014024622 0.5004750020662284 0.0147268465 0.7952741355552462 0.14311184 1.0672200098399895 0.11195089000000001 1.1899999735760503 0.35937445 nan nan 2.5433332969745 0.5264029 4.721111143222078 0.28326666859332467 nan nan nan nan 7.93708336810892 0.4762250020865352 nan nan nan nan nan nan 19.44999982143442 1.1669999892860652 45.70833320568006 2.7424999923408038 43.69999999205272 1.7479999996821087 nan nan nan nan nan nan 166.99999570846558 6.679999828338623 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA   90196" 0.1622 nan nan nan nan 0.08893749998151179 0.015233515999999997 nan nan 0.4581640460277203 0.017662673 nan nan nan nan 1.254166631648938 0.28178009 1.7425000260118395 0.4872371 2.5518182665109634 0.43416585 3.453295478513041 0.20719772871078246 4.055 0.12164999999999998 nan nan 6.488000032939016 0.389280001976341 9.905000000000001 0.29715 nan nan nan nan 32.18749999925494 1.9312499999552963 151.7500008493662 9.105000050961971 nan nan 167.0 17.1 1870.0 93.5 nan nan nan nan 2040.0 184.0 nan nan nan nan nan nan nan nan nan nan nan nan
"2MASX J10032788+5541535" 0.146 nan nan 0.014000000192027073 0.003983717 0.035742857107834425 0.0031733262712172416 0.12220713844206851 0.00244414276884137 0.28985714379814453 0.005797142875962891 0.4149285762520906 0.008298571525041813 0.49978571665373506 0.010000000559155184 nan nan nan nan nan nan 0.7042499941557181 0.04225499964934308 nan nan nan nan 0.6773333324394966 0.04063999994636979 nan nan nan nan nan nan 2.324999987327804 0.21853489953165425 8.910833266749979 1.5344120885377315 8.194166736590365 0.3277666694636146 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA   29208" 0.16012 0.5399999907240272 0.053999999072402716 0.626999995438382 0.0626999995438382 0.8841666577306265 0.026339134593575106 0.9740000265689257 0.028548204616013637 1.0100000072270632 0.0560803 1.378500001737848 0.03201562112609494 1.2025714199158497 0.02666458291434457 1.504000014392659 0.36482874 2.188000059686601 0.42906875000000005 3.8705881520667496 0.58625935 9.037105191365669 0.5422263114819401 9.449999779462814 0.28349999338388443 12.299999594688416 0.36899998784065247 13.016666829880949 0.7810000097928569 nan nan nan nan 31.0 6.0 22.312500210199502 1.33875001261197 38.05666647056738 3.121582343655257 36.36666696270307 1.4546666785081228 nan nan nan nan 40.19999876618385 4.019999876618385 38.099999722838405 4.239637366568042 nan nan 41.70000180602074 4.170000180602074 nan nan 38.80000114440918 8.200000000000001 nan nan nan nan nan nan
"SDSS J143417.15+020742.3" 0.18029 0.04054999953950755 0.006788961400000001 0.06442500125558581 0.006442500125558581 0.0919666660289901 0.0043451123000000005 0.13514999591279775 0.002702999918255955 0.22149999737545537 0.0057445627 0.30966666963649914 0.006193333392729983 0.27999999292660505 0.015231546 0.20300000323913991 0.004060000064782798 0.24900000425986946 0.004980000085197389 0.3020000003743917 0.0060400000074878335 0.42286666723904714 0.02537200003434283 0.34750000000000003 0.02036295656332842 0.293 0.02416795398870165 0.415666665261567 0.027876603266334725 0.47150000000000003 0.08617569262849008 1.7850000000000001 0.05913036445008605 nan nan 1.9879166630997012 0.1709181065557681 6.725833370362718 1.3754090461217854 5.56499990016222 0.2225999960064888 nan nan nan nan nan nan 76.0 6.0 nan nan nan nan nan nan nan nan 50.25000052452087 9.628213233068337 nan nan nan nan
"LEDA 3096524" 0.17078 nan nan 0.025950000235752668 0.007701948 0.10939999992842786 0.0039051247000000005 0.23043565806728905 0.00885451834709006 0.5460936986331979 0.11071020541174073 0.8053846182659841 0.02251666 0.988564984263226 0.02973214066814461 1.4799999840119307 0.23366641999999996 2.3611763711361324 0.31112700000000004 4.518666708221039 0.46743985 12.475000068483254 0.7485000041089952 nan nan nan nan 18.683333331967393 1.1209999999180436 nan nan nan nan nan nan 53.830303117000696 3.2298181870200415 143.01515216538402 8.580909129923041 135.5 5.42 163.0 17.8 277.0 41.5 nan nan 268.99999380111694 10.759999752044678 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J161647.32+371621.2" 0.15185 0.043333332238641255 0.00799187 0.06386666548981641 0.007107039 0.17299999308306724 0.0034599998616613448 0.375333498936925 0.009730879 0.8194399939384311 0.016388799878768623 0.335742500624292 0.05090187 1.241790998090014 0.02483581996180028 1.2919999891892076 0.3193744 1.584000000730157 0.36000003 1.6911110788997676 0.47370875999999995 1.5677666697585178 0.09406600018551106 nan nan nan nan 2.749649984644493 0.16497899907866956 nan nan nan nan nan nan 22.03571467506034 1.3221428805036204 99.86666672627132 5.992000003576279 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"IRAS 13342+3932" 0.178992 nan nan nan nan 0.16308333215420134 0.004663689589829093 0.2996583357344207 0.012216383 0.6034608348954862 0.016176837 1.2101999949663877 0.0429651 1.4404624904879406 0.028809249809758814 1.8835000577382743 0.39484177000000004 3.146500082220882 0.5701754 5.3737501439172775 0.6675328 11.622940536230313 0.6973764321738187 10.95 0.32849999999999996 nan nan 15.838964323892393 0.9503378594335435 17.8 0.534 nan nan nan nan 57.49583336363236 3.4497500018179412 183.0606046571876 10.983636279431256 nan nan nan nan 1110.0 134.0 nan nan nan nan 1630.0 163.0 nan nan nan nan nan nan nan nan nan nan nan nan
"Ton  182" 0.164 1.5580000123009086 0.15580000123009086 1.805999968200922 0.1805999968200922 2.9649999535953 0.11640446959649538 2.5858333489547176 0.051716666979094356 2.323749994199413 0.0703562324967037 2.9550000714759035 0.05910000142951807 2.404166608660792 0.05220153345431686 2.7381249819882214 0.39711459999999993 4.66000015148893 0.5259277499999999 9.15533322840929 0.7824960000000001 19.109091180562977 1.1465454708337786 20.19999921321869 0.6059999763965607 26.799999177455902 0.8039999753236771 27.975757653785475 1.6785454592271285 nan nan nan nan nan nan 56.0878787144567 3.365272722867402 110.116666529576 6.606999991774559 100.23333333333332 4.081195301624268 nan nan 259.0 84.51561985810672 254.0000081062317 25.40000081062317 243.5000034570694 9.740000138282776 nan nan 259.99999046325684 25.999999046325684 136.30000220537187 17.488853593074648 166.99999570846558 25.0 72.9999989271164 10.0 nan nan nan nan
