id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"3C 234.0" 0.18494 0.10159999801544473 0.015652477 0.07938000198919326 0.007938000198919326 0.12168760283278365 0.004588063170048556 0.19911266922463255 0.003982253384492651 0.46338666991990374 0.009870157999999999 0.5747533335428064 0.01403923 0.604496665497815 0.016634980329802016 2.0773333342125015 0.61318843 nan nan 5.038461468827267 0.6604544 11.51666669199864 0.6910000015199184 14.700000000000001 0.441 25.4 0.7619999999999999 24.97916678947707 1.4987500073686242 42.7 1.2810000000000001 nan nan 160.0 28.8 115.22500169277191 6.9135001015663144 289.92499858140945 17.395499914884567 274.5 10.98 291.00000047683716 21.880585001320235 171.99999901652336 18.990853061408274 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2000] J235225.0+244009" 0.212 nan nan nan nan nan nan 0.1063071423621815 0.006305553 0.23268571723227588 0.012216791 0.3421714230041419 0.012409674 0.4358499967825732 0.042367443000000005 nan nan nan nan 3.9409091272814702 0.7049823000000001 7.76599996317178 0.46595999779030683 9.29 0.27869999999999995 nan nan 12.327777631415263 0.7396666578849157 17.4 0.5219999999999999 nan nan nan nan 27.31250019352883 1.6387500116117297 90.86875104531646 5.452125062718987 97.69999980926514 3.9079999923706055 nan nan 1020.0 82.0 nan nan nan nan 1450.0 304.0 nan nan nan nan nan nan nan nan nan nan nan nan
"IRAS 11119+3257" 0.18758 nan nan 0.021899999410379678 0.0042 0.011293999887129758 0.0034785052999999995 0.10048888846843813 0.0038987177999999993 0.5089999823313621 0.010179999646627243 1.3500000350177288 0.027000000700354576 1.7322222314154108 0.057445628000000006 3.6892307062561693 0.34985711999999997 7.196153872288191 0.77955116 15.454545193775132 0.9949874000000001 33.268332938353225 1.9960999763011935 34.25 1.0274999999999999 nan nan 49.258333685000736 2.955500021100044 62.1 1.863 nan nan 166.99999785423282 19.021303845951255 103.47500069396837 6.208500041638102 293.6346103961651 17.618076623769905 nan nan 347.99999499320984 24.979441547000203 1590.0000166893005 121.98872898755853 nan nan nan nan 1519.9999904632568 119.5031380341119 nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J14294306+4747262" 0.220706 0.4929999995511025 0.053888773 0.477666665877526 0.0477666665877526 0.6310624903562712 0.012621249807125423 0.6095625012676464 0.012191250025352929 0.6682187577098375 0.016740668544263468 0.9252187610400142 0.022594246982951927 0.7156666678686937 0.01989974822614362 1.3100000040140003 0.31192947 1.693500013789162 0.4938624 2.7093750541098416 0.4779121400000001 3.657395825566103 0.2194437495339662 3.809999907389283 0.1142999972216785 5.229999776929617 0.1568999933078885 5.53009804403665 0.33180588264219896 nan nan nan nan nan nan 13.214285591297916 0.792857135477875 43.64487214126648 2.7613277984332103 42.81666671832402 1.712666668732961 nan nan 82.0 25.0 79.59999889135361 7.959999889135361 100.34999868869782 6.506919393998976 nan nan 64.9000033736229 6.490000337362289 nan nan 44.70000043511391 5.4 nan nan nan nan nan nan
"LEDA  165618" 0.20281 0.06956666766200215 0.014213021999999999 0.03433333282979826 0.007505997499999999 0.11703124937412213 0.005045790610955879 0.17285625017393613 0.0034571250034787226 0.32749999809311703 0.006549999961862341 0.5273125061648898 0.010546250123297796 0.5540625015783007 0.012549900512553972 nan nan 2.3206250480143353 0.7184705999999998 9.99142841569015 1.0728 42.01363631134683 2.5208181786808095 52.6 1.578 80.55000000000001 2.4165 85.58181831890887 5.134909099134532 128.0 3.84 nan nan 262.0 36.7 162.2500021755695 9.73500013053417 255.38888592190213 15.323333155314128 241.0 9.64 442.4999966621399 47.312788968734445 1210.0 81.17394902307021 nan nan nan nan 713.0 143.0 nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2003c] J135355.9+664800" 0.19827 0.06514999950013589 0.012681481999999999 0.1082500002667075 0.01118034 0.0974083324460177 0.0057314919999999995 0.14071666373638436 0.0036441738 0.1652999987224272 0.0039268307 0.19353333239754042 0.0047413077 0.18899999849963933 0.015407142 nan nan nan nan nan nan 0.2631766695775829 0.01659533048411457 0.31266666666666665 0.038021309814365946 0.19 0.023617154782064668 0.236833334648917 0.02188499515803065 0.2965 0.07824046267756857 1.3833333333333335 0.07244984472033049 nan nan 1.697499998152877 0.1544943399175783 4.741666691824794 1.2867245829620269 11.191666648151974 0.447666665926079 nan nan nan nan nan nan 70.0 4.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2C 1883" 0.22 0.03593333409905123 0.008608717 0.05920000088129503 0.0072187254 0.15250000069499947 0.006557438600000001 0.25800000366871245 0.005160000073374249 0.4327500064391643 0.008655000128783286 0.618500002019573 0.01237000004039146 0.6670000002486631 0.02501999 0.7027777739697032 0.14633864 0.9954444895912377 0.23775827 1.7044444232144291 0.24000000000000002 1.7380833250461147 0.10428499950276689 nan nan nan nan 2.053692330969641 0.12322153985817845 nan nan nan nan nan nan 7.629363690197467 0.457761821411848 49.555000135004526 3.2768010673112657 52.05833403517803 2.0823333614071213 nan nan 620.7499885559082 66.38531464111621 nan nan 512.0 20.48 748.5 216.69563908856128 nan nan 490.0 19.6 nan nan nan nan nan nan nan nan
"LEDA 2149945" 0.20553 1.268333347979933 0.1268333347979933 1.226666693886121 0.1226666693886121 1.133846152627554 0.028722812851432546 1.0247499885736033 0.077058416 0.9190000055241399 0.07566373 1.6162500008552647 0.04183300496394153 1.297374998102896 0.029107558297077778 2.027999993879348 0.37175263000000003 2.844499982893467 0.50911686 5.350625142455101 0.6667833700000001 7.800595156569923 0.46803570939419537 8.3600003272295 0.250800009816885 11.900000274181366 0.357000008225441 12.504359036187331 0.7502615421712399 nan nan nan nan nan nan 25.37916658520698 1.5227499951124188 52.45000019236044 3.4568700707321938 46.11666631499926 1.8446666525999704 nan nan 201.0 66.46803743153546 58.69999900460243 5.869999900460243 112.50000140070915 7.142128534267638 nan nan 50.50000175833702 5.050000175833702 111.0 18.3 52.49999836087227 8.5 nan nan nan nan nan nan
"[VV2003c] J082001.7+505039" 0.2174 nan nan 0.03047500058528385 0.007090839 0.050120000378228724 0.004219004500000001 0.07992000173544511 0.002059126 0.1205600012326613 0.002411200024653226 0.13299999991431832 0.004472136 0.12285999982850626 0.014122322999999999 nan nan nan nan nan nan 0.1472916690864173 0.013142958635243066 0.16899999999999998 0.005069999999999999 0.34900000000000003 0.01047 0.31268749806284907 0.030728732220921713 0.794 0.02382 2.35 0.0705 nan nan 2.294166682058324 0.23493457247758626 11.613333215614158 1.8293553316205968 12.724999943748116 0.5089999977499247 nan nan nan nan nan nan 68.0 5.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"IRAS F15146+1911" 0.19 0.14400000509340316 0.014400000509340316 0.21899999410379678 0.021899999410379678 1.2914285429620318 0.031622778 2.1071428366537606 0.042426407 3.3785714767873287 0.06757142953574657 5.434285716286728 0.14966629610633794 4.287142772227526 0.09380832 6.649999879300594 0.49618544000000003 9.423636662011797 0.6459102 18.945454027165066 1.2727921999999998 30.021212370603372 1.8012727422362023 nan nan nan nan 47.94393989516027 2.876636393709616 nan nan nan nan nan nan 85.68333462973435 5.141000077784061 136.22222330835132 8.173333398501079 133.24999928474426 5.32999997138977 nan nan nan nan nan nan 82.50000327825546 9.700000000000001 nan nan nan nan 94.9999988079071 27.0 nan nan nan nan nan nan nan nan
