id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"Mrk  279" 0.030601 3.8799999747425318 0.3879999974742532 4.335000179708004 0.4335000179708004 nan nan 3.0900000128895044 0.54 6.930000148713589 0.64 9.879999794065952 0.95 nan nan 24.056249763816595 2.1908903 37.149999756366014 2.9899831999999997 48.742857362542836 3.5171007999999992 23.53500015735626 1.4121000094413756 51.9 1.557 62.6 1.878 30.099999952316285 1.805999997138977 79.19999999999999 2.3759999999999994 113.0 3.3899999999999997 nan nan 133.89583115776384 8.03374986946583 359.1666646401087 21.54999987840652 361.0000014305115 14.440000057220459 nan nan 1260.0 62.8 851.9999980926514 85.19999980926514 nan nan 2200.0 154.0 nan nan nan nan 822.0000267028809 82.20000267028809 342.00000762939453 23.94000053405762 131.99999928474426 10.0 nan nan
"UGC 11680" 0.026 0.24799998936941847 0.025806976 0.7010000117588788 0.14051335 nan nan nan nan nan nan nan nan nan nan 16.649999655783176 0.72111026 16.5500002913177 0.9899494000000001 13.599999714642763 0.72111026 2.513999992515892 0.1508399995509535 27.599999999999998 2.54 25.0 2.54 1.2330000463407487 0.07398000278044492 26.599999999999998 2.69 78.5 7.2299999999999995 238.50000274181366 18.45562244954095 0.886999987415038 0.05321999924490228 0.6140000041341409 0.036840000248048455 nan nan 505.7500008344651 35.60480932431776 2879.9999594688416 210.34258774794634 nan nan nan nan 4707.500061988831 356.0814500882628 nan nan nan nan nan nan nan nan nan nan nan nan
"Z 218-7" 0.02734 0.017866666288076278 0.005254521999999999 0.06800000119255856 0.006800000119255856 0.877000013133511 0.01754000026267022 3.4050000831484795 0.11045361000000001 6.624999921768904 0.3106445 7.410000078380108 0.54 nan nan 10.910000093281269 1.158361 15.209999866783619 1.6155494 13.000000268220901 1.7578396 9.658958238636453 0.5795374943181871 nan nan nan nan 7.518958323293676 0.45113749939762054 nan nan nan nan nan nan 39.80833327248693 2.3884999963492155 156.58333607017994 9.395000164210796 180.9999942779541 7.239999771118164 269.0 8.07 1374.9999928474429 76.77058355906902 nan nan nan nan 2359.999961853028 149.48327665662137 nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk  493" 0.03102 0.9840000129770488 0.09840000129770488 1.5449999773409218 0.15449999773409218 2.130000008037314 0.12369316999999999 4.134999995585531 0.22405355 7.0574997225776315 0.46572523000000005 6.880000117234886 0.6161169 13.000000268220901 0.6164414 11.54199989978224 2.6199808 12.47833338048723 2.8773077999999996 14.087500050663948 2.3622024 20.583333364083913 1.2350000018450347 23.75 0.7125 26.799999999999997 0.8039999999999999 24.518181806938216 1.4710909084162929 37.699999999999996 1.1309999999999998 60.4 1.8119999999999998 nan nan 67.039999063313 4.0223999437987805 153.8888888789548 9.233333332737287 154.0 6.16 230.33333289623258 34.30146109146118 713.3333311080933 43.33462617969903 nan nan nan nan 1326.666671435038 193.79435518305584 nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk  883" 0.03787 0.18725000336416997 0.02951271 0.34100000630132854 0.034100000630132854 1.0386000154539943 0.020772000309079885 2.807999961078167 0.05615999922156334 4.690000042319298 0.12165525 7.165000191889703 0.14330000383779407 9.38500021584332 0.1877000043168664 8.872856918190207 1.1673903 11.697856775884118 1.8932776 10.200769067383728 1.7039952999999999 8.893333228596797 0.6283827596133109 nan nan nan nan 6.4491666583220155 0.3869499994993209 nan nan nan nan nan nan 31.0499998233148 1.8629999893988878 172.04761766393977 10.322857059836386 nan nan 217.0 9.62 1065.0000071525574 68.55836900738014 nan nan nan nan 1159.999973773956 126.05157674539419 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  2622" 0.02866 0.09434999992663506 0.018350204999999998 0.22325000099954195 0.022325000099954195 1.3500000059138983 0.027000000118277967 5.562499864026904 0.11124999728053808 7.300000172108412 0.17 10.80000028014183 0.4 25.499999523162842 0.5099999904632568 15.999999642372131 2.111871 22.19333400328954 3.1208975999999993 20.769231451245453 2.8301945000000006 12.32205121902367 0.7393230731414202 nan nan nan nan 9.272333224181397 0.5563399934508838 nan nan nan nan nan nan 34.08095265811398 2.0448571594868388 95.23333343636422 5.714000006181853 99.7999981045723 3.991999924182892 nan nan 428.0 42.8 nan nan nan nan 1030.0 144.0 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC   863" 0.02609 0.3630000117961317 0.03630000117961318 0.5997500104624778 0.05997500104624778 2.8650000458583236 0.05730000091716647 4.900000058114529 0.24000000000000002 20.250000059604645 1.3038404000000001 31.333333502213158 1.5066519 48.84999990463257 0.9769999980926514 28.500000547085488 4.0037483 37.535714650792734 6.5833116 53.223076921242935 5.6515485 26.65000003737708 1.5990000022426247 nan nan nan nan 20.522727351703427 1.2313636411022055 nan nan nan nan 192.0 40.300000000000004 71.78666705886523 4.307200023531914 223.166665718411 13.389999943104659 240.25000339746475 9.61000013589859 221.0 38.3 510.9999961853027 36.382310261994085 545.0000166893005 54.500001668930054 nan nan 1460.0 160.0 nan nan nan nan 1879.9999952316284 187.99999952316284 1189.500018954277 83.2650013267994 544.5000045001507 52.61416320664291 212.49999850988388 19.50000010900933
"Mrk  926" 0.04702 1.3060000026598573 0.13060000026598573 1.4124999579507858 0.14124999579507858 2.109999923656384 0.04219999847312768 4.742499906569719 0.46097723 7.839999860152602 0.65030763 9.429999627172947 0.95 18.89999955892563 0.3779999911785126 11.20266659806172 1.3741179000000001 15.63333353648583 2.310844 17.894999722817115 2.198295 69.22619089512598 4.153571453707559 62.35 1.8705 63.5 1.905 83.83690471762704 5.030214283057622 83.2 2.496 88.35000000000001 2.6505 nan nan 114.47083487858376 6.868250092715026 239.9166639695565 14.39499983817339 213.00000077486035 8.520000030994414 nan nan nan nan 606.000006198883 60.600000619888306 nan nan nan nan nan nan nan nan 712.9999995231628 71.29999995231628 324.99998807907104 26.870057685088803 127.00000405311584 11.31370849898476 nan nan
"IRAS 15480-0344" 0.030128 nan nan nan nan nan nan 1.610000035725534 0.09000000000000001 3.590000094845891 0.1 5.849999841302633 0.66 nan nan 9.22583342374613 1.785049 11.826666382451853 2.8268178 13.060000073164701 2.420744 19.666666680408845 1.1800000008245306 17.166666666666668 2.190238400266053 24.6 2.72 26.283333516617617 1.577000010997057 35.233333333333334 3.3501828502337005 98.9 6.369999999999999 185.0 27.7 148.77083290119964 8.926249974071977 551.5476155564897 33.092856933389385 562.0 22.48 729.0 14.8 1070.0 85.8 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  1142" 0.028847 0.7334999972954392 0.07334999972954392 1.2894999817945063 0.12894999817945063 3.0125000054202973 0.14915847278152053 11.856666682722667 0.40218186220107255 19.56499981507659 0.9913879160046283 34.39999989941717 1.1014081919857006 48.27500048577785 1.863303518020095 63.72099991999566 3.8342797330653906 80.74863681747493 4.462714985955313 66.55500013008714 3.7081970009546503 38.46666656434536 3.1189934486192694 12.45 0.37349999999999994 14.249999999999998 0.42749999999999994 35.06961512218874 2.637962817405175 22.2 0.6659999999999999 36.699999999999996 1.1009999999999998 274.2500021457672 21.943109246323775 177.983334650596 12.892634139201045 440.2556031659302 28.21027488725428 574.999988079071 52.99999999999999 650.2500095367432 39.47876180346877 5305.00009059906 261.6982974894533 nan nan nan nan 11375.000143051147 698.6415557729443 nan nan nan nan nan nan nan nan nan nan nan nan
