                    id               redshift                   FUV                FUV_err                   NUV               NUV_err             u_prime          u_prime_err             g_prime          g_prime_err             r_prime          r_prime_err             i_prime          i_prime_err             z_prime          z_prime_err              J_2mass           J_2mass_err              H_2mass           H_2mass_err             Ks_2mass         Ks_2mass_err                WISE1            WISE1_err               IRAC1            IRAC1_err               IRAC2            IRAC2_err               WISE2            WISE2_err               IRAC3            IRAC3_err               IRAC4            IRAC4_err               IRAS1           IRAS1_err               WISE3           WISE3_err               WISE4           WISE4_err               MIPS1           MIPS1_err               IRAS2           IRAS2_err               IRAS3           IRAS3_err           PACS_blue       PACS_blue_err               MIPS2           MIPS2_err               IRAS4           IRAS4_err          PACS_green      PACS_green_err               MIPS3           MIPS3_err            PACS_red        PACS_red_err             PSW_ext         PSW_ext_err             PMW_ext         PMW_ext_err             PLW_ext         PLW_ext_err 
             NGC  7410               0.005581   0.24500000290572643    0.03636275536068889    2.2799998987466097    0.3224406779016739                 nan                  nan   19.79999989271164    4.373831267608961   43.40000078082085    9.543877654169322   59.79999899864197   13.407475482072522                 nan                  nan    289.0000086691644    37.799735497173984    329.5599998906255    48.300186522189485   188.54000102728605   28.932391773074798    70.90208313999078    8.268532720672166              13.445   1.4036992101230235   8.200000000000001   0.8561051337306653  38.302083516803876     4.46675212917661               7.595   0.7929412793517563   8.319999999999999   0.8686335015413575               107.0  26.734621747838514  25.916666548202432  3.0223767183462957  47.721428491813796   5.565227077781324   42.92500005066395   4.623163992381646                 nan                 nan               711.0   91.06492189641409                 nan                 nan                 nan                 nan              2970.0  362.59205727649356                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
              Mrk  352   0.014965581113999482                   nan                    nan                   nan                   nan                 nan                  nan  2.6000000070780516  0.26514901542864727   5.140000022947788   0.6054717188763094   6.560000125318766   0.7789326135435736                 nan                  nan    6.627142828490053    1.4219319923363816     8.30999987998179    2.1882551914669306    8.452999871224165    1.615466490666989   10.958888877017632    1.278015077256901                 nan                  nan                 nan                  nan   9.708333247966237   1.1321764829603673                 nan                  nan                 nan                  nan                 nan                 nan  10.713333273803194  1.2493786190598388  16.047619100411733   2.221417900166017  14.999999664723873  1.6155494060300073                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan  127.00000405311584  21.766717949542016                 nan                 nan                 nan                 nan 
             NGC  3998               0.003646                   nan                    nan    2.2150000440888107   0.31324831030073996   3.379999892786145   0.3446937081851615    21.1950009688735    2.303210938384569   145.6499993801117    14.85344377987933    70.6000030040741    7.199815859549661  43.299999088048935    4.415750805770227    316.7692302511289     43.37542467081045    391.5384526436145      76.5246611767098    297.9090931740674    48.60553851970834   182.38888955116272   21.270016822541653   435.9999895095825    45.79257481867077   254.0000081062317   26.630058978148313  103.31666613552305   12.048690203440549                 nan                  nan  56.475000673532485    6.008077873226591   138.4999982714653   23.05309079520486   94.05238216661272  12.460524251559722  147.47916858146587  25.863443664253477               130.0   14.00142849854971   151.7499971985817   24.77202285841218   466.2499967813492    59.2701492742011                 nan                 nan                 nan                 nan   988.0000076293945  162.25193419727495                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
              Mrk    9   0.006321039604004982                   nan                    nan                   nan                   nan                 nan                  nan   4.220000002533197  0.45131363840881417   6.060000043362379   1.0276847791300212   7.579999975860119   0.8189407770653467                 nan                  nan   11.682143035743918    2.2260559722567175   18.342857049512013     3.602027682762632    27.87500045572718    3.978712982393164   45.105000351369384    5.260101745316304   61.99999898672104    8.768124015063547                 nan                  nan   66.62727199196816    7.770008357398798   85.35000000000001    8.910801605355157                 nan                  nan               216.0   52.96461082647544   161.8333314789666   18.87284741672816   365.3333375586404   42.60482233775424               351.0   37.80385694608422  497.49998807907104   64.67561307125243   871.5000104904175  120.26168617528019                 nan                 nan                 nan                 nan  1277.4999833106995  180.49947942747198                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
             NGC  4939   0.010382035536063317                   nan                    nan     7.713333548357089    1.0908300915193985                 nan                  nan  6.4199999906122684   0.6547141045879491    14.2000000923872    1.451344213561333   19.79999989271164     2.26503862163845                 nan                  nan    69.94166706378262    11.221335868239358    85.36666654981673     14.48843294678748   58.263635940172456   12.584773417193079    52.57272737270051    6.130980885820669                 nan                  nan                 nan                  nan  35.763636739416555    4.284901094713914                 nan                  nan                 nan                  nan                 nan                 nan  108.35555775298013  13.419361959508922   293.7999978661537   35.89128502783438  214.00000154972076  23.048505541445714               377.0   56.73667244384359              2020.0  246.34325645326686   1940.000057220459   274.3574391925753                 nan                 nan              7660.0   934.9074820537056                 nan                 nan                 nan                 nan              7000.0   989.9494936611666   9489.999771118164  1158.4020999945399   4579.999923706055   559.0602378877408  1759.9999904632568  214.83537767280532 
             NGC  4151               0.003262     9.306666751702627     1.3161614340744614     10.59999999900659    1.4990663759749916                 nan                  nan  44.824999291449785   4.5839726881647564   82.16249756515026   13.793358548610058  128.61250434070826   16.324882142805688                 nan                  nan   258.72727415778417     37.86024337261545     337.000002915209     57.49512975498945    354.7272763469003    50.01314365116185    565.0000009271834    91.85451069676203  306.49999475479126    32.31060147763998               386.0    40.29958312439472   675.4444473319583    94.51059520538502               521.0    54.39399691142397               998.0    104.1942589589273  1989.9999999999998  270.27023513513285   1572.857141494751   183.4250865903956    4251.24990940094   539.4731434120763   4335.000076293945  466.89379699567087   4839.999961853027   565.5064069551936  6355.0000858306885   740.5055779054474   6889.999866485596   974.3931255932744   5409.999847412109   764.3827467244341              8260.0  1083.0715581160832                 nan                 nan   9380.000114440918   1445.629282170611    9055.00020980835  1280.5704104002189  4527.4999141693115   581.7710338270149  1799.9999523162842  224.61077063085432   684.2499822378159  151.35052403056864 
            ESO 434-40               0.008226                   nan                    nan                   nan                   nan                 nan                  nan   7.089999970048666   0.7268294131038594  16.499999910593033   1.6826764303678614  25.599999353289604   2.6820886765512215                 nan                  nan    39.59285720650639    12.117175509136773                  nan                   nan   62.624998701115445   16.157626913010684   123.61666751901309    14.41605683408902   82.24999999999999    8.587152103578926  112.87499964237213   11.784495934595338  169.99999988079068   19.825236428571948  202.49999910593033    21.14162058720025   303.9999947547912   31.738531239472195                 nan                 nan   592.8958292504152   69.14294118027169  1736.1111007796394     202.46360625506                 nan                 nan                 nan                 nan                 nan                 nan  1450.0000476837158  205.06097328759455                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan  476.99999809265137    67.4579866554568  124.75000508129597  40.029684516731564   50.00000074505806   7.035623692684116                 nan                 nan 
          LEDA   37102                 0.0035    0.4290000069886446   0.060669762814149375    0.5249999812804163   0.07424620937723857  0.7943333333333334  0.09914935423110152  1.5449999838322401   0.1795389707011161  1.3449999812804163   0.1418861938190013  1.3366666666666664  0.16155243042980744  1.4300000000000002  0.16105840555525192                  nan                   nan                  nan                   nan                  nan                  nan  0.44254545252143657  0.05645951921475277  0.3946666666666667  0.04457848784759055               0.416  0.04592912175297934  0.4312121227036767  0.06012997451376566               0.546  0.06776035787981052  1.5166666666666668  0.16353468616100314                 nan                 nan   6.012222241800692  0.7531304133442159   33.19999998377429   4.447372826781534   33.63000028133392   4.056203860015599                 nan                 nan                 nan                 nan                 nan                 nan  115.50000178813934  14.436499026100543                 nan                 nan                 nan                 nan   70.95000074505806  12.905096902280022                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
            ESO 323-77               0.014904   0.06796666760540877   0.011939626458470558    0.4203333422386398  0.059444111331149616                 nan                  nan    9.53999999910593   1.0127763819468794  21.299999207258224    2.312336407682068   32.40000084042549   3.9733613659716034                 nan                  nan    63.54999952018262      9.12502172828515     96.1272723295472    13.502389683941933   130.77777955267163   17.147253051017845     192.595238784949   22.460271450625633                 nan                  nan                 nan                  nan  228.00000000851495   26.589140641487578  269.49999999999994   28.136626041513928                 nan                  nan   682.2500140666962   74.45905463367146  486.74999445676804   56.76431604987262   1085.738098984673  126.61773251160827              1010.0  108.78032910411699  1230.0000095367432   139.6943107972987   5640.000019073486   648.4922890217201   7019.999980926514   992.7779180885144                 nan                 nan   9267.499980926512   999.7895073287822                 nan                 nan                 nan                 nan    7530.00020980835   1064.902842138322  2900.0000953674316  353.99012449735596   1149.999976158142  140.37538667066795  381.99999928474426   46.62904236479466 
              FRL   49   0.020020516993793088    0.0681000019540079   0.012622840342611278    0.1856666688884919  0.026257232122274002                 nan                  nan   2.739999908953905  0.28544000247105183   7.799999788403511   0.8254089695362827                 nan                  nan                 nan                  nan   27.492308272765236      3.93297216077363     51.1428572769676     7.287380813258202     80.5416659762462   10.394210212291366   126.94871848974473   14.804637412519194                 nan                  nan                 nan                  nan   181.8333332049541    21.20522837594928                 nan                  nan                 nan                  nan   623.0000128746033   69.57391867947038   462.0151509949655   53.87976240282663  1144.4091041304846  133.45988868415725              1192.5  128.43618065015792  1382.4999999999998   155.2022942936814  3225.0000143051147  371.36437684191304   3319.999933242798  469.51889326697346                 nan                 nan   3905.000047683716  462.51000391785925                 nan                 nan                 nan                 nan   2559.999942779541   362.0386638753174    871.999979019165  106.44116240816061  338.99998664855957  41.380221907586254  123.00000339746475  15.014063822065879 
