id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"2MASS J13000535+1632148" 0.07993 nan nan 0.02402499967502081 0.006718630600000001 0.21749999723397195 0.011401755 0.8004999835975468 0.034234486999999994 2.1699999924749136 0.17058722999999998 3.5866666585206985 0.09110433999999999 5.844999803230166 0.11689999606460333 4.738888832637006 0.6480741 7.277777754805154 1.1301769 11.521249893121421 1.1670904000000002 25.551666749812043 1.5331000049887225 nan nan nan nan 41.49033305126552 2.489419983075931 nan nan nan nan nan nan 90.7500009417534 5.4450000565052035 173.89583517362672 10.433750110417604 156.0000022649765 6.24000009059906 nan nan nan nan nan nan 68.9999982714653 7.3999999999999995 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA   89032" 0.07411794195302938 nan nan nan nan nan nan 2.409999957308173 0.35 3.4000000450760126 0.39 6.670000031590462 0.55 nan nan 7.2276924306956625 0.9685557000000001 9.733077210302536 1.4714957999999998 11.899999681521546 1.4696938000000002 13.458333301016438 0.8074999980609863 nan nan nan nan 16.163679677707094 0.9698207806624256 nan nan nan nan 89.80000000000001 18.9 44.50208378632864 2.670125027179718 118.39166709880034 7.10350002592802 107.5 4.3 180.0 15.299999999999999 373.0 48.599999999999994 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA 3095998" 0.07978 0.014199999895936344 0.0014199999895936344 0.028899999961140566 0.0028899999961140566 0.03690000085043721 0.0011999999999999997 0.1429999974789098 0.002859999949578196 0.25599999935366213 0.005119999987073243 0.33400001120753586 0.006680000224150717 0.4030000127386302 0.008060000254772604 0.7010000184751475 0.18982096 nan nan nan nan 0.5412222162750032 0.032473332976500194 0.491 0.01473 0.36025 0.0108075 0.3561111128913859 0.025943254979626667 0.353 0.010589999999999999 1.405 0.04215 nan nan 1.2049999904260038 0.20706822785264983 nan nan 2.8504167033856116 0.11401666813542446 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA   89511" 0.069615 nan nan 0.03673333291468831 0.0059472679999999995 nan nan 0.7869999972172081 0.033 nan nan nan nan nan nan 4.960800111293793 0.9276853500000001 11.01807698320884 1.9995999999999998 22.79583364725113 2.4799195 51.89444443484148 3.113666666090489 60.733333333333334 1.8502693263414383 99.93333333333334 2.998 95.90583462168773 5.754350077301264 141.0 4.2299999999999995 209.0 6.27 274.2499991059303 18.126292740902645 240.70833209653696 14.442499925792218 649.19046716463 38.9514280298778 653.0 26.12 814.3333330154419 46.79209045165887 1050.0000015894573 70.92425774197446 nan nan nan nan 1440.000057220459 300.0 675.000011920929 67.5000011920929 nan nan 331.9999873638153 35.0 112.0000034570694 7.840000241994859 46.59999907016754 4.0 nan nan
"UGC  6728" 0.06725871940524653 0.47649999032728374 0.067904344 0.8269999962067232 0.08269999962067232 nan nan 3.100000089034438 0.23000000000000004 6.479999981820583 0.19 8.72000027447939 0.55 nan nan 14.494615284582743 3.6148997 nan nan nan nan 19.844444731209013 1.1906666838725408 nan nan nan nan 20.19444450371795 1.211666670223077 nan nan nan nan nan nan 41.950000662463054 2.517000039747783 88.07142829895021 5.464691035687287 80.3999975323677 3.2159999012947083 nan nan nan nan 104.00000214576721 11.313709 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk 1513" 0.06199 nan nan nan nan 4.8699998296797276 0.09739999659359455 4.395000054500997 0.43046483 4.32500010356307 0.32062440000000003 8.264999836683273 0.42107005999999997 6.850000005215406 0.13700000010430813 11.907692138965313 1.5329708999999998 21.307692075004944 2.4839485999999997 36.916667595505714 2.7110882 46.61515175844684 2.7969091055068103 nan nan nan nan 66.30833381687603 3.9785000290125616 nan nan nan nan 186.0 9.0 145.87878927136916 8.752727356282149 313.53333326180774 18.811999995708465 307.0000032186508 12.280000128746034 336.750000834465 20.0442635185232 509.9999945163727 36.91507144785176 456.0000002384186 45.60000002384186 486.0000014305115 19.44000005722046 nan nan 476.00001096725464 47.600001096725464 330.00001311302185 25.0 402.99999713897705 40.299999713897705 167.9999977350235 12.0 72.59999960660934 10.0 48.59999939799309 12.0
"NAME IRAS 09111-1007W" 0.05642050845217694 0.0024200000000000003 0.0007800000000000001 0.00725 0.0007250000000000001 nan nan nan nan nan nan nan nan nan nan 4.653333375851314 0.6113918500000001 6.884444453236129 0.9023302999999999 8.156249998137355 0.9920180999999999 6.962777787389027 0.4177666672433416 5.83 0.1749 5.375 0.16125 5.983888912374775 0.3590333347424865 11.950000000000001 0.35850000000000004 nan nan nan nan 51.80476158992166 3.1082856953952995 242.3809522617431 14.542857135704585 266.5 10.66 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASX J22041914+0333511" 0.0611 nan nan nan nan nan nan 1.1699999449774623 0.06999999999999999 1.7800000496208668 0.18000000000000002 3.269999986514449 0.3 nan nan 3.9136363405056973 0.75213035 6.717272822491147 1.2352328 11.469999887049198 1.2083047 25.511666505287092 1.5306999903172254 nan nan nan nan 44.57000059187413 2.6742000355124476 nan nan nan nan 287.0 48.800000000000004 183.749999564141 11.02499997384846 587.4166593203943 35.24499955922366 590.5 23.62 731.49999833107 64.25109092906537 1144.9999976158142 102.78132229848099 nan nan nan nan 1130.0000047683716 121.54114529656202 nan nan nan nan nan nan nan nan nan nan nan nan
MCG+10-17-021 0.05141 nan nan 0.07797499893058557 0.011590513 0.6124999781604856 0.012249999563209713 2.1050000796094537 0.18027757 4.104999941773713 0.13038404 6.144999992102385 0.49010204 9.469999931752682 0.18939999863505363 7.500833366066217 1.0747558 12.253333232365549 1.8239793 17.705454067750413 2.0060907 32.81666712496016 1.9690000274976096 nan nan nan nan 45.33124983720481 2.7198749902322885 nan nan nan nan 133.0000006556511 26.73181607179168 131.44791537399092 7.886874922439455 402.4047615811939 24.144285694871634 439.9999976158142 17.59999990463257 500.9999935626983 25.183637209409785 1669.9999785423279 86.60254191455584 nan nan nan nan 2150.000047683716 147.8039218912086 nan nan nan nan nan nan nan nan nan nan nan nan
"PB  3894" 0.081 2.3499999660998583 0.23499999660998583 2.859999891370535 0.2859999891370535 2.9075001075398177 0.058150002150796354 3.6139999516308308 0.77064906 3.5107999574393034 0.45094341999999993 5.00279989792034 1.2000967999999999 3.730000084033236 0.07460000168066472 8.672083533989886 1.0232301 12.579166679643095 1.9052558 20.486364141106606 1.8574174 32.386363741078156 1.9431818244646892 nan nan nan nan 50.61000032797456 3.0366000196784735 nan nan nan nan 172.0 38.0 119.89999940991402 7.193999964594841 260.9000031352043 15.654000188112258 248.25000607967377 9.930000243186951 362.0 51.0 nan nan 119.00000274181366 11.900000274181366 140.00000059604645 9.0 nan nan 84.60000157356262 8.460000157356262 nan nan 47.600001096725464 8.0 nan nan nan nan nan nan
