id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"IC 3639" 0.011018278109241386 nan nan nan nan nan nan 10.499999858438969 0.20999999716877937 18.699999898672104 0.5 22.80000038444996 2.8 nan nan 36.22307642721213 3.9319205 37.25384619946663 6.1587337 36.59999991456667 4.9507576 41.5214285412005 2.49128571247203 50.7 4.2 50.4 3.710000000000001 48.6976193341471 2.921857160048826 89.7 5.78 416.0 38.3 687.333325823148 73.63056404114802 429.1666693886121 25.750000163316724 1959.1666531562803 117.54999918937682 1800.0 72.0 2469.9999761581425 214.33676029144627 7769.99997138977 833.1352100591176 nan nan nan nan 12216.666762034098 1049.4707980194412 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  4235" 0.00742 nan nan 0.546166668452012 0.12986531 7.599999975599348 0.17258041598732524 35.547499682009224 0.7109499936401845 52.766665195425354 1.055333303908507 64.6999990567565 1.29399998113513 nan nan nan nan nan nan nan nan 59.87500065416097 3.592500039249658 86.95000095367432 2.6085000286102296 62.699999046325686 1.8809999713897705 42.62500058114529 3.0822106656463313 54.44999824762344 8.500052507190764 35.8499997138977 1.6001490282158095 nan nan 47.55624984875322 3.2244294456539135 79.79999936819077 8.752665193539679 63.849999991059306 2.553999999642372 nan nan 316.0 44.3 349.0000069141388 34.90000069141388 nan nan 646.0 136.0 648.9999890327454 87.99999999999999 nan nan 825.5000114440918 170.29387000000003 726.9999831914902 99.03030106524504 309.00000780820847 34.59407427227386 nan nan
"NGC  1056" 0.005221233106985634 nan nan nan nan nan nan 6.850000005215406 0.39 16.599999740719795 0.8 25.39999969303608 1.1 nan nan 66.300000064075 10.780074999999998 84.00833234190941 14.590408 62.12500001614293 13.238958 57.1222215609418 3.427333293656508 55.5 5.63 60.94999857544899 2.550200972472562 36.323939481490484 2.179436368889429 158.85000166893005 5.150730530711153 378.99999260902405 19.44408650464197 330.6666705211004 28.579931595443963 197.16666465997696 11.829999879598617 356.53750016959384 21.39225001017563 295.0 11.8 481.9166661500931 38.55334078079875 5430.833349227905 312.54160329045214 nan nan nan nan 10247.500158945719 680.2434908295705 nan nan nan nan nan nan 4989.999771118164 349.29998397827154 nan nan 779.9999713897705 83.0
"NGC  7410" 0.005581 0.24500000290572643 0.026870057000000003 2.2799998987466097 0.22799998987466097 nan nan 19.79999989271164 3.9 43.40000078082085 8.5 59.79999899864197 12.0 nan nan 289.0000086691644 24.364112 329.5599998906255 35.310198 188.54000102728605 21.945614 70.90208313999078 4.254124988399447 13.445 0.40335 8.200000000000001 0.24600000000000002 38.302083516803876 2.2981250110082323 7.595 0.22785 8.319999999999999 0.24959999999999993 107.0 24.5 25.916666548202432 1.5549999928921459 47.721428491813796 2.8632857095088275 42.92500005066395 1.717000002026558 nan nan 711.0 56.9 nan nan nan nan 2970.0 208.0 nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk  352" 0.014965581113999482 nan nan nan nan nan nan 2.6000000070780516 0.05200000014156103 5.140000022947788 0.32 6.560000125318766 0.42 nan nan 6.627142828490053 1.2580542000000001 8.30999987998179 2.024327 8.452999871224165 1.3766626 10.958888877017632 0.6575333326210578 nan nan nan nan 9.708333247966237 0.5824999948779742 nan nan nan nan nan nan 10.713333273803194 0.6427999964281916 16.047619100411733 1.5360457998572186 14.999999664723873 0.5999999865889549 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 127.00000405311584 17.677669529663692 nan nan nan nan
"NGC  3998" 0.003646 nan nan 2.2150000440888107 0.22150000440888107 3.379999892786145 0.0675999978557229 21.1950009688735 0.9013878 145.6499993801117 2.912999987602234 70.6000030040741 1.412000060081482 43.299999088048935 0.8659999817609787 316.7692302511289 29.631065000000003 391.4615294108024 65.749526 297.9090931740674 38.40573 182.38888955116272 10.943333373069763 435.9999895095825 14.0 254.0000081062317 8.0 103.31666613552305 6.198999968131383 nan nan 56.475000673532485 2.050059199145235 138.4999982714653 18.428849665673656 94.05238216661272 8.173503453939581 147.47916858146587 21.246568346893316 130.0 5.2 151.7499971985817 19.5799004083269 466.2499967813492 36.593168761395894 nan nan nan nan 988.0000076293945 128.70217558378724 nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk    9" 0.006321039604004982 nan nan nan nan nan nan 4.220000002533197 0.16000000000000003 6.060000043362379 0.83 7.579999975860119 0.31 nan nan 11.682143035743918 1.8948879999999997 18.342857049512013 3.0999999 27.87500045572718 2.839014 45.105000351369384 2.706300021082163 61.99999898672104 6.2 nan nan 66.62727199196816 3.9976363195180893 85.35000000000001 2.5605 nan nan 216.0 48.36000413564912 161.8333314789666 9.709999888737997 365.3333375586404 21.92000025351842 351.0 14.040000000000001 497.49998807907104 41.32641461287926 871.5000104904175 82.87189197112372 nan nan nan nan 1277.4999833106995 127.51470503436066 nan nan nan nan nan nan nan nan nan nan nan nan
"NGC  4939" 0.010382035536063317 nan nan 7.713333548357089 0.771333354835709 nan nan 6.4199999906122684 0.12839999981224537 14.2000000923872 0.3 19.79999989271164 1.1 nan nan 69.94166706378262 8.774965 85.36666654981673 11.706408999999999 58.263635940172456 11.154819999999999 52.57272737270051 3.1543636423620307 nan nan nan nan 35.763636739416555 2.3600848 nan nan nan nan nan nan 108.35555775298013 7.916439000000001 293.7999978661537 20.615527 214.00000154972076 8.56000006198883 377.0 42.4 2020.0 141.0 1940.000057220459 194.0000057220459 nan nan 7660.0 536.0 nan nan nan nan 7000.0 700.0 9489.999771118164 664.2999839782716 4579.999923706055 320.5999946594239 1759.9999904632568 123.19999933242799
"NGC  4151" 0.003262 9.306666751702627 0.9306666751702628 10.59999999900659 1.059999999900659 nan nan 44.824999291449785 0.9591663 82.16249756515026 11.079258999999997 128.61250434070826 10.054353 nan nan 258.72727415778417 27.64055 337.000002915209 46.583258 354.7272763469003 35.256206999999996 565.0000009271834 72.42237999999999 306.49999475479126 10.225091686630492 386.0 11.58 675.4444473319583 66.10597999999999 521.0 15.629999999999999 998.0 29.939999999999998 1989.9999999999998 182.87974190707945 1572.857141494751 94.37142848968506 4251.24990940094 332.11446 4335.000076293945 173.4000030517578 4839.999961853027 292.4747852379757 6355.0000858306885 380.1161006850407 6889.999866485596 688.9999866485596 5409.999847412109 540.0 8260.0 700.5483566464202 nan nan 9380.000114440918 1100.0 9055.00020980835 905.500020980835 4527.4999141693115 365.3422793383248 1799.9999523162842 134.35028842544403 684.2499822378159 135.00000274964154
"ESO 434-40" 0.008226 nan nan nan nan nan nan 7.089999970048666 0.16 16.499999910593033 0.32999999821186066 25.599999353289604 0.8 nan nan 39.59285720650639 11.452073999999998 nan nan 62.624998701115445 14.894630000000001 123.61666751901309 7.417000051140786 82.24999999999999 2.4674999999999994 112.87499964237213 3.386249989271164 169.99999988079068 10.19999999284744 202.49999910593033 6.07499997317791 303.9999947547912 9.119999842643736 nan nan 592.8958292504152 35.57374975502491 1736.1111007796394 104.16666604677836 nan nan nan nan nan nan 1450.0000476837158 145.00000476837158 nan nan nan nan nan nan nan nan 476.99999809265137 47.69999980926514 124.75000508129597 38.0361670628262 50.00000074505806 4.949747468305834 nan nan
"LEDA   37102" 0.0035 0.4290000069886446 0.04290000069886446 0.5249999812804163 0.052499998128041625 0.7943333333333334 0.05933750921634645 1.5449999838322401 0.09145486591756613 1.3449999812804163 0.04518232508404144 1.3366666666666664 0.09073262919148767 1.4300000000000002 0.0741 nan nan nan nan nan nan 0.44254545252143657 0.03506012741686782 0.3946666666666667 0.0207273684050822 0.416 0.019465976086495123 0.4312121227036767 0.04190674035713109 0.546 0.04012861946292197 1.5166666666666668 0.06116220892021479 nan nan 6.012222241800692 0.45358268998717316 33.19999998377429 2.9591764177163613 33.63000028133392 2.2678228689164084 nan nan nan nan nan nan 115.50000178813934 8.66083136886985 nan nan nan nan 70.95000074505806 10.779726341609976 nan nan nan nan nan nan nan nan
"ESO 323-77" 0.014904 0.06796666760540877 0.009816313 0.4203333422386398 0.04203333422386398 nan nan 9.53999999910593 0.34 21.299999207258224 0.9 32.40000084042549 2.3 nan nan 63.53999972343445 6.5482819999999995 96.1272723295472 9.4820885 130.77777955267163 11.090537 192.595238784949 11.55571432709694 nan nan nan nan 228.00000000851495 13.680000000510896 269.49999999999994 8.084999999999997 nan nan 682.2500140666962 29.82448658401348 486.74999445676804 29.20499966740608 1085.738098984673 65.14428593908038 1010.0 40.4 1230.0000095367432 66.22310952023018 5640.000019073486 320.0722524198886 7019.999980926514 701.9999980926514 nan nan 9267.499980926512 375.11798144050624 nan nan nan nan 7530.00020980835 753.000020980835 2900.0000953674316 203.00000667572024 1149.999976158142 80.49999833106996 381.99999928474426 26.739999949932102
"FRL   49" 0.020020516993793088 0.0681000019540079 0.010628264 0.1856666688884919 0.01856666688884919 nan nan 2.739999908953905 0.08 7.799999788403511 0.27 nan nan nan nan 27.492308272765236 2.8124721999999998 51.1428572769676 5.191338999999999 80.5416659762462 6.5703886 126.94871848974473 7.616923109384683 nan nan nan nan 181.8333332049541 10.909999992297246 nan nan nan nan 623.0000128746033 30.971599894096524 462.0151509949655 27.720909059697927 1144.4091041304846 68.66454624782908 1192.5 47.7 1382.4999999999998 70.53147987971398 3225.0000143051147 184.13378143214922 3319.999933242798 331.9999933242798 nan nan 3905.000047683716 247.8411789836386 nan nan nan nan 2559.999942779541 255.9999942779541 871.999979019165 61.03999853134156 338.99998664855957 23.729999065399173 123.00000339746475 8.610000237822533
