id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"LEDA   45656" 0.15434 1.5462500450666994 0.15462500450666994 1.3824999914504588 0.13824999914504588 2.259999979287386 0.04519999958574772 2.054999931715429 0.050990194999999995 2.0650000078603625 0.04130000015720725 3.2500000670552254 0.06500000134110451 2.409999957308173 0.048199999146163464 3.440555586065683 0.42154477 4.307777905422781 0.63 7.200666734327872 0.8214011999999999 8.975359518473617 0.538521571108417 9.669999592006207 0.2900999877601862 12.600000016391277 0.3780000004917383 12.785781174281144 0.7671468704568686 nan nan nan nan nan nan 29.48086463943958 1.7688518783663747 70.71133300426105 4.584418900622412 68.77499975363413 2.7509999901453654 nan nan nan nan 51.30000039935112 5.130000039935112 86.30000054836273 9.2 nan nan 54.20000106096268 5.420000106096268 nan nan 44.70000043511391 6.0 nan nan nan nan nan nan
"2MASX J10032788+5541535" 0.146 nan nan 0.014000000192027073 0.003983717 0.03730000025825575 0.0022 0.13299999409355223 0.0026599998818710446 0.31800000579096377 0.006360000115819275 0.4560000088531524 0.009120000177063048 0.5510000046342611 0.011020000092685223 nan nan nan nan nan nan 0.7042499941557181 0.04225499964934308 nan nan nan nan 0.6773333324394966 0.04063999994636979 nan nan nan nan nan nan 2.324999987327804 0.21853489953165425 8.910833266749979 1.5344120885377315 8.194166736590365 0.3277666694636146 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"LEDA   29208" 0.16012 0.5366666591726243 0.053666665917262435 0.6333333294605836 0.06333333294605836 0.8959999831859022 0.017919999663718045 0.9850000496953726 0.01970000099390745 nan nan 1.394999970216304 0.02789999940432608 1.229999994393438 0.024599999887868762 1.504210540779719 0.35805028 2.1868421647109484 0.42154477 3.8706249179085717 0.5738466999999999 9.037105191365669 0.5422263114819401 9.449999779462814 0.28349999338388443 12.299999594688416 0.36899998784065247 13.016666829880949 0.7810000097928569 nan nan nan nan 31.0 6.0 22.312500210199502 1.33875001261197 38.05666647056738 3.121582343655257 36.36666696270307 1.4546666785081228 nan nan nan nan 40.19999876618385 4.019999876618385 38.099999722838405 4.239637366568042 nan nan 41.70000180602074 4.170000180602074 nan nan 38.80000114440918 8.200000000000001 nan nan nan nan nan nan
"LEDA 3096524" 0.17078 nan nan 0.025880000248434953 0.008588364000000001 0.10939999992842786 0.0039051247000000005 0.27700000888823223 0.015264337 0.6710000161547214 0.22002044999999995 nan nan 1.134999969508499 0.022699999390169978 1.479999984439928 0.22825423999999997 2.360624901484698 0.30315013 4.517857184899705 0.45177428000000003 12.475000068483254 0.7485000041089952 nan nan nan nan 18.683333331967393 1.1209999999180436 nan nan nan nan nan nan 53.830303117000696 3.2298181870200415 143.01515216538402 8.580909129923041 135.5 5.42 163.0 17.8 277.0 41.5 nan nan 268.99999380111694 10.759999752044678 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"SDSS J161647.32+371621.2" 0.15185 0.043333332238641255 0.00799187 0.06386666548981641 0.007107039 0.17299999308306724 0.0034599998616613448 nan nan nan nan nan nan 1.3200000394135714 0.026400000788271427 1.309999989138709 0.31160875 1.593333332695895 0.34856852 1.7062499682651833 0.46303347 1.551222223917074 0.09307333343502444 nan nan nan nan 2.73238887363191 0.16394333241791462 nan nan nan nan nan nan 22.041667045901217 1.322500022754073 99.86666672627132 5.992000003576279 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"Ton  182" 0.164 1.5580000123009086 0.15580000123009086 1.805999968200922 0.1805999968200922 2.9899999499320984 0.05979999899864197 2.580000029411167 0.05160000058822334 2.3374999582301825 0.12124355 3.0700000934302807 0.061400001868605614 2.4999999441206455 0.04999999888241291 2.7414285577833652 0.37616488 4.658571577497891 0.50009997 9.15461527900054 0.7322567999999999 19.075000303983686 1.144500018239021 20.19999921321869 0.6059999763965607 26.799999177455902 0.8039999753236771 27.936666777233285 1.676200006633997 nan nan nan nan nan nan 56.1533331995209 3.369199991971254 110.06666651103232 6.603999990661939 100.23333333333332 4.081195301624268 nan nan 259.0 84.51561985810672 254.0000081062317 25.40000081062317 243.5000034570694 9.740000138282776 nan nan 259.99999046325684 25.999999046325684 136.30000220537187 17.488853593074648 166.99999570846558 25.0 72.9999989271164 10.0 nan nan nan nan
"2XMM J094506.4+035552" 0.15591 nan nan 0.03735000063898042 0.0062506 0.08569999772589654 0.0033000000000000004 0.20900000527035445 0.004180000105407089 0.4290000069886446 0.009000000000000001 0.5709999823011458 0.011419999646022916 0.6510000093840063 0.013020000187680125 nan nan nan nan nan nan 0.8288166603238011 0.04972899961942806 nan nan nan nan 1.0358939319674039 0.06215363591804423 nan nan nan nan nan nan 5.171199971376918 0.36301137740051964 18.10777772853358 2.2056744746599484 17.683333455522856 0.7073333382209143 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"Mrk 1014" 0.16349 0.8897499938029796 0.08897499938029796 1.1000000328446429 0.1100000032844643 1.802499988116324 0.03604999976232648 1.799999998183921 0.07416199 2.124999969964847 0.11269428 2.6550000184215605 0.22135943 2.674999996088445 0.053499999921768904 4.187727283517068 1.0094058 6.443181837146932 1.5804747 11.302222083840105 1.6646021000000002 14.143156235478818 0.848589374128729 18.766667122642197 0.693113743930244 22.666666666666668 1.1600174616358152 20.288133354888608 1.2172880012933165 28.2 0.846 46.4 1.392 nan nan 85.81071357386452 5.148642814431871 453.98213918719966 27.23892835123198 232.5000036507845 9.30000014603138 578.4999935626985 117.06835127790261 2328.333290417989 221.89468335678978 2369.999885559082 236.9999885559082 nan nan 2211.66664759318 215.97742937631236 2089.9999141693115 208.99999141693115 nan nan 1289.9999618530273 128.99999618530273 472.9999899864197 33.10999929904938 180.99999924500784 16.763054 nan nan
"LEDA 2816291" 0.14671 0.07060000098135788 0.009073587499999999 0.09657499867898878 0.009657499867898878 0.1449999981559813 0.003 0.21399999968707561 0.004279999993741512 0.2739999908953905 0.00547999981790781 0.38899999344721437 0.007779999868944287 0.37299998803064227 0.007459999760612845 nan nan 0.551000026462134 0.17114321000000002 nan nan 0.5476857059202657 0.032861142355215936 0.655 0.02286591349585667 0.9974999999999999 0.029924999999999997 1.0142692429815026 0.060856154578890154 2.75 0.10218771941872468 11.950000000000001 0.35850000000000004 nan nan 10.142850136454216 0.608571008187253 37.70500045381486 2.4771657502062485 44.325000384449964 1.7730000153779986 nan nan 480.0 57.6 nan nan 477.0 19.080000000000002 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J13234951+6541480" 0.1678 nan nan nan nan 1.230000052601099 0.02460000105202198 1.2600000482052565 0.02520000096410513 1.5799999819137156 0.07280110000000001 1.9474999862723053 0.32171415000000003 1.5700000027815502 0.033166249999999994 1.8783333556105692 0.30983865 2.6616666776438556 0.46151922999999995 4.899090875617482 0.508429 7.600384548117335 0.4560230728870401 7.969999685883522 0.23909999057650566 10.700000450015068 0.32100001350045204 11.211666522050898 0.6726999913230538 nan nan nan nan nan nan 21.523333504547676 1.2914000102728604 46.7555558025837 2.8053333481550218 44.18333321114382 1.7673333284457529 nan nan nan nan 83.89999717473984 8.389999717473984 131.50000298023224 6.726812023536855 100.0 33.0 78.10000330209732 7.810000330209732 92.3 16.7 67.00000166893005 12.0 nan nan nan nan nan nan
