Name_Id,id_from,RA,DEC,otype_txt,redshift,rvz_type,otypes,Ne_IR_info,SMB_sample
NGC  5033,NGC  5033,198.36472916666668,36.59365,Sy1,0.002838630450136274,c,AGN|G  |GiC|GiG|GiP|HI |IR |Rad|Sy1|Sy2|X  |smm,NeII|NeIII|NeV,39509
MCG-03-58-007,MCG-03-58-007,342.4047807574099,-19.273990073950003,Sy2,0.031912,z,*  |AGN|G  |IR |Rad|Sy2|X  ,NeII|NeIII|NeV,39529
2E  2503,2E  2503,174.98760598632,65.7970786758,Sy1,0.652,z,*  |BH?|G  |IR |QSO|Rad|Sy1|UV |X  ,NeII|NeIII|NeV,39641
NGC  4922,NGC  4922,195.3552751210736,29.3138553177969,SyG,0.0234,z,AG?|AGN|EmG|G  |GiC|GiP|IG |IR |PaG|Rad|SyG|X  |rG ,NeII|NeIII|NeV,39676
LEDA   90054,LEDA   90054,105.85105202947,-60.256235730220006,Sy2,0.031572,z,*  |AGN|G  |GiG|IR |QSO|Sy2|X  ,NeV,39701
PG 0953+414,PG 0953+414,149.21830481458,41.25616979101,Sy1,0.2341,z,*  |BH?|IR |QSO|Sy1|UV |X  |gam,NeII|NeV,39837
IRAS F15146+1911,WISEA J151653.23+190048.3,229.2217852745,19.01339896778,Sy1,0.19,z,*  |AGN|IR |QSO|Sy1,NeII|NeIII|NeV,39885
2MASX J12135486+0247529,2MASX J12135486+0247529,183.47860467959,2.79809297242,Sy2,0.07426,z,*  |AGN|G  |Rad|Sy2|X  ,NeV,39911
NGC  1194,NGC  1194,45.95463501222,-1.10372641775,Sy2,0.01355,z,AGN|G  |IR |Sy1|Sy2|X  ,NeII|NeIII|NeV,39937
NGC  6814,NGC  6814,295.66910924423,-10.32364131079,Sy1,0.0052269334749937,v,*  |AGN|G  |HI |HII|IR |QSO|Rad|Sy1|SyG|V* |X  |gam,NeII|NeIII|NeV,39995
ICRF J015002.6-072548,ICRF J015002.6-072548,27.51123991483,-7.430126020099999,Sy2,0.017665554481694132,c,*  |AGN|G  |GiC|IR |Rad|Sy2|X  ,NeII|NeIII|NeV,40106
Mrk  463,Mrk  463,209.0121,18.3718,Sy2,0.050382,z,AGN|G  |IR |PaG|Rad|Sy1|Sy2|X  |gam,NeV,40253
ICRF J130533.0-103319,ICRF J130533.0-103319,196.3875627232,-10.555397328800002,Sy1,0.2784,z,*  |AGN|BH?|Bla|G  |IR |QSO|Rad|Sy1|UV |X  |cm ,NeII|NeIII|NeV,40483
Z 121-75,Z 121-75,140.92916878618,22.90904888936,Sy1,0.03322,z,AGN|G  |GiG|GrG|Rad|Sy1|V* |X  ,NeII|NeIII|NeV,41089
Mrk  841,Mrk  841,226.00497307671,10.43771678047,Sy1,0.036421863554686226,c,AGN|G  |IR |QSO|Sy1|UV |X  |gam,NeII|NeIII|NeV,41114
NGC  3147,NGC  3147,154.22349524198,73.40073383283999,Sy2,0.009353,z,AGN|G  |GiG|IR |Rad|Sy1|Sy2|X  ,NeII|NeIII|NeV,41214
LEDA   75476,LEDA   75476,89.50856946144,-38.33457004508,Sy1,0.03397,z,AGN|G  |IR |Sy1|X  |gam,NeII|NeIII|NeV,41308
LEDA 2817285,LEDA 2817285,322.3725,25.46472222222222,Sy2,0.16410965772722075,v,AGN|G  |IR |Mas|Sy2,NeII|NeIII|NeV,41346
NGC  7213,NGC  7213,332.31754185155,-47.16669888881,Sy1,0.005868601303795851,v,*  |AGN|Bla|Bz?|G  |GiG|IR |QSO|Rad|Sy1|UV |V* |X  |cm |gam,NeII|NeIII|NeV,41408
Mrk 1506,Mrk 1506,68.29623197304,5.354338739319999,Sy1,0.03357276087555472,v,*  |AGN|Bla|Bz?|G  |IR |QSO|Rad|Sy1|V* |X  |gam|rG |smm,NeII|NeIII|NeV,41433
IRAS F00183-7111,IRAS F00183-7111,5.144583333333332,-70.92416666666666,Sy2,0.326999,z,AGN|IR |Rad|Sy2|cm ,NeII|NeIII|NeV,41682
LBQS 1244+0238,WISEA J124635.24+022208.7,191.64688659443,2.3691062628799995,Sy1,0.04813,z,AGN|G  |IR |QSO|Rad|Sy1|SyG|UV |X  |gam,NeII|NeV,41902
NGC  6860,NGC  6860,302.19536080846,-61.09993945128,Sy1,0.015247214791507532,c,AGN|G  |IR |Sy1|X  |cm ,NeII|NeIII|NeV,42066
LEDA  178130,LEDA  178130,76.4405427079,-23.8539156269,Sy2,0.035,z,AGN|G  |IR |Rad|Sy2|X  ,NeII,42156
4C 13.41,4C 13.41,151.85873558685,12.81560692799,Sy1,0.24074,z,AGN|G  |IR |QSO|Rad|Sy1|UV |X  ,NeII|NeV,42242
NGC  4253,NGC  4253,184.61048482205,29.81292542652,Sy1,0.01271,z,AGN|G  |GiC|GiG|IR |Q? |QSO|Rad|Sy1|X  |gam,NeII|NeIII|NeV,42393
Mrk  478,Mrk  478,220.53113100781,35.43970517375,Sy1,0.077,z,AGN|BH?|G  |IR |QSO|Rad|Sy1|UV |V* |X  |gam,NeII|NeIII|NeV,42517
IRAS 07598+6508,IRAS 07598+6508,121.12693462835,64.99799710783,Sy1,0.148603,z,*  |AGN|G  |IR |QSO|Sy1|X  ,NeII,42548
2MASS J10434845+5811477,2MASS J10434845+5811477,160.95198312577,58.19656961894,Sy1,0.07317,z,*  |AGN|G  |IR |Sy1,NeII|NeIII,42582
NGC  3081,NGC  3081,149.87309876014,-22.8263187061,Sy2,0.008039522026415113,v,*  |AGN|G  |GiG|HI |Rad|Sy1|Sy2|X  |gam,NeII|NeIII|NeV,42680
NGC  4507,NGC  4507,188.90264124037,-39.90936400452,Sy2,0.011907072576889943,v,AGN|G  |GiC|GiG|HI |IR |Rad|Sy2|X  |gam,NeII|NeIII|NeV,42943
2XMM J115657.8+550820,2XMM J115657.8+550820,179.241186,55.139334,Sy2,0.0798,z,G  |Sy2|X  ,NeV,43279
2MASX J00215355-7910077,2MASX J00215355-7910077,5.47314754327,-79.16889600056,Sy2,0.072724,z,*  |AGN|G  |IR |Sy2,NeII|NeIII|NeV,43326
NGC  3783,NGC  3783,174.7571236746,-37.73861378972,Sy1,0.009755296525549184,v,AGN|G  |GiG|HI |IR |QSO|Rad|Sy1|X  ,NeII|NeIII|NeV,43547
NGC  3982,NGC  3982,179.11726896503,55.12523877407,Sy1,0.00371,z,AGN|G  |GiG|HI |IR |Rad|Sy1|X  ,NeII|NeIII|NeV,43595
PSCz Q18368+3549,IRAS 18368+3549,279.64764583333334,35.872152777777785,Sy2,0.11617,z,AGN|G  |IR |Mas|Sy2,NeII|NeIII|NeV,43670
Mrk  622,Mrk  622,121.92081574901,39.00423528003,Sy2,0.02335,z,AGN|G  |IR |LIN|Rad|Sy2|X  ,NeII|NeIII|NeV,43765
[LGE2006] 12,[LGE2006] 12,163.00045833333334,57.406527777777775,Sy1,0.974,z,AGN|G  |IR |Rad|Sy1|X  |smm,NeIII,43819
2MASX J14323249+3406257,2MASX J14323249+3406257,218.13541641979,34.10705776174,Sy2,0.0424,z,*  |AG?|AGN|EmG|G  |Sy2,NeII|NeIII,44215
