Filter Wave Flux F_er
SDSS:g' 0.48199694202385923 3.5400000342633575e-05 2.4248711e-06
SDSS:r' 0.6246977662012919 0.0001500000071246177 3.4641016e-06
SDSS:i' 0.7634912086792646 0.0003100000030826777 6.928203e-06
SDSS:z' 0.9017941824088558 0.0004799999878741801 1.4e-05
SDSS:g 0.48199694202385934 2.1335999917937443e-05 2.6e-06
SDSS:r 0.6246977662012919 9.033999886014499e-05 4.760252e-06
SDSS:i 0.7634912086792643 0.00018291999658686108 7.133022e-06
SDSS:z 0.9017941824088558 0.00029138000099919735 1.6087262e-05
2MASS:J 1.239016606050587 0.0004847777890972793 0.000303315
2MASS:H 1.6494770729023387 0.0012499999720603228 0.00026
2MASS:Ks 2.163785333814508 0.0006684999854769558 0.0004706506
WISE:W1 3.3500107051067167 0.0006334999931520239 5.4772256e-05
WISE:W2 4.600019302768061 0.00045754544738553125 4.5793015e-05
WISE:W3 11.559823320737253 0.0008548571495339274 0.0002388263
WISE:W4 22.090668189521775 0.005212857254913875 0.0022655462
Spitzer/MIPS:24 23.674678828081813 0.004530000034719706 1e-05
:=1.4GHz 214137.47000000006 12.460000395774841 0.90686274
"W1 (WISE)" 3.3990074603174603 0.000904 2.08e-05
"W2 (WISE)" 4.5980438343558285 0.000608 1.79e-05
"W3 (WISE)" 11.99169832 0.001 8.6e-05
"W4 (WISE)" 22.043563088235295 0.00543 0.000656
"24 microns (MIPS)" 23.60570535433071 0.004405 1.70293863659264e-05
1.4GHz 214137.47 22.7 0.682
