Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.000802999988081865 0.00022165063
GALEX:NUV 0.23119646641474512 0.0009712499886518344 0.00013556179
SDSS:g' 0.48199694202385923 0.0039900001138448715 0.00075
SDSS:r' 0.6246977662012919 0.009239999577403069 0.00024
SDSS:i' 0.7634912086792645 0.0142000000923872 0.001
2MASS:J 1.239016606050587 0.030223999731242658 0.005581577
2MASS:H 1.6494770729023387 0.03740437520900741 0.009231489
2MASS:Ks 2.163785333814508 0.0362000002597387 0.007251207
WISE:W1 3.3500107051067167 0.02951899953186512 0.0052729123
WISE:W2 4.600019302768061 0.01956222237398227 0.003490043
WISE:W3 11.559823320737253 0.1646250020712614 0.024515303
WISE:W4 22.090668189521775 0.5555388998085012 0.06864402
IRAS:12 11.59021333024047 0.27000001072883606 0.044
IRAS:25 23.880234028994746 0.9346666733423868 0.25039968
IRAS:60 61.84986032885642 7.706666787465413 1.3020369
IRAS:100 101.94941780588998 13.449999809265137 1.7262677
Spitzer/MIPS:24 23.674678828081813 0.6455000042915344 0.06600758
:=1.4GHz 214137.47000000003 0.05104999989271164 0.0022360682
"u (SDSS) AB" 0.3552043341232228 0.004645 0.0006328633343779682
"g (SDSS) AB" 0.46842571562499996 0.018 0.00256
"r (SDSS) AB" 0.6168569094650206 0.0305 0.0029780026863654775
"i (SDSS) AB" 0.747612114713217 0.0417 0.005795662170968905
"z (SDSS) AB" 0.8922394583333333 0.0568 0.004752978013835116
"J (2MASS) AB" 1.2337138189300412 0.0854 0.005570430863048208
"H (2MASS) AB" 1.6472113076923076 0.1095 0.00909050603651964
"Ks (2MASS) AB" 2.156780273381295 0.1007 0.0075038723336687966
"W1 (WISE)" 3.3533831991051453 0.0328 0.0006172997651060626
"W2 (WISE)" 4.60510688172043 0.023266666666666668 0.0004000812417497226
"W3 (WISE)" 11.574998378378377 0.164 0.0025298001897383123
"W4 (WISE)" 22.0435630882353 0.582 0.011595999310106913
"3.6 microns (IRAC)" 3.5520433412322276 0.01325 8.437547036905927e-06
"4.5 microns (IRAC)" 4.494639550224888 0.0105 2.106181378704123e-06
"5.8 microns (IRAC)" 5.732169369024856 0.02785 6.542698220153518e-06
"12 microns (IRAS)" 11.99169832 0.291 0.09611581555602595
"25 microns (IRAS)" 24.982704833333333 1.0836666666666666 0.11267479753698251
"60 microns (IRAS)" 59.958491599999995 7.636666666666667 0.5115290803072685
"100 microns (IRAS)" 99.93081933333333 13.766666666666666 1.007057595175172
"24 microns (MIPS)" 23.60570535433071 0.529 0.0003099193443462347
"70 microns (PACS)" 70.0449668224299 10.0 0.47
"100 microns (PACS)" 102.31824505119454 14.5 0.68
"160 microns (PACS)" 165.63119226519336 13.9 0.65
"250 microns (SPIRE)" 249.82704833333332 7.07 0.44
"350 microns (SPIRE)" 349.81617036172696 2.94 0.186
"500 microns (SPIRE)" 499.65409666666665 0.973 0.064
1.4GHz 214137.47 0.0529 0.002
