Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 1.696666610466006e-05 9.722654e-06
GALEX:NUV 0.23119646641474514 2.6466667198595435e-05 1.349963e-05
SDSS:u' 0.3519021246126397 0.00011700000322889537 8.660254e-06
SDSS:g' 0.48199694202385923 0.00047033334461351234 5.830952e-06
SDSS:r' 0.6246977662012919 0.0008543333193908135 1.06770785e-05
SDSS:i' 0.7634912086792646 0.0013733333519970377 1.7320508e-05
SDSS:z' 0.9017941824088558 0.0019233333102116983 3.4641016e-05
2MASS:J 1.239016606050587 0.0013863636307757008 0.0004040124
2MASS:H 1.649477072902339 0.001729090888561173 0.0006478426
2MASS:Ks 2.163785333814508 0.0018200000155378473 0.0006341136
WISE:W1 3.350010705106717 0.0015745833200829413 0.00016371011
WISE:W2 4.600019302768061 0.003048461508184958 0.000286892
WISE:W3 11.559823320737253 0.017371818105774848 0.0016153329
WISE:W4 22.09066818952177 0.09207777803142865 0.012423365
:=1.4GHz 214137.47 0.003554999944753945 0.0006161169
"W1 (WISE)" 3.3533831991051453 0.0022366666666666668 6.920354037186249e-05
"W2 (WISE)" 4.60510688172043 0.004106666666666667 0.00011284117156428322
"W3 (WISE)" 11.574998378378377 0.025533333333333335 0.0006756877977290993
"W4 (WISE)" 22.0435630882353 0.10110000000000001 0.004747262368986993
"24 microns (MIPS)" 23.60570535433071 0.11033333333333334 0.0005584281690602651
