Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 3.65999997787488e-05 7.911384e-06
GALEX:NUV 0.23119646641474512 8.789999750054751e-05 8.144323e-06
2MASS:J 1.239016606050587 0.0017599999788217246 0.00035832945
2MASS:H 1.649477072902339 0.002433000039309263 0.0004428318
2MASS:Ks 2.163785333814508 0.004466666529575984 0.0006459102
WISE:W1 3.3500107051067163 0.0072422221096025575 0.0004294182
WISE:W2 4.600019302768061 0.010291111034651598 0.000535257
WISE:W3 11.559823320737255 0.02245714275964669 0.0010583005
WISE:W4 22.090668189521775 0.06296666401127975 0.004573839
Spitzer/MIPS:24 23.674678828081813 0.05800000081459681 0.0006480741
Spitzer/MIPS:70 71.41996807699637 0.15299999713897705 0.009
"2-10 keV (XMM)" 0.00020675341931034483 2.69e-08 1.1e-08
"0.5-2 keV (XMM)" 0.0009926902582781457 3.64e-08 1.66e-08
"W1 (WISE)" 3.3533831991051453 0.007296666666666667 0.00016945347444062632
"W2 (WISE)" 4.60510688172043 0.0105 0.00021741244214625803
"W3 (WISE)" 11.574998378378377 0.023500000000000004 0.0005934711450441378
"W4 (WISE)" 22.0435630882353 0.059666666666666666 0.00274534150881088
"24 microns (MIPS)" 23.60570535433071 0.0564 0.0001593643623900902
