Filter Wave Flux F_er
SDSS:u' 0.3519021246126397 0.006010000128298998 3e-05
SDSS:g' 0.48199694202385923 0.02004500012844801 0.0006774216
SDSS:r' 0.6246977662012919 0.013799999840557575 0.0004
SDSS:i' 0.7634912086792645 0.05015000142157078 0.0009055385
SDSS:z' 0.9017941824088558 0.026399999856948853 0.0001
2MASS:J 1.239016606050587 0.028228571505418847 0.0034249085
2MASS:H 1.6494770729023382 0.039264285138675144 0.0062968247
2MASS:Ks 2.1637853338145083 0.05805384740233421 0.005481788
WISE:W1 3.350010705106716 0.10691999942064286 0.006082763
WISE:W2 4.600019302768061 0.1333333303531011 0.005744563
WISE:W3 11.559823320737253 0.20800000056624413 0.008485282
WISE:W4 22.09066818952177 0.3355555534362793 0.018708287
Spitzer/MIPS:24 23.674678828081813 0.31200000643730164 0.001
Herschel/PACS:70 69.99917297095358 0.6850000023841858 0.05515433
Herschel/PACS:160 160.0002444361424 1.1799999475479126 0.1
Herschel/SPIRE:250 249.99371080720482 0.6050000190734863 0.054
Herschel/SPIRE:350 362.9976001356129 0.3019999861717224 0.037
:=250um 249.99371080720482 0.6050000190734863 0.054
:=350um 349.99995096608495 0.3019999861717224 0.037
:=1.4GHz 214137.47000000003 0.011149999685585499 0.0011661905
"2-10 keV (XMM)" 0.00020675341931034483 2.3249999999999998e-06 1.3262537464603068e-08
"0.5-2 keV (XMM)" 0.0009926902582781457 7.82e-06 7.130701227789591e-08
"W1 (WISE)" 3.3533831991051453 0.10866666666666668 0.0024241361347911135
"W2 (WISE)" 4.60510688172043 0.136 0.0025657585622969282
"W3 (WISE)" 11.574998378378377 0.21566666666666667 0.0033489849208379547
"W4 (WISE)" 22.0435630882353 0.30600000000000005 0.007062619910486475
"12 microns (IRAS)" 11.99169832 0.29800000000000004 0.04448156921692399
"25 microns (IRAS)" 24.982704833333333 0.40349999999999997 0.04373431147280131
"60 microns (IRAS)" 59.958491599999995 0.6855 0.07272145488093593
"100 microns (IRAS)" 99.93081933333333 1.155 0.3340538878684096
"24 microns (MIPS)" 23.60570535433071 0.3015 7.272007975793205e-05
"4.89 GHz (VLA)" 61307.251124744376 0.00293 0.00012
1.4GHz 214137.47 0.0124 0.0006
