Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 4.0800001443130895e-05 1.0040916e-05
GALEX:NUV 0.23119646641474512 4.610000178217888e-05 6.0108237e-06
SDSS:g' 0.48199694202385923 0.00029600001289509237 2.8e-05
SDSS:u 0.3519021246126397 0.00017314285962908928 1.1e-05
SDSS:g 0.48199694202385934 0.00036685714128127856 6.164414e-06
SDSS:r 0.6246977662012919 0.0007798333317623474 7.34847e-06
SDSS:i 0.7634912086792645 0.0014509999891743064 2.6095977e-05
SDSS:z 0.9017941824088558 0.0020892857324465047 5.139066e-05
2MASS:J 1.239016606050587 0.0025553333573043345 0.0005130302
2MASS:H 1.6494770729023385 0.00597866674264272 0.0009224966
2MASS:Ks 2.1637853338145083 0.014930769228018247 0.0014422204
WISE:W1 3.3500107051067163 0.0368769234762742 0.0026229753
WISE:W2 4.600019302768061 0.06155384532534159 0.0038431757
WISE:W3 11.559823320737253 0.1568333332737287 0.006928204
WISE:W4 22.09066818952177 0.43709091164849023 0.02839014
IRAS:12 11.590213330240472 0.1979999989271164 0.036
IRAS:25 23.880234028994746 0.4259999990463257 0.06
IRAS:60 61.84986032885642 1.149999976158142 0.08
IRAS:100 101.94941780588998 0.8330000042915344 0.17
:=1.4GHz 214137.47 0.008349999785423279 0.0011180341
"W1 (WISE)" 3.3524464998875185 0.036625000000000005 0.0011239292682371075
"W2 (WISE)" 4.60334111987928 0.061325 0.0016802443274714543
"W3 (WISE)" 11.574998378378378 0.161 0.003630545413570804
"W4 (WISE)" 22.043563088235295 0.39675 0.012789691161243889
"3.6 microns (IRAC)" 3.5520433412322276 0.04645 0.00011736796837297644
"5.8 microns (IRAC)" 5.732169369024856 0.0897 0.0003219254572102057
"12 microns (IRAS)" 11.99169832 0.198 0.0356
"25 microns (IRAS)" 24.982704833333333 0.426 0.0277
"60 microns (IRAS)" 59.958491599999995 1.15 0.0806
"100 microns (IRAS)" 99.93081933333333 0.833 0.175
"24 microns (MIPS)" 23.60570535433071 0.4015 0.0001647724491533703
1.4GHz 214137.47 0.0068 0.0005
