Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.003759999992325902 9e-05
GALEX:NUV 0.23119646641474512 0.003969999961555004 4e-05
SDSS:u' 0.3519021246126397 0.0018966666345174115 0.000122065554
SDSS:g' 0.48199694202385923 0.004783333279192448 0.0002503997
SDSS:r' 0.6246977662012919 0.008773333703478178 0.0004808326
SDSS:i' 0.7634912086792646 0.012900000438094139 0.0007
SDSS:z' 0.9017941824088558 0.014100000262260437 0.0009
SDSS:u 0.3519021246126397 0.0015680000185966491 2.236068e-05
SDSS:g 0.48199694202385923 0.004183999914675951 0.0001118034
SDSS:r 0.6246977662012919 0.007446000073105097 8.944272e-05
SDSS:i 0.7634912086792645 0.0033599999733269215 0.00017
SDSS:z 0.9017941824088558 0.004220000002533197 0.00011
2MASS:J 1.2390166060505867 0.010915499622933566 0.0018586556
2MASS:H 1.6494770729023382 0.017205882653155747 0.003274141
2MASS:Ks 2.163785333814508 0.018568235291989848 0.0027023694
WISE:W1 3.350010705106717 0.03577000070363283 0.0024186773
WISE:W2 4.600019302768061 0.04338999912142753 0.0024186773
WISE:W3 11.559823320737255 0.09631249960511923 0.0041448767
WISE:W4 22.09066818952177 0.20887500420212746 0.011313709
IRAS:12 11.59021333024047 0.20000000298023224 0.077
IRAS:25 23.880234028994742 0.20000000298023224 0.077
IRAS:60 61.84986032885642 0.20000000298023224 0.077
IRAS:100 101.94941780588996 1.0 0.16
Spitzer/MIPS:24 23.674678828081813 0.19099999964237213 0.001
Herschel/PACS:70 69.99917297095358 0.13099999725818634 0.016970564
Herschel/PACS:160 160.0002444361424 0.39899998903274536 0.027
Herschel/SPIRE:250 249.99371080720482 0.4230000078678131 0.074
Herschel/SPIRE:350 362.9976001356129 0.210999995470047 0.042
Herschel/SPIRE:500 516.9994274578785 0.09600000083446503 0.017
:=250um 249.99371080720482 0.4230000078678131 0.074
:=350um 349.99995096608495 0.210999995470047 0.042
:=500um 499.99576043629816 0.09600000083446503 0.017
:=1.4GHz 214137.47000000003 0.00848333335792025 0.0011255667
"W1 (WISE)" 3.3533831991051453 0.0384 0.0008510146884748817
"W2 (WISE)" 4.60510688172043 0.04526666666666667 0.0009036564612727561
"W3 (WISE)" 11.574998378378377 0.10096666666666666 0.001726008400906554
"W4 (WISE)" 22.0435630882353 0.19533333333333333 0.0052274181007453385
"3.6 microns (IRAC)" 3.5520433412322276 0.02645 3.983779612378175e-05
"4.5 microns (IRAC)" 4.494639550224888 0.0339 5.138579570270368e-05
"5.8 microns (IRAC)" 5.732169369024856 0.0495 0.00012984613971928467
"8.0 microns (IRAC)" 7.86856845144357 0.07005 9.594258699868375e-05
1.4GHz 214137.47 0.0106 0.0006
