Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 1.2799999846417146e-05 6.004998e-06
SDSS:g' 0.48199694202385923 0.001550000044517219 7e-05
SDSS:r' 0.6246977662012919 0.0037499999161809683 0.00049
SDSS:i' 0.7634912086792645 0.005979999899864197 0.0003
SDSS:g 0.48199694202385923 0.0007003333278892873 5.19874e-05
SDSS:r 0.6246977662012919 0.0011753999890061096 0.00049392006
SDSS:i 0.7634912086792646 0.0024610000206545615 0.00044283632
SDSS:z 0.9017941824088558 0.0011239999730605632 0.00021156795
2MASS:J 1.239016606050587 0.009187999926507474 0.0015905974
2MASS:H 1.649477072902339 0.011625000182539225 0.002636911
2MASS:Ks 2.163785333814508 0.00955299991182983 0.0020979752
WISE:W1 3.3500107051067163 0.008939999776581923 0.00050941145
WISE:W2 4.600019302768061 0.006863333388335175 0.0003485685
WISE:W3 11.559823320737255 0.017928571041141237 0.0009165152
WISE:W4 22.09066818952177 0.05444285752517836 0.0063608177
:=1.4GHz 214137.47000000003 11.100000381469727 0.28284273
"W1 (WISE)" 3.364789264408224 0.010329999999999999 0.00027421672086143834
"W2 (WISE)" 4.60334111987928 0.0075925 0.00019576897098365714
"W3 (WISE)" 11.679173363783782 0.0188 0.000698290770381508
"W4 (WISE)" 22.043563088235295 0.052349999999999994 0.004077143607968696
"3.6 microns (IRAC)" 3.5520433412322276 0.006 4.465926555598513e-06
"4.5 microns (IRAC)" 4.494639550224888 0.00544 4.788997807474962e-06
"5.8 microns (IRAC)" 5.732169369024856 0.00677 1.2221170156740312e-05
"8.0 microns (IRAC)" 7.86856845144357 0.0104 1.2680839877547544e-05
"25 microns (IRAS)" 24.982704833333333 0.085 0.0128
"24 microns (MIPS)" 23.60570535433071 0.04635 5.358507254823866e-05
