Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 0.0005469999741762877 1.7691806e-05
SDSS:g' 0.48199694202385923 0.004100000020116568 0.00043
SDSS:r' 0.6246977662012919 0.008050000295042992 0.0011
SDSS:i' 0.7634912086792645 0.010499999858438969 0.0013
SDSS:u 0.3519021246126397 0.0016580000054091215 2.236068e-05
SDSS:g 0.4819969420238593 0.005415999982506037 2.236068e-05
SDSS:r 0.6246977662012919 0.014700000174343586 0.0009
SDSS:i 0.7634912086792645 0.018400000408291817 0.0013
SDSS:z 0.9017941824088558 0.015366666562234363 0.00020615528
2MASS:J 1.239016606050587 0.013637692452623295 0.0021054454
2MASS:H 1.6494770729023385 0.021623077444159068 0.004150904
2MASS:Ks 2.1637853338145083 0.030990908430381256 0.0034554307
WISE:W1 3.3500107051067163 0.05587500023345152 0.0039547444
WISE:W2 4.600019302768061 0.08100833185017109 0.0050239433
WISE:W3 11.559823320737253 0.24545454708012668 0.01029563
WISE:W4 22.09066818952177 0.8267000079154968 0.038923003
:=1.4GHz 214137.47 0.011666666716337204 0.0013114878
"W1 (WISE)" 3.3533831991051453 0.056433333333333335 0.001245745158529625
"W2 (WISE)" 4.60510688172043 0.08073333333333334 0.0015796803474120958
"W3 (WISE)" 11.574998378378377 0.257 0.004176182467277981
"W4 (WISE)" 22.0435630882353 0.7706666666666666 0.01360678507216161
"3.6 microns (IRAC)" 3.5520433412322276 0.0746 0.00481
"4.5 microns (IRAC)" 4.494639550224888 0.0901 0.00581
"5.8 microns (IRAC)" 5.732169369024856 0.116 0.00534
"8.0 microns (IRAC)" 7.86856845144357 0.246 0.00907
"12 microns (IRAS)" 11.99169832 0.277 0.036
"25 microns (IRAS)" 24.982704833333333 0.796 0.0471
"60 microns (IRAS)" 59.958491599999995 2.42 0.17
"100 microns (IRAS)" 99.93081933333333 3.36 0.235
"24 microns (MIPS)" 23.60570535433071 0.7715000000000001 0.0005276409764224155
1.4GHz 214137.47 0.0127 0.0006
