Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0015680000185966491 9.899495e-05
GALEX:NUV 0.23119646641474514 0.0014379999600350856 4.472136e-05
SDSS:u' 0.3519021246126397 0.0027199999894946814 1e-05
SDSS:g' 0.48199694202385923 0.0022149999858811498 0.00012041594
SDSS:r' 0.6246977662012919 0.0025100000202655792 0.00010049876
SDSS:i' 0.7634912086792645 0.0045900000259280205 1e-05
SDSS:z' 0.9017941824088558 0.0037700000684708357 1e-05
2MASS:J 1.239016606050587 0.004459999840367924 0.0004363485
2MASS:H 1.6494770729023385 0.005726363721557639 0.00058025855
2MASS:Ks 2.163785333814508 0.008623636497015303 0.000591608
:=3.6um 3.599986286565157 0.012299999594688416 0.0002
:=4.5um 4.499969349004068 0.015799999237060547 0.0003
WISE:W1 3.3500107051067167 0.011763636700131676 0.00064031244
WISE:W2 4.600019302768061 0.016509090634909542 0.0009539393
WISE:W3 11.559823320737255 0.03530000112950802 0.0015652478
WISE:W4 22.09066818952177 0.0817700020968914 0.0062537985
Spitzer/MIPS:24 23.674678828081813 0.0695333331823349 0.000591608
Spitzer/MIPS:70 71.41996807699637 0.08209999650716782 0.0087
Herschel/PACS:70 69.99917297095358 0.07270000129938126 0.003
Herschel/PACS:100 100.00081990726842 0.11100000143051147 0.004
Herschel/PACS:160 160.0002444361424 0.1469999998807907 0.006
Herschel/SPIRE:250 249.99371080720482 0.08020000159740448 0.011
Herschel/SPIRE:350 362.9976001356129 0.04129999876022339 0.0096
"2-10 keV (XMM)" 0.00020675341931034483 4.31e-07 1.3954386407148112e-08
"0.5-2 keV (XMM)" 0.0009926902582781457 1.2549999999999998e-06 6.395623503615577e-08
"W1 (WISE)" 3.3533831991051453 0.011866666666666666 0.00025720544317723914
"W2 (WISE)" 4.60510688172043 0.016633333333333333 0.0003342712222133398
"W3 (WISE)" 11.574998378378377 0.0358 0.0007421212838882873
"W4 (WISE)" 22.0435630882353 0.07656666666666666 0.0035340345216197306
"60 microns (IRAS)" 59.958491599999995 0.093 0.02545584412271571
"100 microns (IRAS)" 99.93081933333333 0.163 0.054
"24 microns (MIPS)" 23.60570535433071 0.067 0.00340130208302644
"70 microns (MIPS)" 71.37915666666667 0.0761 0.0091
"160 microns (MIPS)" 156.14190520833333 0.0651 0.014
