Filter Wave Flux F_er
SDSS:u' 0.3519021246126397 0.0017099999822676182 1e-05
SDSS:g' 0.48199694202385923 0.004285000031813979 0.00024020823
SDSS:r' 0.6246977662012919 0.008339999942108989 9.219545e-05
SDSS:i' 0.7634912086792646 0.009800000116229057 0.00055443664
2MASS:J 1.239016606050587 0.022646153775545266 0.0024207437
2MASS:H 1.6494770729023387 0.04668461588712839 0.005296225
2MASS:Ks 2.1637853338145083 0.08899166869620483 0.0071923574
WISE:W1 3.3500107051067167 0.18387499637901783 0.01077033
WISE:W2 4.600019302768061 0.2626666658454471 0.013416408
WISE:W3 11.559823320737255 0.5170000195503235 0.018627936
WISE:W4 22.09066818952177 0.9255714075905936 0.034029398
IRAS:12 11.590213330240472 0.7009999752044678 0.063
IRAS:25 23.880234028994746 1.2100000381469727 0.11
IRAS:60 61.84986032885643 1.409999966621399 0.13
IRAS:100 101.94941780588996 1.0700000524520874 0.24
:=1.4GHz 214137.47000000003 0.05399999991059303 0.0029765752
"W1 (WISE)" 3.3533831991051453 0.17766666666666664 0.004034996034694458
"W2 (WISE)" 4.60510688172043 0.259 0.005183608781534348
"W3 (WISE)" 11.574998378378377 0.5573333333333333 0.008521883594605126
"W4 (WISE)" 22.0435630882353 0.916 0.015430826290254194
"3.6 microns (IRAC)" 3.5520433412322276 0.234 0.00861
"4.5 microns (IRAC)" 4.494639550224888 0.277 0.0102
"5.8 microns (IRAC)" 5.732169369024856 0.344 0.00951
"8.0 microns (IRAC)" 7.86856845144357 0.5 0.0138
"12 microns (IRAS)" 11.99169832 0.65 0.0715
"25 microns (IRAS)" 24.982704833333333 1.14 0.0455
"60 microns (IRAS)" 59.958491599999995 1.33 0.107
1.4GHz 214137.47 0.0628 0.0019
