Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0008106666694705685 4.682948e-05
GALEX:NUV 0.23119646641474512 0.0009873333619907498 3.774917e-05
SDSS:u' 0.3519021246126397 0.0018700000364333391 1e-05
SDSS:g' 0.48199694202385923 0.004665000131353736 0.00015033297
SDSS:r' 0.6246977662012919 0.008899999782443047 0.0003106445
SDSS:i' 0.7634912086792645 0.010900000110268593 0.0006
2MASS:J 1.239016606050587 0.014366667019203305 0.0020049938
2MASS:H 1.6494770729023387 0.01857499995579322 0.0033256577
2MASS:Ks 2.1637853338145083 0.01957272772084583 0.0026476404
WISE:W1 3.3500107051067167 0.026455555939012103 0.0016278821
WISE:W2 4.600019302768061 0.02754444463385476 0.001352775
WISE:W3 11.559823320737255 0.07771428568022591 0.0027239677
WISE:W4 22.09066818952177 0.24487500824034214 0.010630147
IRAS:12 11.590213330240468 0.2029999941587448 0.037
IRAS:25 23.880234028994742 0.3790000081062317 0.07657676
IRAS:60 61.84986032885642 0.8419999778270721 0.101414986
IRAS:100 101.94941780588995 2.4800000190734863 0.79
Spitzer/MIPS:24 23.674678828081813 0.25 0.001
Herschel/PACS:70 69.99917297095358 0.9359999895095825 0.07212489
Herschel/PACS:160 160.0002444361424 0.9660000205039978 0.11
Herschel/SPIRE:250 249.99371080720482 0.5440000295639038 0.05
Herschel/SPIRE:350 362.9976001356129 0.21199999749660492 0.035
:=250um 249.99371080720482 0.5440000295639038 0.05
:=350um 349.99995096608495 0.21199999749660492 0.035
:=1.4GHz 214137.47000000003 0.01710000013311704 0.0014142137
"2-10 keV (XMM)" 0.00020675341931034483 5.24e-07 3.45e-08
"0.5-2 keV (XMM)" 0.0009926902582781457 1.59e-06 1.32e-07
"12 microns (IRAS)" 11.99169832 0.203 0.0366
"25 microns (IRAS)" 24.982704833333333 0.344 0.0346
"60 microns (IRAS)" 59.958491599999995 0.826 0.0661
"4.89 GHz (VLA)" 61307.251124744376 0.004515 0.00046647615158762403
"1.46 GHz (VLA)" 205337.3 0.0137 0.0011
1.4GHz 214137.47 0.0156 0.0007
