Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00044049999269191176 2.6925823e-05
GALEX:NUV 0.23119646641474512 0.0006304999988060445 1.9723082e-05
SDSS:g' 0.48199694202385923 0.0029299999587237835 0.00011
SDSS:r' 0.6246977662012919 0.004399999976158142 0.00015
SDSS:i' 0.7634912086792645 0.006089999806135893 0.00033
SDSS:u 0.3519021246126397 0.0017300000181421638 2e-05
SDSS:g 0.48199694202385923 0.0026950000319629908 0.0001360147
SDSS:r 0.6246977662012919 0.00375000003259629 0.00017
SDSS:i 0.7634912086792645 0.0047599999234080315 0.00038078867
SDSS:z 0.9017941824088558 0.0043299999088048935 0.00024
2MASS:J 1.239016606050587 0.008484166814014316 0.0013593748
2MASS:H 1.6494770729023385 0.011308461356048401 0.0017462246
2MASS:Ks 2.163785333814508 0.014763636006550356 0.002044505
WISE:W1 3.3500107051067163 0.028500000158181556 0.0020149443
WISE:W2 4.600019302768061 0.046407692707501925 0.0029899832
WISE:W3 11.559823320737253 0.2289999984204769 0.010000001
WISE:W4 22.09066818952177 0.8097272569482977 0.04060788
IRAS:12 11.59021333024047 0.26100000739097595 0.026
IRAS:25 23.880234028994742 0.9679999947547913 0.039
IRAS:60 61.84986032885642 2.6700000762939453 0.11
IRAS:100 101.94941780588996 3.059999942779541 0.21
"W1 (WISE)" 3.3533831991051453 0.029066666666666668 0.0006194949555888248
"W2 (WISE)" 4.60510688172043 0.04713333333333333 0.0009232475291058189
"W3 (WISE)" 11.574998378378377 0.245 0.003997924461517501
"W4 (WISE)" 22.0435630882353 0.7799999999999999 0.014546030386328773
"12 microns (IRAS)" 11.99169832 0.261 0.0261
"25 microns (IRAS)" 24.982704833333333 0.968 0.0104
"60 microns (IRAS)" 59.958491599999995 2.67 0.107
"100 microns (IRAS)" 99.93081933333333 3.06 0.214
"24 microns (MIPS)" 23.60570535433071 0.8025 0.0003302968361943541
