Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 3.305000063846819e-05 1.0999999e-05
GALEX:NUV 0.23119646641474512 0.00010779999865917489 1.293213e-05
SDSS:g' 0.48199694202385923 0.005609999876469374 0.00027
SDSS:r' 0.6246977662012919 0.015699999406933784 0.0008
SDSS:i' 0.7634912086792645 0.021800000220537186 0.0015
SDSS:u 0.3519021246126397 0.0007689999765716493 2.8e-05
SDSS:g 0.48199694202385923 0.0029299999587237835 0.00041
SDSS:r 0.6246977662012919 0.0348999984562397 0.0009
SDSS:i 0.7634912086792645 0.050599999725818634 0.0018
SDSS:z 0.9017941824088558 0.06120000034570694 0.0023
2MASS:J 1.239016606050587 0.05465473685609667 0.00827165
2MASS:H 1.6494770729023378 0.07585272476585074 0.011691074
2MASS:Ks 2.1637853338145074 0.10787529761300367 0.0133976275
:=3.6um 3.599986286565157 0.25 0.04
WISE:W1 3.3500107051067167 0.25300000472502276 0.021118712
WISE:W2 4.600019302768061 0.3844545537775213 0.024879713
WISE:W3 11.559823320737253 0.9117000043392182 0.03593049
WISE:W4 22.090668189521775 2.0688888231913247 0.09
IRAS:12 11.590213330240472 1.0800000429153442 0.05
IRAS:25 23.880234028994742 2.2300000190734863 0.21095023
IRAS:60 61.84986032885642 2.034999966621399 0.18867962
IRAS:100 101.94941780588998 1.659999966621399 0.22
Herschel/PACS:70 69.99917297095358 1.7999999523162842 0.12727922
Herschel/PACS:160 160.0002444361424 0.9679999947547913 0.12
Herschel/SPIRE:250 249.99371080720482 0.4880000054836273 0.073
:=250um 249.99371080720482 0.4880000054836273 0.073
:=350um 349.99995096608495 0.17000000178813934 0.03
:=500um 499.99576043629816 0.07900000363588333 0.014
:=1.4GHz 214137.47000000003 0.0681999996304512 0.0031622779
"2-10 keV (XMM)" 0.00020675341931034483 7.725e-06 1.6758063611288747e-07
"0.5-2 keV (XMM)" 0.0009926902582781457 8.82e-06 1.32e-08
"W1 (WISE)" 3.3533831991051453 0.22133333333333335 0.0071503391527954815
"W2 (WISE)" 4.60510688172043 0.3626666666666667 0.008367795408588811
"W3 (WISE)" 11.574998378378377 0.9446666666666667 0.014135802064262218
"W4 (WISE)" 22.0435630882353 1.9733333333333334 0.03422177669262658
"3.6 microns (IRAC)" 3.5520433412322276 0.19499999999999998 0.008670000058962169
"4.5 microns (IRAC)" 4.494639550224888 0.15896666666666667 0.014100000090199433
"5.8 microns (IRAC)" 5.732169369024856 0.294 0.013494041981556158
"8.0 microns (IRAC)" 7.868568451443569 0.33516666666666667 0.012600005318161576
"12 microns (IRAS)" 11.99169832 1.08 0.0541
"25 microns (IRAS)" 24.982704833333333 2.21 0.0541
"60 microns (IRAS)" 59.958491599999995 2.03 0.102
"100 microns (IRAS)" 99.93081933333333 1.66 0.216
"24 microns (MIPS)" 23.60570535433071 2.02 0.000230241720806634
1.4GHz 214137.47 0.0668 0.0021
