Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00014400000509340316 1.4142135e-05
GALEX:NUV 0.23119646641474512 0.00021899999410379678 9.899495e-06
SDSS:r' 0.6246977662012919 0.003590000094845891 7e-05
SDSS:i' 0.7634912086792645 0.0055599999614059925 0.00029
2MASS:J 1.239016606050587 0.006649999879300594 0.0004547527
2MASS:H 1.6494770729023385 0.009415555848843522 0.0005840377
2MASS:Ks 2.163785333814508 0.01893333283563455 0.0011704699
WISE:W1 3.3500107051067163 0.030040000565350056 0.0018248288
WISE:W2 4.600019302768061 0.04789000116288662 0.0027294687
WISE:W3 11.559823320737255 0.08404444737566842 0.0036000002
WISE:W4 22.09066818952177 0.1407500021159649 0.008485282
Spitzer/MIPS:24 23.674678828081813 0.13899999856948853 0.001
Spitzer/MIPS:70 71.41996807699637 0.08250000327825546 0.0097
Spitzer/MIPS:160 155.8983140925637 0.0949999988079071 0.027
"W1 (WISE)" 3.3533831991051453 0.02993333333333333 0.0006464967130620233
"W2 (WISE)" 4.60510688172043 0.047933333333333335 0.0009597134989151711
"W3 (WISE)" 11.574998378378377 0.08736666666666666 0.0014270574620525972
"W4 (WISE)" 22.0435630882353 0.13166666666666668 0.003714911035273927
"24 microns (MIPS)" 23.60570535433071 0.1275 0.0001037301306275086
