Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 1.7899999875226058e-05 4.967897e-06
GALEX:NUV 0.23119646641474512 3.699999979289714e-05 4.879549e-06
SDSS:g' 0.48199694202385923 0.0007869999972172081 3.3e-05
SDSS:g 0.48199694202385923 0.0007890000124461949 3.3e-05
SDSS:z 0.9017941824088558 0.001930000027641654 8e-05
2MASS:J 1.239016606050587 0.004948928686124938 0.0009786725
2MASS:H 1.6494770729023385 0.011005862134283987 0.002116223
2MASS:Ks 2.1637853338145074 0.022796296618051 0.0026267853
:=3.6um 3.599986286565157 0.06679999828338623 0.0029698485
:=4.5um 4.499969349004068 0.10400000214576721 0.004242641
:=5.8um 5.800039815817985 0.14499999582767487 0.0028284274
:=8um 8.00001222180712 0.20900000631809235 0.0070710676
WISE:W1 3.3500107051067167 0.05218999981880188 0.0033376638
WISE:W2 4.600019302768061 0.09637619306643803 0.0080367895
WISE:W3 11.559823320737253 0.23733333084318373 0.009000001
WISE:W4 22.090668189521775 0.6714999824762344 0.036083236
IRAS:12 11.590213330240472 0.26749999821186066 0.02842534
IRAS:25 23.880234028994742 0.8256666660308838 0.09253107
IRAS:60 61.849860328856415 1.0800000031789143 0.12806249
IRAS:100 101.94941780588996 1.440000057220459 0.3
Herschel/PACS:100 100.00081990726842 0.675000011920929 0.041
Herschel/PACS:160 160.0002444361424 0.3319999873638153 0.035
Herschel/SPIRE:250 249.99371080720482 0.1120000034570694 0.005
Herschel/SPIRE:350 362.9976001356129 0.04659999907016754 0.004
"W1 (WISE)" 3.3533831991051453 0.05163333333333334 0.001178308109112383
"W2 (WISE)" 4.60510688172043 0.09546666666666666 0.001892998943475669
"W3 (WISE)" 11.574998378378377 0.24366666666666667 0.003702337099724983
"W4 (WISE)" 22.0435630882353 0.6276666666666667 0.013934668994992312
"3.6 microns (IRAC)" 3.5520433412322276 0.060733333333333334 0.0018502693263414383
"4.5 microns (IRAC)" 4.494639550224888 0.09993333333333333 0.0028804117483443234
"5.8 microns (IRAC)" 5.732169369024856 0.14100000000000001 0.002672449739471259
"8.0 microns (IRAC)" 7.86856845144357 0.209 0.00384
"12 microns (IRAS)" 11.99169832 0.281 0.0225
"25 microns (IRAS)" 24.982704833333333 0.803 0.014
"60 microns (IRAS)" 59.958491599999995 1.02 0.061
"24 microns (MIPS)" 23.60570535433071 0.653 0.000329887859734183
