Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 2.2966666316885192e-05 5.8940645e-06
GALEX:NUV 0.23119646641474512 2.8200000087963417e-05 5.4277066e-06
2MASS:J 1.239016606050587 0.00048311111944106716 0.000201
2MASS:Ks 2.1637853338145083 0.0008580000139772892 0.000267
WISE:W1 3.3500107051067163 0.0005936999921686947 5.681549e-05
WISE:W2 4.600019302768061 0.0005334700028470252 6.8371344e-05
WISE:W3 11.559823320737253 0.004736666567623615 0.00045738387
WISE:W4 22.090668189521775 0.029100000237425167 0.0036742347
IRAS:12 11.590213330240468 0.07760000228881836 0.018
IRAS:25 23.88023402899474 0.2199999988079071 0.055
IRAS:60 61.849860328856415 0.9760000109672546 0.059
IRAS:100 101.94941780588995 1.350000023841858 0.16
Spitzer/MIPS:24 23.674678828081813 0.030500000342726707 0.0002
:=1.4GHz 214137.47000000003 0.006289999932050705 0.0011280515
"W1 (WISE)" 3.349636402234637 0.000736 1.96e-05
"W2 (WISE)" 4.5980438343558285 0.000683 2.64e-05
"W3 (WISE)" 11.574998378378378 0.00515 0.000194
"W4 (WISE)" 22.043563088235295 0.0289 0.00149
"60 microns (IRAS)" 59.958491599999995 0.977 0.0586
"100 microns (IRAS)" 99.93081933333333 1.35 0.162
