Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.14300000108778477 0.011532563
GALEX:NUV 0.23119646641474512 0.19749999791383743 0.0078102495
2MASS:J 1.239016606050587 11.530280038714409 1.337974
2MASS:H 1.649477072902339 14.171999922394752 2.0472312
2MASS:Ks 2.163785333814508 12.101142857755933 1.4215372
:=3.6um 3.599986286565157 12.399999618530273 0.4
:=4.5um 4.499969349004068 9.819999694824219 0.35
WISE:W1 3.350010705106716 8.05199999809265 0.42801872
WISE:W2 4.600019302768061 5.514000082015992 0.32664967
WISE:W3 11.559823320737255 38.4 3.1591136
WISE:W4 22.09066818952177 118.0 7.8740077
IRAS:12 11.59021333024047 45.199999491373696 19.835321
IRAS:25 23.880234028994742 137.25 55.955338
IRAS:60 61.84986032885641 885.25 359.61786
IRAS:100 101.94941780588996 1571.0 668.3562
Spitzer/MIPS:24 23.674678828081813 146.0 16.0
Spitzer/MIPS:70 71.41996807699637 1410.0 170.0
Spitzer/MIPS:160 155.8983140925637 1870.0 290.0
:=250um 249.99371080720482 1030.0 60.0
:=500um 499.99576043629816 151.0 8.0
:=1.4GHz 214137.4700000001 4.415714297975812 0.27073973
"FUV (GALEX)" 0.15373972205128206 0.015349999999999999 0.00032483996059598334
"NUV (GALEX)" 0.23239725426356592 0.0403 0.0005250466645927769
"W1 (WISE)" 3.349636402234637 1.4 0.0411
"W2 (WISE)" 4.5980438343558285 1.35 0.0273
"W3 (WISE)" 11.574998378378378 29.6 1.36
"3.6 microns (IRAC)" 3.5520433412322276 12.6 1.7
"12 microns (IRAS)" 11.99169832 39.349999999999994 14.051594535852505
"25 microns (IRAS)" 24.982704833333333 142.25 38.936770038101514
"60 microns (IRAS)" 59.958491599999995 920.75 254.39857532030325
"100 microns (IRAS)" 99.93081933333333 1381.0 470.16557161919036
1.4GHz 214137.47 3.0 0.114
