Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 1.2475000175982132e-05 6.20967e-06
GALEX:NUV 0.23119646641474512 1.874999952633516e-05 5.4506877e-06
SDSS:u' 0.3519021246126397 0.00011899999663000926 6.403124e-06
SDSS:g' 0.48199694202385923 0.0005614999972749501 4.242641e-06
SDSS:r' 0.6246977662012919 0.0013800000306218863 1e-05
SDSS:i' 0.7634912086792645 0.0020099999383091927 1.4142135e-05
SDSS:z' 0.9017941824088558 0.002684999955818057 2.828427e-05
SDSS:u 0.3519021246126397 0.00010466666572028771 9.433981e-06
SDSS:g 0.48199694202385934 0.0004484999954001978 6e-06
SDSS:r 0.6246977662012919 0.0003110000106971711 6e-06
SDSS:i 0.7634912086792645 0.0016618333368872602 2.6925823e-05
SDSS:z 0.9017941824088558 0.0022708333272021264 3.872983e-05
2MASS:J 1.239016606050587 0.0019355556125649149 0.00048672373
2MASS:H 1.6494770729023387 0.002320000022235844 0.0006128621
2MASS:Ks 2.1637853338145083 0.0022133332677185535 0.00072567206
WISE:W1 3.3500107051067167 0.0012028888773380055 0.0001368649
WISE:W2 4.600019302768061 0.0008156999945640564 0.00010459445
WISE:W3 11.559823320737255 0.0016677499806974083 0.0005767148
WISE:W4 22.09066818952177 0.00495833329235514 0.004756059
Spitzer/MIPS:24 23.674678828081813 0.003980000037699938 5e-05
"W1 (WISE)" 3.3533831991051453 0.0017766666666666666 6.062515979360385e-05
"W2 (WISE)" 4.60510688172043 0.0011246666666666666 5.624562205185396e-05
"W3 (WISE)" 11.574998378378377 0.00251 0.00045293376999292075
"W4 (WISE)" 22.0435630882353 0.0042 0.002941836161311503
"24 microns (MIPS)" 23.60570535433071 0.003923333333333333 8.131727983645297e-05
