Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00010159999801544473 1.5652477e-05
GALEX:NUV 0.23119646641474514 7.938000198919326e-05 6.5749527e-06
SDSS:u' 0.3519021246126397 0.00014400000509340316 3e-06
SDSS:g' 0.48199694202385923 0.00023200000578071922 2e-06
SDSS:z' 0.9017941824088558 0.0006730000022798777 6e-06
2MASS:J 1.239016606050587 0.0022184615417455253 0.0006072891
2MASS:H 1.6494770729023385 0.003530000067817477 0.0011287604
2MASS:Ks 2.163785333814508 0.005045454483479261 0.0006277739
WISE:W1 3.3500107051067167 0.011481818235055967 0.000678233
WISE:W2 4.600019302768061 0.02494545484131033 0.0015427249
WISE:W3 11.559823320737255 0.11277778115537432 0.005477226
WISE:W4 22.09066818952177 0.29855555295944214 0.015779734
IRAS:25 23.880234028994742 0.3240000009536743 0.026
IRAS:60 61.849860328856415 0.11299999803304672 0.009
"W1 (WISE)" 3.364789264408224 0.011550000000000001 0.00035063924480867797
"W2 (WISE)" 4.60334111987928 0.024975 0.0006704990678591581
"W3 (WISE)" 11.679173363783782 0.11775 0.002503328184637404
"W4 (WISE)" 22.043563088235295 0.28125 0.008201310870830347
"3.6 microns (IRAC)" 3.5520433412322276 0.014700000000000001 2.5770137756713682e-05
"4.5 microns (IRAC)" 4.494639550224888 0.0254 3.6741393550054686e-05
"5.8 microns (IRAC)" 5.732169369024856 0.0427 0.0001023783180170489
"12 microns (IRAS)" 11.99169832 0.16 0.0288
"25 microns (IRAS)" 24.982704833333333 0.258 0.0352
"60 microns (IRAS)" 59.958491599999995 0.231 0.0369
"24 microns (MIPS)" 23.60570535433071 0.2745 0.00030785873383745347
