Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 1.59400000484311e-05 8.278285e-06
GALEX:NUV 0.23119646641474514 1.5359999815700574e-05 1.0696729e-05
SDSS:u 0.3519021246126397 3.4860000232583845e-05 5.4726593e-06
SDSS:g 0.4819969420238593 5.8760000320035034e-05 2.5238858e-06
SDSS:r 0.6246977662012919 0.00010484999947948381 3.8118237e-06
SDSS:i 0.7634912086792645 0.00014779999837628567 6.3245557e-06
SDSS:z 0.901794182408856 0.00017450000013923271 1.9442223e-05
WISE:W1 3.3500107051067163 0.0003389000077731907 2.8213472e-05
WISE:W2 4.600019302768061 0.00040009999938774856 4.1773197e-05
WISE:W3 11.559823320737253 0.0017985714366659522 0.00035369478
WISE:W4 22.090668189521775 0.005634285709155458 0.0027315198
Spitzer/MIPS:24 23.674678828081813 0.004840000066906214 0.00016
"W1 (WISE)" 3.3533831991051453 0.0006526666666666665 3.589610006672034e-05
"W2 (WISE)" 4.60510688172043 0.000581 3.838202704391731e-05
"W3 (WISE)" 11.574998378378377 0.0021866666666666666 0.000396642156105475
"W4 (WISE)" 22.0435630882353 0.005266666666666667 0.0019726631744927973
"3.6 microns (IRAC)" 3.5520433412322276 0.000343 2.03324863211561e-05
"4.5 microns (IRAC)" 4.494639550224888 0.0003735 2.596247291765559e-05
"5.8 microns (IRAC)" 5.732169369024856 0.00047349999999999996 8.193564547863158e-05
"8.0 microns (IRAC)" 7.86856845144357 0.001395 6.538998394249688e-05
"24 microns (MIPS)" 23.60570535433071 0.004699999999999999 0.00022497110925627763
