Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 1.2399999832268804e-05 4.808326e-06
SDSS:u 0.3519021246126397 2.5591666447629297e-05 7.977468e-06
SDSS:g 0.48199694202385934 7.046153768897057e-05 4.546427e-06
SDSS:r 0.6246977662012919 0.00012530769023354739 6.6105977e-06
SDSS:i 0.7634912086792643 0.00017840769354594298 1.1541663e-05
SDSS:z 0.9017941824088561 0.0002090461541509005 3.0489506e-05
WISE:W1 3.350010705106716 0.00020016666530864313 1.6822603e-05
WISE:W2 4.600019302768061 0.00015650000083648288 2.5079871e-05
WISE:W3 11.559823320737255 0.0008849999867379665 0.00025592968
Spitzer/MIPS:24 23.674678828081813 0.000805000017862767 3.2e-05
"W1 (WISE)" 3.3990074603174603 0.0101 0.000214
"W2 (WISE)" 4.5980438343558285 0.00507 9.8e-05
"W3 (WISE)" 11.99169832 0.00183 0.000131
