Filter Wave Flux F_er
SDSS:g 0.4819969420238593 0.005645333299374518 0.0012003542
SDSS:r 0.6246977662012919 0.005636333410317699 0.0010016313
SDSS:i 0.7634912086792643 0.013658000095650399 0.0037181159
SDSS:z 0.9017941824088558 0.014721000532153994 0.0059137503
2MASS:J 1.239016606050587 0.5206993341174287 0.053852487
2MASS:H 1.6494770729023387 0.46095900832733605 0.072803676
2MASS:Ks 2.1637853338145083 0.14658354763047432 0.08000191
WISE:W1 3.3500107051067163 0.12936874688602984 0.009011137
WISE:W2 4.600019302768061 0.05839666766890635 0.0050062262
WISE:W3 11.559823320737255 0.03508666770843168 0.002045874
WISE:W4 22.09066818952177 0.025905000201116007 0.004419955
"12 microns (IRAS)" 11.99169832 0.04 0.004
"60 microns (IRAS)" 59.958491599999995 0.37 0.043840620433565944
"100 microns (IRAS)" 99.93081933333333 2.02 0.3534317473006634
