Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0013599999947473407 5.656854e-05
GALEX:NUV 0.23119646641474512 0.0014799999771639705 2.828427e-05
SDSS:g' 0.48199694202385923 0.0012799999676644802 0.00018
SDSS:r' 0.6246977662012919 0.001129999989643693 0.00016
WISE:W1 3.350010705106716 0.00028300000121816993 9e-06
WISE:W2 4.600019302768061 0.0002849999873433262 1.3e-05
WISE:W3 11.559823320737255 0.0017500000540167093 9e-05
WISE:W4 22.09066818952177 0.019899999722838402 0.0009
"W1 (WISE)" 3.3533831991051453 0.00062 1.9804974122679383e-05
"W2 (WISE)" 4.60510688172043 0.00045566666666666667 3.465645682986072e-05
"W3 (WISE)" 11.574998378378377 0.0021700000000000005 0.00025770913837114897
"W4 (WISE)" 22.0435630882353 0.018733333333333334 0.0019590814173994914
"4.5 microns (IRAC)" 4.494639550224888 0.0002265 1.06595497090637e-06
"8.0 microns (IRAC)" 7.86856845144357 0.0004155 6.654457152916382e-06
"24 microns (MIPS)" 23.60570535433071 0.017599999999999998 0.00012311977907712474
