Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 6.392499744833913e-05 1.4752288e-05
GALEX:NUV 0.23119646641474512 9.912499990605284e-05 1.5108938e-05
SDSS:u' 0.3519021246126397 9.882999643195944e-05 4.1e-06
SDSS:g' 0.48199694202385923 0.0003305850098627161 3.0265492e-06
SDSS:r' 0.6246977662012919 3.11000007968687e-06 7.3e-07
SDSS:i' 0.7634912086792645 0.0008361000134300411 1.0060317e-05
SDSS:z' 0.9017941824088558 0.0010456499649080797 2.030394e-05
2MASS:J 1.239016606050587 0.0012644444100765719 0.00032264533
2MASS:H 1.649477072902339 0.0015199999971729186 0.00048155998
2MASS:Ks 2.1637853338145083 0.0014875000051688403 0.00043162485
WISE:W1 3.350010705106716 0.0010985714449946369 7.071068e-05
WISE:W2 4.600019302768061 0.0008333750083693303 5.80517e-05
WISE:W3 11.559823320737253 0.0031250000465661287 0.00034322005
WISE:W4 22.090668189521775 0.007211666787043214 0.00280578
Spitzer/MIPS:24 23.674678828081813 0.005584999918937683 0.0001
"W1 (WISE)" 3.3533831991051453 0.0012933333333333334 4.0000374998242206e-05
"W2 (WISE)" 4.60510688172043 0.0009053333333333334 4.9711970389434374e-05
"W3 (WISE)" 11.574998378378377 0.0035433333333333337 0.00036827978494617376
"W4 (WISE)" 22.0435630882353 0.005993333333333333 0.002139275578320848
"3.6 microns (IRAC)" 3.5520433412322276 0.000908 4.336726876343495e-06
"4.5 microns (IRAC)" 4.494639550224888 0.0007459999999999999 7.152181485393111e-06
"5.8 microns (IRAC)" 5.732169369024856 0.0010765 1.5511689140773805e-05
"8.0 microns (IRAC)" 7.86856845144357 0.003065 2.5505489605181078e-05
"24 microns (MIPS)" 23.60570535433071 0.005765 8.30625065838974e-05
