Filter Wave Flux F_er
SDSS:u' 0.3519021246126397 0.0008430000161752105 1.2e-05
SDSS:g' 0.48199694202385923 0.0027100000297650695 0.00013038404
SDSS:r' 0.6246977662012919 0.005319999880157411 0.00018027757
SDSS:i' 0.7634912086792645 0.007400000002235174 0.0004404543
SDSS:u 0.3519021246126397 0.0007808000082150102 2.059126e-05
SDSS:g 0.48199694202385934 0.0024439999930715808 3.8574603e-05
SDSS:r 0.6246977662012919 0.0049091667315224186 4.661545e-05
SDSS:i 0.7634912086792645 0.006598333515285049 5.6603887e-05
SDSS:z 0.9017941824088558 0.007455000071786344 0.000116619034
2MASS:J 1.239016606050587 0.005992000177502632 0.00087527145
2MASS:H 1.649477072902339 0.00744400005787611 0.0015718779
2MASS:Ks 2.1637853338145083 0.0052266667286554975 0.0011630994
WISE:W1 3.350010705106716 0.004872857193861689 0.0002317326
WISE:W2 4.600019302768061 0.0030942856600242002 0.0001596872
WISE:W3 11.559823320737253 0.008699999935925008 0.0005056679
WISE:W4 22.090668189521775 0.02476000040769577 0.0030870698
:=1.4GHz 214137.47000000003 0.0021100000012665987 0.00029
"W1 (WISE)" 3.3533831991051453 0.005993333333333333 0.00011995586688445047
"W2 (WISE)" 4.60510688172043 0.00378 9.044185977742829e-05
"W3 (WISE)" 11.574998378378377 0.010743333333333334 0.0004639806030428428
"W4 (WISE)" 22.0435630882353 0.022500000000000003 0.002555269066067212
