Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 1.1540000014065299e-05 7.6124898e-06
GALEX:NUV 0.23119646641474514 6.274000188568606e-05 1.3747727e-05
SDSS:g' 0.48199694202385923 0.0026599999982863665 1e-05
SDSS:r' 0.6246977662012919 0.005410000216215849 0.00026
SDSS:i' 0.7634912086792645 0.00698000006377697 0.00052
2MASS:J 1.239016606050587 0.007889000000432134 0.0013265746
2MASS:H 1.6494770729023385 0.009843636325306514 0.0024660698
2MASS:Ks 2.163785333814508 0.009705555573519733 0.0014378456
WISE:W1 3.3500107051067167 0.011762500274926424 0.0005385165
WISE:W2 4.600019302768061 0.02637499966658652 0.0013379089
WISE:W3 11.559823320737255 0.12628571476255143 0.0052915034
WISE:W4 22.09066818952177 0.28883332510789234 0.016763054
IRAS:12 11.59021333024047 0.16200000047683716 0.036
IRAS:25 23.880234028994742 0.3400000035762787 0.037
IRAS:60 61.849860328856415 0.5659999847412109 0.057
IRAS:100 101.94941780588996 0.8379999995231628 0.25
:=1.4GHz 214137.47 0.051566666613022484 0.0020493902
"12 microns (IRAS)" 11.99169832 0.162 0.0355
"25 microns (IRAS)" 24.982704833333333 0.341 0.0178
"60 microns (IRAS)" 59.958491599999995 0.566 0.0566
