Filter Wave Flux F_er
SDSS:g' 0.48199694202385923 0.0014299999456852674 7e-05
SDSS:r' 0.6246977662012919 0.0016400000313296914 8e-05
SDSS:i' 0.7634912086792645 0.0027600000612437725 2e-05
SDSS:u 0.3519021246126397 0.002264999959152192 4.8989794e-05
SDSS:g 0.4819969420238593 0.0019899999897461385 3.7416572e-05
SDSS:r 0.6246977662012919 0.0018775000353343785 3.7416572e-05
SDSS:i 0.7634912086792643 0.0029725000204052776 6.244998e-05
SDSS:z 0.9017941824088558 0.002258750013425015 9.949875e-05
2MASS:J 1.239016606050587 0.0027861538916253126 0.000409634
2MASS:H 1.6494770729023385 0.003533846179309946 0.0005031898
2MASS:Ks 2.1637853338145083 0.005806363568725911 0.000573498
:=3.6um 3.599986286565157 0.009189999662339687 0.00019
:=4.5um 4.499969349004068 0.01119999960064888 0.0002
WISE:W1 3.3500107051067167 0.008872500232731303 0.0005772348
WISE:W2 4.600019302768061 0.011549999937415123 0.0006082763
WISE:W3 11.559823320737255 0.015219999849796296 0.0006480741
WISE:W4 22.09066818952177 0.020122221774525113 0.0023086793
Spitzer/MIPS:24 23.674678828081813 0.016966667026281357 0.00033166248
Spitzer/MIPS:70 71.41996807699637 0.021199999377131462 0.0054
"2-10 keV (XMM)" 0.0002067534193103448 1.9349999999999998e-07 3.068093870793395e-08
"0.5-2 keV (XMM)" 0.0009926902582781457 8.28e-07 9.93e-08
"W1 (WISE)" 3.3533831991051453 0.00898 0.00020347392953398233
"W2 (WISE)" 4.60510688172043 0.011633333333333334 0.00023425187299144483
"W3 (WISE)" 11.574998378378377 0.015466666666666665 0.00032118997493695223
"W4 (WISE)" 22.0435630882353 0.019 0.0011159919354547325
"100 microns (IRAS)" 99.93081933333333 0.07 0.023
"24 microns (MIPS)" 23.60570535433071 0.016133333333333333 0.0016539783553601902
"70 microns (MIPS)" 71.37915666666667 0.0163 0.00438
"160 microns (MIPS)" 156.14190520833333 0.00483 0.0038
