Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00671999987680465 0.0010131141
GALEX:NUV 0.23119646641474512 0.010434285804097141 0.0014481023
SDSS:u' 0.3519021246126397 0.03139999881386757 0.0001
SDSS:g' 0.48199694202385923 0.05310000106692314 0.0009
SDSS:r' 0.6246977662012919 0.2549999952316284 0.0031622779
SDSS:i' 0.7634912086792645 0.3855000138282776 0.0060827625
SDSS:z' 0.9017941824088558 0.8050000071525574 0.001
SDSS:u 0.3519021246126397 0.17098749754950404 0.03969962
SDSS:g 0.4819969420238593 0.25840400024317206 0.029029394
SDSS:r 0.6246977662012919 0.6219875090949548 0.070748225
SDSS:i 0.7634912086792643 0.9418624895818842 0.11664665
SDSS:z 0.9017941824088561 0.7096649649708221 0.1300059
2MASS:H 1.6494770729023387 2.0114545686678453 0.18906878
2MASS:Ks 2.1637853338145083 1.3863100036978722 0.15428655
:=3.6um 3.599986286565157 3.2799999713897705 0.1
:=4.5um 4.499969349004068 2.109999895095825 0.08
WISE:W1 3.3500107051067167 1.0328750032931566 0.11473447
WISE:W2 4.600019302768061 0.5393999982625246 0.30020055
IRAS:12 11.59021333024047 0.07000000029802322 0.029
IRAS:100 101.94941780588995 2.5799999237060547 0.7
Spitzer/MIPS:24 23.674678828081813 0.11813333133856456 0.014557473
Spitzer/MIPS:70 71.41996807699637 0.06109999865293503 0.010748023
Spitzer/MIPS:160 155.8983140925637 0.06639999896287918 0.011030866
:=250um 249.99371080720482 5.130000114440918 2.3
:=1.4GHz 214137.47000000006 0.2172000024999891 0.018895503
"FUV (GALEX)" 0.1529553357142857 0.00053 1.47e-05
"NUV (GALEX)" 0.22711549848484847 0.002 3.68e-05
"u (SDSS) AB" 0.3556256915776987 0.156 0.0053
"g (SDSS) AB" 0.48275758132045093 0.817 0.015
"r (SDSS) AB" 0.6258715198329854 1.72 0.0317
"i (SDSS) AB" 0.7667326291560103 2.66 0.0489
"z (SDSS) AB" 0.9084619939393939 3.31 0.0946
"3.6 microns (IRAC)" 3.5520433412322276 1.05 0.105
"4.5 microns (IRAC)" 4.494639550224888 0.588 0.0588
"5.8 microns (IRAC)" 5.732169369024856 0.35 0.035
"8.0 microns (IRAC)" 7.86856845144357 0.249 0.0249
"12 microns (IRAS)" 11.99169832 0.2 0.038
"24 microns (MIPS)" 23.60570535433071 0.0779 0.015090394295710102
"70 microns (MIPS)" 71.37915666666667 0.0581 0.0076
"160 microns (MIPS)" 156.14190520833333 0.0604 0.0078
1.4GHz 214137.47 0.221 0.0078
