Filter Wave Flux F_er
2MASS:J 1.239016606050587 0.000286888890615147 0.00011967038
2MASS:H 1.6494770729023387 0.0007613333356049326 0.0002150186
2MASS:Ks 2.1637853338145083 0.002541111187181539 0.0003
WISE:W1 3.350010705106716 0.013242856998528754 0.00076157734
WISE:W2 4.600019302768061 0.03127142893416541 0.0014832397
WISE:W3 11.559823320737253 0.07305000101526578 0.0026944387
WISE:W4 22.090668189521775 0.15600000321865082 0.00979796
Spitzer/MIPS:24 23.674678828081813 0.1599999964237213 0.001
Spitzer/MIPS:70 71.41996807699637 0.30300000309944153 0.013
Spitzer/MIPS:160 155.8983140925637 0.2750000059604645 0.08
:=1.4GHz 214137.47000000003 0.049733334531386696 0.002014944
"W1 (WISE)" 3.3533831991051453 0.013199999999999998 0.00030264348663072195
"W2 (WISE)" 4.60510688172043 0.03153333333333333 0.0006343768596031857
"W3 (WISE)" 11.574998378378377 0.07403333333333334 0.0013523154217859087
"W4 (WISE)" 22.0435630882353 0.14200000000000002 0.005448109763945657
"24 microns (MIPS)" 23.60570535433071 0.1515 0.00012578155667664477
1.4GHz 214137.47 0.0491 0.0015
