Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.004650000017136335 1e-05
SDSS:u' 0.3519021246126397 0.007329999934881926 4.2426407e-05
SDSS:g' 0.48199694202385923 0.00587000014881293 0.0005107837
SDSS:r' 0.6246977662012919 0.005693333378682534 0.00037107948
SDSS:i' 0.7634912086792646 0.007979999762028456 0.0006624198
SDSS:z' 0.9017941824088558 0.006599999964237213 4.2426407e-05
SDSS:u 0.3519021246126397 0.007295714358666113 0.00011958261
SDSS:g 0.48199694202385923 0.0053832856709569955 9.90404e-05
SDSS:r 0.6246977662012919 0.005653333306933443 0.00014071248
SDSS:i 0.7634912086792645 0.007078428467918586 0.00013929824
SDSS:z 0.9017941824088558 0.0062533333742370205 0.0001473092
2MASS:J 1.239016606050587 0.005802142999268004 0.00051662367
2MASS:H 1.6494770729023387 0.008862143182860953 0.0007868926
2MASS:Ks 2.163785333814508 0.016307692401684247 0.0010583006
WISE:W1 3.350010705106716 0.034783334781726204 0.0023409398
WISE:W2 4.600019302768061 0.047399999430546395 0.0029732136
WISE:W3 11.559823320737253 0.0647500002135833 0.0033615474
WISE:W4 22.090668189521775 0.11609090661460703 0.009433982
Spitzer/MIPS:70 71.41996807699637 0.06499999761581421 0.01
Herschel/PACS:70 69.99917297095358 0.08229999989271164 0.0023
Herschel/PACS:100 100.00081990726842 0.06719999760389328 0.0037
Herschel/PACS:160 160.0002444361424 0.05640000104904175 0.012
Herschel/SPIRE:250 249.99371080720482 0.020899999886751175 0.0065
:=1.4GHz 214137.47000000003 0.006504999939352274 0.001133049
"2-10 keV (XMM)" 0.00020675341931034483 3.585714285714286e-07 8.073684289096274e-08
"0.5-2 keV (XMM)" 0.0009926902582781457 1.21e-06 2.65e-08
"W1 (WISE)" 3.3533831991051453 0.03503333333333333 0.0007669511066554373
"W2 (WISE)" 4.60510688172043 0.0471 0.0009570067920344139
"W3 (WISE)" 11.574998378378377 0.06546666666666666 0.0012443255201111966
"W4 (WISE)" 22.0435630882353 0.10796666666666667 0.0044295485097242135
"24 microns (MIPS)" 23.60570535433071 0.10366666666666667 0.004112905075491045
"70 microns (MIPS)" 71.37915666666667 0.0631 0.00843
"160 microns (MIPS)" 156.14190520833333 0.0305 0.00969
1.4GHz 214137.47 0.0065 0.0006
