Filter Wave Flux F_er
SDSS:g 0.4819969420238593 0.0004671999951824546 0.00019740315
SDSS:r 0.6246977662012919 0.0007976666771961997 0.00010230347
SDSS:i 0.7634912086792643 0.0008253999869339169 0.00023780245
SDSS:z 0.9017941824088558 0.000815000026098763 0.000319152
2MASS:J 1.239016606050587 0.01140000019222498 0.0021
2MASS:H 1.649477072902339 0.01741111112965478 0.0033
2MASS:Ks 2.1637853338145083 0.01186666689399216 0.0027
WISE:W1 3.350010705106716 0.022524999920278788 0.0011874342
WISE:W2 4.600019302768061 0.011795555551846823 0.000583181
WISE:W3 11.559823320737253 0.005091428557144744 0.00047707444
WISE:W4 22.090668189521775 0.008874285567019666 0.0034957116
Spitzer/MIPS:24 23.674678828081813 0.0056500001810491085 4e-05
"W1 (WISE)" 3.3990074603174603 0.0231 0.000446
"W2 (WISE)" 4.5980438343558285 0.0125 0.00023
"W3 (WISE)" 11.99169832 0.00563 0.000176
"W4 (WISE)" 22.043563088235295 0.0087 0.00107
"8.0 microns (IRAC)" 7.86856845144357 0.00338 8.531195695797864e-06
"24 microns (MIPS)" 23.60570535433071 0.006005 4.871550061325451e-05
1.4GHz 214137.47 1.49 0.053
