Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.19020000100135803 0.01581139
GALEX:NUV 0.23119646641474512 0.27666666607062024 0.049989995
SDSS:u' 0.3519021246126397 0.07880000025033951 0.00017320507
SDSS:g' 0.48199694202385923 0.40734999254345894 0.005575841
SDSS:r' 0.6246977662012919 0.2669999897480011 0.015
SDSS:i' 0.7634912086792646 1.6299999952316284 0.017320508
2MASS:J 1.239016606050587 9.156800150871277 1.4219873
2MASS:H 1.6494770729023385 11.124866590897243 1.7338445
2MASS:Ks 2.1637853338145083 6.9689284435340335 1.3428098
:=3.6um 3.599986286565157 11.299999713897705 1.2369317
:=4.5um 4.499969349004068 6.880000114440918 0.21
:=5.8um 5.800039815817985 4.400000095367432 0.84
:=8um 8.00001222180712 7.264999866485596 1.1412712
WISE:W1 3.3500107051067167 3.2844000458717346 0.33964688
WISE:W2 4.600019302768061 1.5448999792337417 0.21937183
WISE:W3 11.559823320737255 1.7093749940395355 0.52207375
WISE:W4 22.090668189521775 1.6803333626853094 0.6094473
IRAS:12 11.590213330240472 4.155333419640859 1.2450578
IRAS:25 23.880234028994746 3.8750000596046448 1.1464767
IRAS:60 61.84986032885642 32.07000048955282 9.504867
IRAS:100 101.94941780588998 126.66666666666667 36.792526
Spitzer/MIPS:24 23.674678828081813 5.254999876022339 0.5980803
Spitzer/MIPS:70 71.41996807699637 83.1500015258789 12.868956
Spitzer/MIPS:160 155.8983140925637 312.5 61.220913
:=250um 249.99371080720482 179.0 19.0
:=500um 499.99576043629816 37.900001525878906 4.4
:=1.4GHz 214137.47 0.08890000234047572 0.0029597296
"FUV (GALEX)" 0.15347825993894995 0.07446666666666667 0.024804397452871132
"NUV (GALEX)" 0.23063666900399346 0.11969999999999999 0.03550639362143106
"W1 (WISE)" 3.353387394846322 11.25 0.16122654868228123
"W2 (WISE)" 4.601575358038129 6.28 0.12553883861180173
"W3 (WISE)" 11.688925527771866 6.625 0.09931268801114991
"W4 (WISE)" 22.12520591448802 5.3100000000000005 0.12209013064126027
"3.6 microns (IRAC)" 3.5520433412322276 9.372714285714286 2.639566119649212
"4.5 microns (IRAC)" 4.494639550224888 5.5275 1.2963071742453638
"5.8 microns (IRAC)" 5.732169369024856 4.957000000000001 1.1076127888391323
"8.0 microns (IRAC)" 7.868568451443571 6.619200000000001 1.4855092089919875
"12 microns (IRAS)" 11.99169832 3.303 0.8797910490565359
"25 microns (IRAS)" 24.982704833333333 3.102 0.8142334063399757
"60 microns (IRAS)" 59.958491599999995 25.755000000000003 6.7516739405868815
"100 microns (IRAS)" 99.93081933333333 103.0 26.13136812338765
"24 microns (MIPS)" 23.60570535433071 4.364999999999999 0.7298882722718595
"70 microns (MIPS)" 71.37915666666667 61.099999999999994 16.05019778694331
"160 microns (MIPS)" 156.14190520833333 357.3333333333333 81.87027787909359
1.4GHz 214137.47 0.0889 0.0032
