Filter Wave Flux F_er
2MASS:J 1.239016606050587 0.026122221930159464 0.0020904546
2MASS:H 1.6494770729023387 0.049555554572078914 0.0037269292
2MASS:Ks 2.163785333814508 0.04725000038743019 0.00445982
WISE:W1 3.3500107051067167 0.04527500132098794 0.0025099802
WISE:W2 4.600019302768061 0.037174999713897705 0.0018761663
WISE:W3 11.559823320737255 0.2734285763331822 0.007937253
WISE:W4 22.09066818952177 0.5857142720903669 0.02572936
IRAS:12 11.59021333024047 0.5199999809265137 0.029
IRAS:25 23.880234028994742 0.8534999787807465 0.081841305
IRAS:60 61.84986032885643 14.199999809265137 1.3
IRAS:100 101.94941780588996 30.100000381469727 0.1
:=1.4GHz 214137.47 0.13839999735355377 0.008774964
"W1 (WISE)" 3.3524464998875185 0.05065 0.0014060793007508502
"W2 (WISE)" 4.60334111987928 0.040650000000000006 0.0010561249926026748
"W3 (WISE)" 11.574998378378378 0.29200000000000004 0.0055051793794571304
"W4 (WISE)" 22.043563088235295 0.56225 0.014154041825570531
"3.6 microns (IRAC)" 3.5520433412322276 0.0232 9.631458871842833e-07
"4.5 microns (IRAC)" 4.494639550224888 0.01875 1.8594074324902544e-06
"5.8 microns (IRAC)" 5.732169369024856 0.0577 6.432705496134578e-06
"8.0 microns (IRAC)" 7.86856845144357 0.16499999999999998 1.8402445489662508e-05
"12 microns (IRAS)" 11.99169832 0.5255000000000001 0.04779131720302339
"25 microns (IRAS)" 24.982704833333333 0.8365 0.04692557937841577
"60 microns (IRAS)" 59.958491599999995 14.4 0.7245260519815695
"100 microns (IRAS)" 99.93081933333333 29.4 1.464923206178399
"24 microns (MIPS)" 23.60570535433071 0.404 0.00026077193100485337
"70 microns (PACS)" 70.0449668224299 19.0 0.95
"100 microns (PACS)" 102.31824505119454 31.3 1.57
"160 microns (PACS)" 165.63119226519336 28.9 1.44
"250 microns (SPIRE)" 249.82704833333332 13.7 0.9
"350 microns (SPIRE)" 349.81617036172696 5.82 0.359
"500 microns (SPIRE)" 499.65409666666665 1.86 0.114
1.4GHz 214137.47 0.138 0.0049
