Filter Wave Flux F_er
GALEX:FUV 0.15290072831131743 0.000451600004453212 4.6518813e-05
GALEX:NUV 0.23119646641474517 0.0009293999988585711 2.523886e-05
SDSS:u' 0.3519021246126397 0.001560000004246831 1e-05
SDSS:g' 0.48199694202385923 0.002580000087618828 1e-05
SDSS:r' 0.6246977662012919 0.0033400000538676977 1e-05
SDSS:i' 0.7634912086792645 0.004540000110864639 1e-05
SDSS:z' 0.9017941824088558 0.004670000169426203 2e-05
SDSS:u 0.35190212461263964 0.001510833341550703 3.4641016e-05
SDSS:g 0.48199694202385934 0.002418181858956814 6.0827624e-05
SDSS:r 0.6246977662012919 0.0028563636270436373 0.00014177446
SDSS:i 0.7634912086792643 0.0038336363663388925 0.00013453624
SDSS:z 0.901794182408856 0.0036481818692250686 0.0001532971
2MASS:J 1.2390166060505872 0.005790526267925375 0.000767789
2MASS:H 1.6494770729023385 0.007546315729422004 0.0009965942
2MASS:Ks 2.163785333814508 0.010360625223256648 0.0009836666
WISE:W1 3.350010705106716 0.01058139994274825 0.0007280281
WISE:W2 4.600019302768061 0.015057142890457596 0.001086278
WISE:W3 11.559823320737255 0.04210714250802994 0.0022978252
WISE:W4 22.090668189521768 0.11484615218180877 0.009165152
Spitzer/MIPS:24 23.674678828081813 0.09189999848604202 0.00028284272
Spitzer/MIPS:70 71.41996807699637 0.13300000131130219 0.008
Spitzer/MIPS:160 155.8983140925637 0.15700000524520874 0.026
Herschel/PACS:70 69.99917297095358 0.1589999943971634 0.003
Herschel/PACS:100 100.00081990726842 0.17100000381469727 0.004
Herschel/PACS:160 160.0002444361424 0.1509999930858612 0.01
Herschel/SPIRE:250 249.99371080720482 0.06459999829530716 0.009
:=1.4GHz 214137.47 0.003585000056773424 0.00019798991
"2-10 keV (XMM)" 0.00020675341931034483 1.3299999999999999e-07 8.198664525396804e-09
"0.5-2 keV (XMM)" 0.0009926902582781457 1.13e-06 5.96e-08
"W1 (WISE)" 3.3533831991051453 0.011733333333333332 0.00025752844503083535
"W2 (WISE)" 4.60510688172043 0.015066666666666667 0.0003011854910184088
"W3 (WISE)" 11.574998378378377 0.04326666666666667 0.000752525082638446
"W4 (WISE)" 22.0435630882353 0.10903333333333333 0.0033459378356448886
"25 microns (IRAS)" 24.982704833333333 0.12 0.024
"60 microns (IRAS)" 59.958491599999995 0.117 0.05232590180780451
"24 microns (MIPS)" 23.60570535433071 0.104 0.00012528004629628776
