Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.00010450000263517722 2.5709918e-05
GALEX:NUV 0.23119646641474512 0.0004137499927310273 4.368066e-05
SDSS:u' 0.3519021246126397 0.00209500000346452 2.828427e-05
SDSS:g' 0.48199694202385923 0.0024500000290572643 8e-05
SDSS:r' 0.6246977662012919 0.005679999943822622 0.00015
SDSS:i' 0.7634912086792646 0.021554999984800816 0.00039293765
SDSS:z' 0.9017941824088558 0.043800000101327896 0.0001
2MASS:J 1.239016606050587 0.033573125532711856 0.005537861
2MASS:H 1.6494770729023385 0.036838461501667134 0.0062177167
2MASS:Ks 2.163785333814508 0.0349307692108246 0.0062521994
WISE:W1 3.350010705106716 0.029014545196497984 0.0043189814
WISE:W2 4.600019302768061 0.02992181827060201 0.0039307633
WISE:W3 11.559823320737253 0.433333330684238 0.048703182
WISE:W4 22.090668189521768 4.5733334223429365 0.4770744
IRAS:12 11.59021333024047 0.5619999915361404 0.03764306
IRAS:25 23.880234028994742 7.979999860127767 0.5741951
IRAS:60 61.84986032885641 104.0 8.944272
IRAS:100 101.94941780588995 112.0 3.0
Spitzer/MIPS:24 23.674678828081813 5.6650002002716064 0.510098
Spitzer/MIPS:70 71.41996807699637 75.0 7.5
Spitzer/MIPS:160 155.8983140925637 54.900001525878906 6.7
:=1.4GHz 214137.47000000003 0.3275555570920308 0.024859605
"u (SDSS) AB" 0.3552043341232228 0.002585 0.00016914490828872148
"g (SDSS) AB" 0.46842571562499996 0.011349999999999999 0.0007420148246497504
"r (SDSS) AB" 0.6168569094650206 0.0223 0.00103
"i (SDSS) AB" 0.747612114713217 0.0319 0.00147
"z (SDSS) AB" 0.8922394583333333 0.0383 0.002497298540423231
"J (2MASS) AB" 1.2337138189300412 0.060149999999999995 0.003918009698813928
"H (2MASS) AB" 1.6472113076923076 0.07285 0.0057208478392629875
"Ks (2MASS) AB" 2.156780273381295 0.08 0.00368
"W1 (WISE)" 3.349636402234637 0.0417 0.0008058666142731066
"W2 (WISE)" 4.5980438343558285 0.03875 0.0009734937082488002
"W3 (WISE)" 11.574998378378378 0.504 0.01106801246837028
"W4 (WISE)" 22.043563088235295 5.29 0.07912502764612471
"12 microns (IRAS)" 11.99169832 0.578 0.04321620066595397
"25 microns (IRAS)" 24.982704833333333 7.9433333333333325 0.056441474112570805
"60 microns (IRAS)" 59.958491599999995 103.66666666666667 4.154007703411249
"100 microns (IRAS)" 99.93081933333333 113.66666666666667 3.379170460334903
"70 microns (PACS)" 70.0449668224299 139.0 6.6
"160 microns (PACS)" 165.63119226519336 86.3 3.99
"250 microns (SPIRE)" 249.82704833333332 30.5 2.4364728605096344
"350 microns (SPIRE)" 349.81617036172696 12.25 1.0
"500 microns (SPIRE)" 499.65409666666665 3.885 0.3124099870362662
1.4GHz 214137.47 0.327 0.0098
