Filter Wave Flux F_er
SDSS:u' 0.3519021246126397 0.00017249999655177817 1.0630146e-05
SDSS:g' 0.48199694202385923 0.0009154999861493707 5e-06
SDSS:r' 0.6246977662012919 0.0019099999917671084 1.4142135e-05
SDSS:i' 0.7634912086792645 0.00285499996971339 1.4142135e-05
SDSS:z' 0.9017941824088558 0.0037749999901279807 4.2426407e-05
SDSS:u 0.3519021246126397 0.0001651666680118069 1.5556348e-05
SDSS:g 0.48199694202385934 0.0007894999992762072 7.81025e-06
SDSS:r 0.6246977662012919 0.0016383333859266713 2.4103942e-05
SDSS:i 0.7634912086792645 0.002461666692397557 2.6925823e-05
SDSS:z 0.9017941824088558 0.003218833400751464 5.43047e-05
2MASS:J 1.239016606050587 0.0019262499699834734 0.0004313931
2MASS:H 1.6494770729023387 0.002153749985154718 0.0006361604
2MASS:Ks 2.1637853338145083 0.0019687500462168828 0.00059228373
WISE:W1 3.3500107051067163 0.0015957143124459045 7.615773e-05
WISE:W2 4.600019302768061 0.0011687499791150913 7.4833144e-05
WISE:W3 11.559823320737255 0.0027833333782230816 0.00029427878
WISE:W4 22.09066818952177 0.011600000318139791 0.0020024984
"W1 (WISE)" 3.3533831991051453 0.0020666666666666667 4.293821142059832e-05
"W2 (WISE)" 4.60510688172043 0.00142 4.686939299798964e-05
"W3 (WISE)" 11.574998378378377 0.002916666666666667 0.00026188928958626774
"W4 (WISE)" 22.0435630882353 0.011466666666666667 0.0022495041675889378
"4.5 microns (IRAC)" 4.494639550224888 0.0009125 3.0923292192132454e-06
"8.0 microns (IRAC)" 7.86856845144357 0.00205 3.108504463564432e-05
"24 microns (MIPS)" 23.60570535433071 0.010833333333333334 0.00011816078029532473
