Filter Wave Flux F_er
GALEX:FUV 0.1529007283113174 0.0006357500096783042 4.1868843e-05
GALEX:NUV 0.23119646641474512 0.0007515000179409981 3.0298515e-05
SDSS:u' 0.3519021246126397 0.0006699999794363976 6e-06
SDSS:g' 0.48199694202385923 0.0014299999456852674 5e-05
SDSS:r' 0.6246977662012919 0.0013299999991431832 4e-05
SDSS:i' 0.7634912086792645 0.0006270000012591481 6e-06
SDSS:z' 0.9017941824088558 0.000691999972332269 1.3e-05
2MASS:J 1.239016606050587 0.00014752499737369362 2.657367e-05
2MASS:H 1.6494770729023385 0.00030899999546818435 3.9255574e-05
2MASS:Ks 2.163785333814508 0.00040959998659673147 5.217279e-05
WISE:W1 3.3500107051067163 0.0005355999914172571 4.4452223e-05
WISE:W2 4.600019302768061 0.0010944444091162747 8.062257e-05
WISE:W3 11.559823320737253 0.015257143016372408 0.0007937254
WISE:W4 22.090668189521775 0.10371428728103638 0.007937253
Spitzer/MIPS:24 23.674678828081813 0.09759999811649323 0.0001
:=1.4GHz 214137.47000000003 0.002244999981485307 0.0006184659
"W1 (WISE)" 3.3533831991051453 0.0008833333333333333 3.114064867660916e-05
"W2 (WISE)" 4.60510688172043 0.0012733333333333333 4.9433389525704185e-05
"W3 (WISE)" 11.574998378378377 0.0163 0.000483170777262036
"W4 (WISE)" 22.0435630882353 0.0947 0.004313768653972996
"4.5 microns (IRAC)" 4.494639550224888 0.0010544999999999999 3.0341555662160765e-06
"8.0 microns (IRAC)" 7.86856845144357 0.005175 1.0693666349760496e-05
"60 microns (IRAS)" 59.958491599999995 0.412 0.0495
"24 microns (MIPS)" 23.60570535433071 0.09705 9.201287953324795e-05
