Filter Wave Flux F_er
SDSS:g' 0.48199694202385923 0.002409999957308173 0.00035
SDSS:r' 0.6246977662012919 0.0034000000450760126 0.00039
SDSS:i' 0.7634912086792645 0.006670000031590462 0.00055
2MASS:J 1.239016606050587 0.007227692430695662 0.0009685557
2MASS:H 1.6494770729023385 0.009733077210302536 0.0014714958
2MASS:Ks 2.163785333814508 0.011899999681521545 0.0014696938
WISE:W1 3.350010705106716 0.01101666660203288 0.00092245603
WISE:W2 4.600019302768061 0.013860692688747523 0.0009223644
WISE:W3 11.559823320737255 0.0437375009059906 0.0017349352
WISE:W4 22.09066818952177 0.12175000086426735 0.008185353
"2-10 keV (XMM)" 0.00020675341931034483 4.34e-07 2.07e-08
"0.5-2 keV (XMM)" 0.0009926902582781457 1.29e-06 6.62e-08
"W1 (WISE)" 3.3533831991051453 0.015899999999999997 0.0003547680087042799
"W2 (WISE)" 4.60510688172043 0.018466666666666666 0.00036777302783102514
"W3 (WISE)" 11.574998378378377 0.04526666666666667 0.000791623647954001
"W4 (WISE)" 22.0435630882353 0.11503333333333333 0.0032523376208505785
"12 microns (IRAS)" 11.99169832 0.0898 0.0189
"25 microns (IRAS)" 24.982704833333333 0.18 0.0153
"60 microns (IRAS)" 59.958491599999995 0.373 0.0486
"24 microns (MIPS)" 23.60570535433071 0.1075 0.000133975408191205
