Filter Wave Flux F_er
SDSS:g' 0.48199694202385923 0.0021100000012665987 1e-05
SDSS:r' 0.6246977662012919 0.005210000090301037 0.00028
SDSS:i' 0.7634912086792645 0.00810999982059002 0.00042
SDSS:u 0.3519021246126397 0.00039400000241585076 3.2e-05
SDSS:g 0.48199694202385923 0.0021100000012665987 1e-05
SDSS:r 0.6246977662012919 0.005229999776929617 0.00028
SDSS:i 0.7634912086792645 0.008129999972879887 0.00042
SDSS:z 0.9017941824088558 0.0055599999614059925 0.00038
2MASS:J 1.239016606050587 0.013835713799510683 0.0024939927
2MASS:H 1.6494770729023385 0.022385715107832636 0.0049274736
2MASS:Ks 2.163785333814508 0.0326166662077109 0.003917908
WISE:W1 3.3500107051067163 0.041463572024700364 0.0032727667
WISE:W2 4.600019302768061 0.057222308322357446 0.003581986
WISE:W3 11.559823320737253 0.15909999907016753 0.006082763
WISE:W4 22.09066818952177 0.41390000879764555 0.021095023
Herschel/PACS:70 69.99917297095358 1.0399999618530273 0.084852815
Herschel/PACS:160 160.0002444361424 2.0799999237060547 0.11
Herschel/SPIRE:250 249.99371080720482 1.25 0.12
Herschel/SPIRE:350 362.9976001356129 0.5699999928474426 0.066
:=250um 249.99371080720482 1.25 0.12
:=350um 349.99995096608495 0.5699999928474426 0.066
"2-10 keV (XMM)" 0.00020675341931034483 4.69e-07 3.45e-09
"0.5-2 keV (XMM)" 0.0009926902582781457 8.28e-07 1.99e-08
"W1 (WISE)" 3.3533831991051453 0.04893333333333333 0.0010436043311523768
"W2 (WISE)" 4.60510688172043 0.062233333333333335 0.0012397874817887137
"W3 (WISE)" 11.574998378378377 0.1703333333333333 0.002619590044262651
"W4 (WISE)" 22.0435630882353 0.39766666666666667 0.007919469679214638
"3.6 microns (IRAC)" 3.5520433412322276 0.0424 2.1010711553871753e-05
"4.5 microns (IRAC)" 4.494639550224888 0.05255 2.5401771591761075e-05
"5.8 microns (IRAC)" 5.732169369024856 0.07350000000000001 6.407160057310884e-05
"12 microns (IRAS)" 11.99169832 0.202 0.0282
"25 microns (IRAS)" 24.982704833333333 0.493 0.0141
"60 microns (IRAS)" 59.958491599999995 0.971 0.146
