Filter Wave Flux F_er
SDSS:g' 0.48199694202385923 0.001610000035725534 8e-05
SDSS:r' 0.6246977662012919 0.00394000019878149 0.0001
SDSS:i' 0.7634912086792645 0.006029999814927578 0.00047
SDSS:g 0.48199694202385923 0.00039400000241585076 3.1e-05
SDSS:r 0.6246977662012919 0.0007469999836757779 2.2e-05
SDSS:i 0.7634912086792645 0.0010999999940395355 3e-05
SDSS:z 0.9017941824088558 0.0018400000408291817 7e-05
2MASS:J 1.239016606050587 0.008709166664630175 0.0014260084
2MASS:H 1.6494770729023385 0.013528333200762669 0.0025786043
2MASS:Ks 2.163785333814508 0.018809090283784 0.0023345235
WISE:W1 3.350010705106717 0.052345455031503334 0.003377869
WISE:W2 4.600019302768061 0.11979999989271164 0.006082763
WISE:W3 11.559823320737253 0.35640000402927396 0.015033296
WISE:W4 22.090668189521775 1.2824444704585605 0.05678908
IRAS:12 11.59021333024047 0.44699999690055847 0.045
IRAS:25 23.880234028994742 1.6699999570846558 0.13
IRAS:60 61.84986032885642 2.950000047683716 0.29
IRAS:100 101.94941780588998 2.140000104904175 0.3
:=1.4GHz 214137.47000000006 0.017500000074505806 0.0012
"W1 (WISE)" 3.3533831991051453 0.05353333333333333 0.0011919060365649635
"W2 (WISE)" 4.60510688172043 0.12133333333333333 0.0024877718946880963
"W3 (WISE)" 11.574998378378377 0.38166666666666665 0.006046155803483731
"W4 (WISE)" 22.0435630882353 1.2533333333333334 0.026476398924325035
"3.6 microns (IRAC)" 3.5520433412322276 0.0539 0.0047907630509137055
"4.5 microns (IRAC)" 4.494639550224888 0.109 0.00604
"5.8 microns (IRAC)" 5.732169369024856 0.17400000000000002 0.00809781729850705
"8.0 microns (IRAC)" 7.86856845144357 0.356 0.00983
"12 microns (IRAS)" 11.99169832 0.425 0.034
"25 microns (IRAS)" 24.982704833333333 1.62 0.0255
"60 microns (IRAS)" 59.958491599999995 2.77 0.194
"100 microns (IRAS)" 99.93081933333333 2.53 0.38
"24 microns (MIPS)" 23.60570535433071 1.32 0.00040319350193176475
1.4GHz 214137.47 0.019 0.0014
