Filter Wave Flux F_er
GALEX:NUV 0.23119646641474512 8.712500175533933e-06 5.700877e-06
2MASS:J 1.239016606050587 0.0011899999735760503 0.00035937445
2MASS:H 1.6494770729023387 0.0016037500026868656 0.0006379655
2MASS:Ks 2.1637853338145083 0.0025433332969745 0.0005264029
WISE:W1 3.3500107051067163 0.004402222286444157 0.00025441108
WISE:W2 4.600019302768061 0.00786750006955117 0.00036851052
WISE:W3 11.559823320737255 0.01903333297620217 0.0009433981
WISE:W4 22.09066818952177 0.04711666641136011 0.0042953463
Spitzer/MIPS:24 23.674678828081813 0.04459999998410543 0.0004358899
Spitzer/MIPS:70 71.41996807699637 0.16699999570846558 0.005
:=1.4GHz 214137.47000000006 0.007699999958276749 0.0011180341
"W1 (WISE)" 3.3533831991051453 0.00504 0.00011504173155859572
"W2 (WISE)" 4.60510688172043 0.008006666666666667 0.00016531769415280384
"W3 (WISE)" 11.574998378378377 0.019866666666666668 0.0005320977353832658
"W4 (WISE)" 22.0435630882353 0.044300000000000006 0.0025974025487012983
"24 microns (MIPS)" 23.60570535433071 0.0428 7.574595698781553e-05
1.4GHz 214137.47 0.0072 0.0012
