                      id  redshift                   FUV                FUV_err                   NUV                NUV_err              u_prime           u_prime_err              g_prime           g_prime_err              r_prime           r_prime_err              i_prime           i_prime_err             z_prime           z_prime_err             J_2mass          J_2mass_err             H_2mass          H_2mass_err            Ks_2mass         Ks_2mass_err                WISE1            WISE1_err               IRAC1             IRAC1_err               IRAC2             IRAC2_err               WISE2            WISE2_err                IRAC3            IRAC3_err               IRAC4            IRAC4_err               IRAS1           IRAS1_err               WISE3            WISE3_err               WISE4           WISE4_err               MIPS1           MIPS1_err              IRAS2           IRAS2_err               IRAS3           IRAS3_err           PACS_blue       PACS_blue_err               MIPS2           MIPS2_err               IRAS4           IRAS4_err          PACS_green      PACS_green_err               MIPS3           MIPS3_err            PACS_red        PACS_red_err             PSW_ext         PSW_ext_err             PMW_ext         PMW_ext_err             PLW_ext         PLW_ext_err 
 2MASS J08105865+7602424       0.1                   nan                    nan                   nan                    nan                  nan                   nan    8.239999879151583    0.8626853308618276    7.585000013932586    0.7735212616328759    9.973224937311898     1.017073371376071   8.299999870359898    0.8561541791521801  10.235714593103953   1.2679504787414895  15.264285794858422    1.894725414612486  28.907691630033348   3.5109182294617742    62.82435935124372    7.326516344031533                 nan                   nan                 nan                   nan   86.20384620657335   10.053009607623434                  nan                  nan                 nan                  nan  165.49999999999997   36.57584585488079   126.2833348264297   14.727041009871076   208.0454560843381   24.26206092737852  188.99999999999997  26.799679715250328              209.5   38.12495901637142                 nan                 nan  119.00000274181366  16.829141779990838  116.50000169873238  16.300997023435297               121.0   37.97907318511077   78.19999754428864   11.05914971046757                33.0   7.379024325749306   45.00000178813934  13.756816550689532                 nan                 nan                 nan                 nan                 nan                 nan 
                PB  3894     0.081    2.3499999660998583     0.3323401823634733     2.859999891370535     0.4044650634761789   3.6636875356634846   0.39695254041561023    4.158812492096331    0.5841775899217008   3.9655249915995228   0.48046058602508035    5.007057086290192    0.8221869590284249    4.67037501221057   0.48650028554153435  10.510370549228456   1.8314144617810817  12.579166679643095   2.2830580384598353  20.486364141106606   2.7653047851987216   32.386363741078156    3.776866580463776                 nan                   nan                 nan                   nan   50.61000032797456     5.90208954621049                  nan                  nan                 nan                  nan               172.0   41.71138933193187  119.89999940991402   13.982622575023772   260.9000031352043   30.42590735292729               240.5  25.902642722316966              362.0   62.54150621787103                 nan                 nan  119.00000274181366  16.829141779990838  140.00000059604645  16.643317027231383                 nan                 nan   84.60000157356262  11.964246960211744                 nan                 nan  47.600001096725464   9.309006447740954                 nan                 nan                 nan                 nan                 nan                 nan 
   2XMM J135315.8+634546     0.086    1.3699999544769526     0.1937472516071829    2.1899999119341373     0.3097127577053141    4.901428474113345    0.5004398169922754    5.098571407697385     0.563608288521853   5.3430953495470535    0.5448909490065458    7.359523791819811    0.9226732162419694   6.425357091107538    0.6552604237871823   6.404615258081601   0.8662510968005017   7.632307672443298   1.2288291893881624  12.123076818310299   1.6092514021702409   24.510605778567715    2.858403264166912                 nan                   nan                 nan                   nan   37.18333306294499     4.33628452760086                  nan                  nan                 nan                  nan  149.75000232458115  23.734797912814017   140.0500018298626     16.3324964708585    438.200003862381   51.10246285685137  423.66666666666663  45.630296465786365  532.7499961853027   55.87001417893502   738.3333195050557   82.37969050022916   587.0000123977661   83.01433786460957   596.4999935626984   64.24501545579604   1082.000011920929  162.91482516323956   538.9999747276306   76.22610743785707   321.0000065565109   41.21468236069278   323.0000138282776   45.67910002026474                 nan                 nan                 nan                 nan                 nan                 nan 
 2MASS J10520202+5633010   0.12361                   nan                    nan                   nan                    nan  0.05316666647559032  0.007680295854730165  0.14633333436601484  0.014989811420255761  0.33900000562425703   0.03457135287572301   0.5090000001170362  0.051908018660309946  0.6496666610473767   0.06721359763355786  0.6491250242106616  0.17283991463005566                 nan                  nan                 nan                  nan    0.572333339313666  0.06674496338708319               0.486   0.05073988963330528               0.372   0.03883794021314725  0.4269444412241897  0.05087947165928495               0.3735  0.03899454481078091              0.9705   0.1013231746689769                 nan                 nan  1.5816666686721144   0.2851121681480976  5.4600000197688745  1.7327985486429205   4.782499993182719  0.5150910130681717                nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
 2MASS J00070361+1554238   0.11405                   nan                    nan                   nan                    nan  0.12762500045937486  0.016275177684669972  0.31762499565957114   0.03239152101745953   0.6423749910027254   0.06550965228333773   1.2790000016268874   0.13043291932361406  1.4565000019501895    0.1512049022846264   1.356000010855496   0.3054298106501666   2.169999945908785  0.44619392430610405  3.7411110372179084    0.665777084440563   6.9022727220302285   0.8049364041452238                 nan                   nan                 nan                   nan   9.789393866391796   1.1416296942924842                  nan                  nan                 nan                  nan                 nan                 nan   25.05208312900116   2.9215498318174262   66.22142790300506   7.722679210207777  62.999999231100084    6.78530757417642                nan                 nan                 nan                 nan                 nan                 nan   263.0000114440918    28.3259681180939                 nan                 nan                 nan                 nan    257.999986410141  57.154526766270486                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
   ICRF J134733.3+121724   0.12118                   nan                    nan   0.04566666636189135   0.008957926529011275  0.16482142945321918  0.019967812595802832   0.7341291529883165   0.07842736179939361   1.8331874941092487    0.2006172065079002   3.2287856717760275    0.3292728229118951  3.4793333268478617   0.35482377055781905   2.198571414088032   0.6132187175382537    2.95000006112137   0.9977599896123498   3.926666666908811   0.9549278053383146    7.316323572540875    0.853222615972171   8.200000000000001    1.0160708636704432                13.4     1.614187101918486  13.701821550066981   1.5978932466039049                 20.9   2.3618001608942274                42.3    4.637121952245811                 nan                 nan   87.80999937610079    10.24031764496879   437.3181782222607   50.99962519910772               479.0   52.30114721495123  656.5833467642466  101.87344977354313  1979.9999841054282   334.0516441036209                 nan                 nan              1950.0   269.4828380435385  1993.3333317438762   354.1119567629591                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
 2MASX J14304627+3513133    0.0839                   nan                    nan   0.07210000330815092   0.011134815462767119  0.16820000018924475  0.019050259899712742  0.38240000285441056   0.03948794278934642   0.6492000189609826   0.06779090406296914  0.21899999410379678  0.022707046795535306   1.075199994374998   0.11211400562328311  0.8991111276878251   0.2876265161360912                 nan                  nan                 nan                  nan   1.2738095261564566   0.1485504414042797              1.1775   0.12293460914242174  1.2100000000000002   0.12632770875781768   1.278333351852683  0.14907800560458692   1.6150000000000002  0.16861095011890542               5.755   0.6008396395878022                 nan                 nan   6.779166679779688   0.7905798959386698   17.68333362241586   2.335489608250132               16.95  1.8255708696185968                nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan    87.7000018954277  10.705149506364895  24.900000542402267   3.458337790054108                 nan                 nan 
                  3C 452  0.081086                   nan                    nan                   nan                    nan                  nan                   nan  0.16799999866634607   0.01726962638619964  0.28199999360367656   0.03345504392352125   0.5740000051446259   0.05853674454069613  0.6009999779053032   0.06471483395962435  3.1449999660253525   0.6087776659957597  3.8025000249035656   0.8856015467184811  3.3837500086519867   0.8835143731489449    8.037500011669472   0.9373255184572648                3.31    0.3455741454449392                4.41    0.4604175170429553   8.142361120738917   0.9495543201097458   6.7749999999999995   0.7073307659786898               12.05   1.2580569343237213                 nan                 nan  24.925000019371506   2.9067295218394684   68.17499981075525   7.950502886552027   55.74999999999999  6.0044587599549715                nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
   2XMM J115657.8+550820    0.0798                   nan                    nan                   nan                    nan  0.16883333228179254  0.019333828711958392    0.852499992712789   0.08693828196360437   1.7741666888468899    0.1809302113359318   2.6583333310554735   0.27109787057371937  3.4969166954397224    0.3566169293491108  1.9262499699834734  0.47244512506345465   2.153749985154718   0.6716296929958498  1.9687500462168828   0.6241472456620334   1.8311904895562856  0.21355167309801834                 nan                   nan              0.9125   0.09526779689380876  1.2943749895575458  0.15094876596001877                  nan                  nan  2.0500000000000003  0.21402628343266633                 nan                 nan   2.850000022444874   0.3464411946765712  11.533333492403228  1.8967722649202092  10.833333333333334   1.166785708212476                nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
        PSCz Q18368+3549   0.11617                   nan                    nan                   nan                    nan                  nan                   nan   0.0670000008540228  0.007424957989402401  0.06970000049477676  0.008111158970144758  0.21100000594742596   0.02151786295388237  0.2500000118743628    0.0265706616284167  1.6144444364019568   0.3645055734959101  2.2477777804144554   0.5088467943040413  2.7890000492334366    0.602565566070167   3.4968749780068173   0.4078021955809194                 nan                   nan                 nan                   nan   2.899999993054403  0.33819520909103856                  nan                  nan                 nan                  nan                 nan                 nan  17.812500292062758   2.0772766465987162  49.296428120562005   5.748902019173924                 nan                 nan                nan                 nan   2230.000009536743  241.74987161390334                 nan                 nan                 nan                 nan  3829.9999618530273  427.63301682393734                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
