                         id                redshift                   FUV                FUV_err                   NUV               NUV_err               u_prime           u_prime_err              g_prime           g_prime_err              r_prime           r_prime_err              i_prime           i_prime_err              z_prime           z_prime_err              J_2mass           J_2mass_err              H_2mass           H_2mass_err             Ks_2mass         Ks_2mass_err                WISE1            WISE1_err               IRAC1            IRAC1_err               IRAC2             IRAC2_err                WISE2            WISE2_err               IRAC3            IRAC3_err               IRAC4            IRAC4_err               IRAS1           IRAS1_err               WISE3            WISE3_err               WISE4           WISE4_err               MIPS1           MIPS1_err               IRAS2           IRAS2_err               IRAS3           IRAS3_err           PACS_blue       PACS_blue_err               MIPS2           MIPS2_err               IRAS4           IRAS4_err          PACS_green      PACS_green_err               MIPS3           MIPS3_err            PACS_red        PACS_red_err             PSW_ext         PSW_ext_err             PMW_ext         PMW_ext_err             PLW_ext         PLW_ext_err 
                  NGC  4477                 0.00449   0.22401666699876077   0.045110208730842295    0.9028333177678288   0.12767991225495617    34.385500396601856     3.776142395821073   101.80000100781521    10.454117858080902   211.27333247661593     21.54573690000082   334.68333063522977     34.15072193435472    500.4166696468989    51.032687269133035    388.7409097091718     75.32626364848282    426.0000050999224     49.53544213285009   252.73333142201105    31.08088389143465   149.58250074982644   17.444167323657982  247.98332820733387   26.661176592027736  123.22500208616256    12.955465867881697    73.37777799268564    8.702749487802954                 nan                  nan   62.48166827599208    7.145902366952067  160.00000298023227  28.913664754519505  30.827778150637947    8.300107192842422  21.833333333333332   3.566278795109048   19.95416698163996  3.2370811706104474                 nan                 nan   547.2500107288361   80.57045547707402                 nan                 nan   594.5000052452087  100.39074643345188  1237.4999737739563   211.1896326302185  1205.0000286102293  170.41273831205538   662.0000004768372  131.61854306633137  1180.0000214576723  166.87720339459835  458.49998712539673   60.23215405362728  163.33333611488342  23.655960211558554   44.94999953210354   9.026628836168758 
                  NGC   185  -0.0006795727165286314                   nan                    nan                   nan                   nan                   nan                   nan    5.645333299374518    1.3264795837358023    5.636333410317699    1.1493249341514895   13.658000095650399     3.961034651699057                  nan                   nan    520.6993341174287      74.9090670185426   460.95900832733605     86.16964263993547                  nan                  nan   129.36874688602984   15.765890927612862                 nan                  nan                 nan                   nan    58.39666766890635    7.691814396739782                 nan                  nan                 nan                  nan                40.0   5.656854249492381   35.08666770843168    4.091773431165743  25.905000201116007  5.1231525993496625                 nan                 nan                 nan                 nan               370.0  57.367238037053866                 nan                 nan                 nan                 nan              2020.0   407.0847577593639                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                    Z 218-7                 0.02734  0.017866666288076278    0.00554997108920207   0.06800000119255856  0.009616652392790295    0.8867500049139683   0.09043111157469644   3.2078571415955337   0.32713852323627196    6.297285699734597    0.6516433634193696    4.420000012032688    0.5181592429588511   1.6899999463930726   0.19147061964720824   10.910000093281269    1.5912514655688375   15.209999866783619    2.2188827871962813   13.000000268220901    2.186321140424159    9.658958238636453    1.126418416876177                 nan                  nan                 nan                   nan    7.518958323293676   0.8768536856494421                 nan                  nan                 nan                  nan                 nan                 nan   39.80833327248693   4.6424095265168175  156.58333607017994  18.260598003192285                 nan                 nan               269.0  28.084424508969384  1374.9999928474429   157.4800695431161                 nan                 nan                 nan                 nan   2359.999961853028   279.3586372379829                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                   Mrk  493                 0.03102    0.9840000129770488    0.13915861637274438    1.5449999773409218   0.21849599218216562    2.0465000154217705   0.21501540204571287    4.281499987700954   0.44360728110093045    7.197249901946634    0.7571354296949331    6.562500115251169    0.7252165788066871    12.65357160342059      1.30678182721236   11.024545349011367     2.865275904323338   12.062500044703484    3.1746559107450616   13.688888918194506   2.7881636439095416   20.583333349972964   2.4004085319851463               23.75   2.4795727958662557  26.799999999999997     2.798002144388027   24.529166643818222   2.8605678144149604  37.699999999999996   3.9359955538592772                60.4    6.305945131381972                 nan                 nan   67.06818093522028    7.821426734161004  154.11666658023992  17.972937380465826               154.0  16.586307605974273  230.33333289623258  41.317365301285754   713.3333311080933   83.46456876322998                 nan                 nan                 nan                 nan   1326.666671435038   234.8546288063781                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                  NGC  4941                0.003703    3.8800000911578536     0.5487148750924281     4.346666624769568    0.6147114891863609    0.5289999971864745   0.06638832570948375   15.677499817684293    2.0428570605276817    19.89216597091096     2.571489570885657    25.18750019953586     3.838587138964365    24.30500090122223      4.17940553766923   128.72105013383063    34.787514496747974    94.66875030193478    18.127926742402888   61.786666636665664   14.980851778021188    51.55000019127672    6.365753448996322  112.40000220537186   11.906881621888916   78.24999761581421      8.18695433410675    39.14999998236696    5.031866972463956  138.19999797344207   15.703547987591657  120.05000149011612    12.87944209109109  184.00000017881393  31.956415641589643  115.13030407717734   15.792351417097946  313.29166820645327   39.16975096521357   347.6249930858612  37.440357576927106   527.0000050067903   62.38303096813724  1379.9999976158142  154.50586537150127   964.9999737739563    136.471605060081   1850.000023841858  265.18861378677013    4190.00002861023   466.9563709786358              5330.0  1118.2030227109924                 nan                 nan   5250.000023841858   742.4621236176228  5580.0000826517735   686.7779951021294   2752.499997615814   339.3929276040392   965.9999907016754  169.50754937511957 
              MCG+04-48-002    0.014810245826797951                   nan                    nan                   nan                   nan                   nan                   nan  0.13499999477062374  0.015206905861505304   0.3209999995306134   0.03463249914439526   0.7389999809674919   0.07536350646995875   1.3800000306218863     0.234827598133533   16.451666364446282    2.7891707724287036    40.92499893158674     4.756338393308323   24.430713849142194    4.481171364915951   42.477778121166764    4.953717616488712  24.350000000000005   2.5422146349197194               25.05     2.615296780482093     42.5716668928663    4.964666834713634   79.55000000000001    8.305263827838344  214.49999999999997    22.39445746161313   536.6666666666666  121.59404225171195  318.55555763509534    37.14964264811721   666.8333312140571    77.7654615237722               553.0   59.55992276690762   953.3333333333335  238.61796756414734              9040.0  1503.6010109068163  11299.999904632568  1598.0613119946058                 nan                 nan             14950.0  3093.4682801024483             17700.0  2503.1580054003784                 nan                 nan  11149.999809265137   1576.848095072018   4975.000009536742   607.2761430468595  1864.9999928474426  227.65226136035267   585.4999871253967   75.92168563222498 
                  NGC  2622                 0.02866   0.09434999992663506   0.020633692069127747   0.22325000099954195   0.03157231792133593     1.457272733783942   0.14861324212382046     6.00466658215737    0.6123582415007784    5.865000042831525    0.5981149933124094    8.695000142324716    0.8942903748887159   26.557727124203335    2.7083673768597043   15.999999642372131    2.6495280723555434    22.19333400328954    3.8295486119778444   20.769231451245453   3.5105000581945998    12.32205121902367   1.4369857580789382                 nan                  nan                 nan                   nan    9.272333224181397    1.081330579663551                 nan                  nan                 nan                  nan                 nan                 nan   34.08095265811398    3.974487909599254   95.23333343636422  11.106019721064046                 nan                 nan                 nan                 nan               428.0   60.52834046956847                 nan                 nan                 nan                 nan              1030.0  177.04519197086375                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                  NGC   863                 0.02609    0.3630000117961317     0.0513359539823683    0.5997500104624778   0.08481745988294419    2.8650000458583236    0.2921738228055163     7.24402344377089    1.0859991059677374    24.00654847933645    2.8276695814941872   33.671833412055015    3.6566554092417376    48.41320788349766     5.615027771275731   27.733333905537926    4.9720596969188335    36.56666701038679     7.742816131075783     52.2499999829701    7.823082941839259   26.597435946495107   3.1017673906048433                 nan                  nan                 nan                   nan     20.5083333944281   2.3916621093271937                 nan                  nan                 nan                  nan               192.0   44.64000448028652     71.634848948681    8.353987164285366  223.20833230018616  26.030340963420603               234.5  25.256422945460827               221.0  44.218774293279544               489.0   76.39960732883384   545.0000166893005    77.0746415095572                 nan                 nan              1460.0  216.60101569475614                 nan                 nan                 nan                 nan  1879.9999952316284   265.8721490517923   1189.500018954277  145.19698136281676   544.5000045001507   75.71692491736505  212.49999850988388  28.841159788024655 
            IRAS 11215-2806                 0.01374                   nan                    nan   0.06274000188568607   0.01511168673684999   0.21399999968707561  0.021976350895011747   1.7510000034235418   0.17856766371515345   3.3900000853464007   0.36338135035591196    4.108250039280392    0.4864200179418331   1.4599999994970858   0.24943134987820856    7.697272707115521    1.5850173066423012    9.640833304729313     2.743967460163407     9.45600001141429   1.7645564679772536   11.788889144857725    1.374808909946587                 nan                  nan                 nan                   nan   26.422221834460895   3.0813340894334527                 nan                  nan                 nan                  nan   162.0000002384186   30.02503123682765  126.25000067055225   14.723153612683541   288.7142768927983     33.919895981759                 nan                 nan  340.50000178813934    39.7600617728045   565.9999923706054   69.40244890229201                 nan                 nan                 nan                 nan   837.9999995231628   263.6710829651371                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                  NGC  3281    0.010731631725569235   0.04149999949731864    0.00857161009278738     0.291000003926456    0.0411536152203418   0.21399999968707561   0.06748303489515482   3.3100000582635403    0.3455589730524247    7.904999889433384    0.8757797854023681    12.43000035174191    1.5448540667140829    6.430000066757202    1.1888856162747432    69.78555561767683      9.54097681390536    82.87999834865332    12.867048784871525    53.73333270351092   10.016621975889175    81.85666720668475    9.546045775090793   66.19999999999999    6.911482908898783                 nan                   nan   163.16666765014332    19.02833979820393               268.5    28.03222297642483                 nan                  nan   894.9999928474426  123.47671793487719   631.5833270748457     73.6546399551954   2049.444404178196  239.00423463845897              2175.0  234.25466911035093   2630.000057220459   280.1420630854927   6827.500066757202   762.5810262625841   7340.000152587891  1038.0327763610383                 nan                 nan   7605.000114440918   850.6058237553184                 nan                 nan                 nan                 nan   7010.000228881836   991.3637395923192  2589.9999141693115  316.14977997053217  1009.9999904632568  123.28621055480254   291.9999957084656   37.37833563626715 
                 ESO 323-32                0.015941                   nan                    nan                   nan                   nan                   nan                   nan     4.06000018119812   0.45258812922268266    6.289999932050705    0.7973336763563789   11.099999770522118    1.2617844305014667   12.799999676644802      1.75453695236694   29.446153686596794     5.201996127781433    43.99999976158142      8.42437023392922   32.836364412849605    5.285098584824794   29.616666910383437    3.453867200802048                 nan                  nan                 nan                   nan    18.48888883665204    2.156156427913207                 nan                  nan                 nan                  nan               108.0   30.10398644698074  54.064285210200715    6.304924925797533  189.08333009978134  22.050716038579587                 nan                 nan               305.0   33.55964838909967               991.0  140.14856403117372                 nan                 nan                 nan                 nan              1910.0   427.0889837024598                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
       NAME Circinus Galaxy   0.0014490516114409324                   nan                    nan                   nan                   nan                   nan                   nan    7.219999912194908    0.7658387475970021   27.050000615417957     2.992828984913959   103.00000011920929    10.728000757157465                  nan                   nan                  nan                   nan   1343.0750016123056     236.7429735813026   1031.3333140479192     198.586198191422   3758.6333210070925    780.0697141332372                 nan                  nan                 nan                   nan    4288.333331306775   1052.3328243086828                 nan                  nan                 nan                  nan             18800.0  2024.8219674825734                 nan                  nan   53756.24990463257   6269.002144823896                 nan                 nan             68400.0  7368.3919548297645            249000.0   35213.91770309007                 nan                 nan                 nan                 nan            316000.0  44689.148570989804                 nan                 nan                 nan                 nan                 nan                 nan            184000.0   27920.60171271386                 nan                 nan  24100.000381469727  3770.6896164850814 
                    IC 3639    0.011018278109241386                   nan                    nan                   nan                   nan    1.2499999720603228   0.14840821844327917   10.499999858438969    1.0707940834180356   18.749999813735485    1.9121322986019664    22.85000029951334    3.0469205990438275   10.599999688565731    1.5276124947040517     34.6357138561351     5.354094289524764    35.78571429742234     7.300422821747892    35.21538454179581    6.192837033966057    41.55624996051192    4.846249888998239                50.7    6.583684378826191                50.4     6.258250554268342    48.78958354679247    5.689794292617654                89.7   10.670955908446066               416.0    56.54599897428641    687.333325823148  100.72601932414831   428.9523839496431   50.024014319791604   1960.714270727975  228.65661184303016              1800.0  193.86593305684215  2490.8333094914756   311.3804030567863   7797.500004768371  1054.9404250142043                 nan                 nan                 nan                 nan  12216.666762034098  1610.5460017153964                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                  NGC  4235                 0.00742                   nan                    nan    0.5782000022009015    0.1414643136390292      7.90833335550179    1.2294941135626958   30.727369330876453      3.13358911639023    53.13114043164182     5.516265362989211    58.07352879232244     6.355145547231449    68.85449793359537    11.506933608019771                  nan                   nan    78.99999979417771      16.6793290649729    66.16153897574314   13.365010635851503    59.28636426600543    6.913918761107062   86.95000095367432    9.077846609064245  62.699999046325686     6.546072081520394   42.322727884758606    5.244249798885448   54.44999824762344    10.09449928013579    35.8499997138977   3.9259013878808333                 nan                 nan   47.24444424079524     5.72776746514914    79.6818176491694  11.887433091327154   62.59999932050705   6.742226265348769                 nan                 nan               316.0   54.41553087125035   349.0000069141388  49.356054304627904                 nan                 nan               646.0   150.5628108132948   648.9999890327454  109.34354053918793                 nan                 nan   825.5000114440918  189.24720565577414   726.9999831914902  122.85068288242171  309.00000780820847   46.38491158782486                 nan                 nan 
            IRAS 15480-0344                0.030128                   nan                    nan                   nan                   nan   0.15300000086426735  0.021426385664517898   1.1300000187475234    0.1217548784389933   2.3850000579841435    0.2441459661060237   3.9099999703466892    0.5157576927987707   2.2700000554323196   0.24068444593830185    9.012307792615433     2.039268620458633   11.605384329763742    3.1141208090881927   12.863636440174147   2.7865269279410025   19.649999990314246   2.2915640935446597  17.166666666666668   2.7828202770650576                24.6      3.66742416417845     26.2683335420986    3.063387784834564  35.233333333333334   4.8618517982120535                98.9   11.763885412566717               185.0    33.3097583299549  148.94444405370288   17.369757765632375    553.520830248793   64.55106667951087               562.0   60.52925243219183               729.0   74.38716287102231              1070.0   137.1518866075126                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                  NGC  1142                0.028847    0.4569999873638153    0.06462955801342407    0.8089999901130795   0.11440987579776168     2.479235238549102   0.28149071805530745   11.856666682722667      1.25202064620971    19.56499981507659    2.1933404153572402    34.39999989941717    3.6120215857843685    48.27500048577785     5.174616577031054    60.76800006553532     7.171415389212219    78.56681857435879     9.054323543945351    65.68500016443431   7.5460862663211845    38.21794865605159    4.945375293321121               12.45   1.2998181603593637  14.249999999999998    1.4877436775197532    36.17692279254015    4.487331591718156                22.2   2.3177480449781425  36.699999999999996   3.8315924887701716   274.2500021457672   35.12307902456209   177.1060620419907    21.92910336976812  461.83333035310113   54.26527142447861    574.999988079071   78.20006306205461   650.2500095367432   76.07117313779491    5305.00009059906   591.5371996091528                 nan                 nan                 nan                 nan  11375.000143051147  1334.9180896208488                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                  NGC  1365    0.005475769605340908    25.545000385940078      3.612608599662241     37.12499991804361     5.250267838719733                   nan                   nan                  nan                   nan    6.819999776780605    0.6955062388900548    57.30000138282776     5.843476503598646   13.899999670684338     4.519081755008449                  nan                   nan     756.278562492558    137.06627098134572    434.9733227243026   107.66475377234558    482.7833366364241    56.30172823119787   814.9999904632567    85.08849705195577   678.4999856948853     70.83747816946027   424.36666280229883    49.48923193152483  1061.9999904632568    111.3485621705084  3684.9999237060547   396.33476301875953   4186.666673024495   715.5386356111248   2536.727273160761   295.83069400284984   10897.08330154419  1270.8073705085235                 nan                 nan  12533.333492279053  2145.0514448071544   83183.33206176758  14279.221397867082            135500.0   19162.59377015544                 nan                 nan            167500.0  29713.616293716674            215000.0   34791.66566866266                 nan                 nan            212500.0   30052.03820042827   101599.9984741211  12401.860319328185    43499.9994913737   5309.851630758409  15516.666507720947   1894.050526972882 
                  NGC  1056    0.005221233106985634                   nan                    nan                   nan                   nan     7.998444542560415    1.5788182149146857   3.8417500036302954   0.43086126642319006   24.920852639234507     2.635472422014062   39.013951091169474    4.0782703882459606    69.17882761543599     8.001328439737435    77.20000023643175    22.165929300664263    66.60833178708951     9.701891253896955     51.2500007947286    7.772749198217904   56.918332656224564    6.637761193064955                55.5    7.905656202997953   60.94999857544899      6.60700751198849    37.76212128649155    4.403782253376919  158.85000166893005   16.699199241346598  378.99999260902405    42.59674217562187   330.6666705211004  43.706028874004964  196.26666457454363   22.888429593918044    375.650000333786   43.80794162489855               295.0  31.772472362093573   481.9166661500931   61.71545038718103   5430.833349227905   626.5953737925506                 nan                 nan                 nan                 nan  10247.500158945719  1229.9771550284686                 nan                 nan                 nan                 nan                 nan                 nan   4989.999771118164   609.1070972865232                 nan                 nan   779.9999713897705  113.89907617571104 
                  NGC  7410                0.005581   0.24500000290572643     0.0346482326890726    2.2799998987466097    0.3224406779016739    0.8661546348491811      0.08904380132719   12.044999981299043    2.3142429097860364    40.84249981679022     5.925039910262644     56.5999997779727      8.27817006887275   15.300000086426735    2.3623928603106177    261.8000078946352     35.83074597225135    301.7636363140561     46.52077909428129   173.80000092089176   28.065537226901963    70.88888875676525    8.266994004394762              13.445   1.4036992101230235   8.200000000000001    0.8561051337306653   38.361111246049404    4.473635886170463               7.595   0.7929412793517563   8.319999999999999   0.8686335015413575               107.0  26.734621747838514   25.24444438136286   2.9439828159964914   47.74999987185001   5.568559044632533   41.72500022649765   4.493920055948287                 nan                 nan               711.0   91.06492189641409                 nan                 nan                 nan                 nan              2970.0  362.59205727649356                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                   Mrk  352    0.014965581113999482                   nan                    nan                   nan                   nan    1.3000000268220901   0.13257451008873963   2.4824999854899943    0.2531663173701457    4.327000048942864   0.46146971107325246    5.378333386033773    0.7056129878024462     4.51200008392334   0.46013552946514785    6.627142828490053    1.4219319923363816     8.30999987998179    2.1882551914669306    8.452999871224165    1.615466490666989   10.958888877017632    1.278015077256901                 nan                  nan                 nan                   nan    9.708333247966237   1.1321764829603673                 nan                  nan                 nan                  nan                 nan                 nan  10.713333273803194   1.2493786190598388  16.047619100411733   2.221417900166017                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan  127.00000405311584  21.766717949542016                 nan                 nan                 nan                 nan 
