                       id    bayes.agn.fracAGN   bayes.agn.fracAGN_err         bayes.agn.i         bayes.agn.i_err  bayes.universe.redshift  bayes.universe.redshift_err  bayes.agn.accretion_power  bayes.agn.accretion_power_err  bayes.agn.disk_luminosity  bayes.agn.disk_luminosity_err    bayes.agn.luminosity  bayes.agn.luminosity_err  bayes.agn.total_dust_luminosity  bayes.agn.total_dust_luminosity_err   bayes.dust.luminosity  bayes.dust.luminosity_err  bayes.sfh.integrated  bayes.sfh.integrated_err        bayes.sfh.sfr    bayes.sfh.sfr_err              bayes.FUV          bayes.FUV_err       bayes.H_2mass      bayes.H_2mass_err          bayes.IRAC1       bayes.IRAC1_err         bayes.IRAC2       bayes.IRAC2_err          bayes.IRAC3       bayes.IRAC3_err         bayes.IRAC4      bayes.IRAC4_err         bayes.IRAS1      bayes.IRAS1_err         bayes.IRAS2     bayes.IRAS2_err         bayes.IRAS3     bayes.IRAS3_err         bayes.IRAS4     bayes.IRAS4_err       bayes.J_2mass     bayes.J_2mass_err      bayes.Ks_2mass    bayes.Ks_2mass_err         bayes.MIPS1     bayes.MIPS1_err         bayes.MIPS2     bayes.MIPS2_err         bayes.MIPS3     bayes.MIPS3_err             bayes.NUV          bayes.NUV_err     bayes.PACS_blue  bayes.PACS_blue_err    bayes.PACS_green  bayes.PACS_green_err      bayes.PACS_red  bayes.PACS_red_err       bayes.PLW_ext    bayes.PLW_ext_err       bayes.PMW_ext   bayes.PMW_ext_err       bayes.PSW_ext   bayes.PSW_ext_err         bayes.WISE1       bayes.WISE1_err          bayes.WISE2       bayes.WISE2_err         bayes.WISE3      bayes.WISE3_err         bayes.WISE4     bayes.WISE4_err        bayes.g_prime      bayes.g_prime_err        bayes.i_prime      bayes.i_prime_err        bayes.r_prime      bayes.r_prime_err         bayes.u_prime      bayes.u_prime_err        bayes.z_prime     bayes.z_prime_err     best.chi_square  best.reduced_chi_square  best.agn.EBV  best.agn.Mcl  best.agn.R  best.agn.delta  best.agn.disk_type  best.agn.emissivity     best.agn.fracAGN  best.agn.fracAGN_dale2014  best.agn.i  best.agn.law  best.agn.oa  best.agn.pl  best.agn.q  best.agn.t  best.agn.temperature  best.attenuation.B_B90  best.attenuation.E_BV_factor  best.attenuation.E_BV_lines  best.attenuation.E_BVs  best.attenuation.FUV  best.attenuation.V_B90  best.attenuation.powerlaw_slope  best.attenuation.uv_bump_amplitude  best.attenuation.uv_bump_wavelength  best.attenuation.uv_bump_width  best.dust.alpha  best.nebular.f_dust  best.nebular.f_esc  best.nebular.lines_width  best.nebular.logU  best.nebular.ne  best.nebular.zgas  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift          best.agn.L_6um  best.agn.accretion_power  best.agn.disk_luminosity  best.agn.intrin_Lnu_2500A_30deg     best.agn.luminosity  best.agn.polar_dust_luminosity  best.agn.torus_dust_luminosity  best.agn.total_dust_luminosity    best.dust.luminosity  best.sfh.integrated            best.sfh.sfr     best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young               best.FUV               best.NUV          best.u_prime         best.g_prime         best.r_prime         best.i_prime         best.z_prime         best.J_2mass         best.H_2mass        best.Ks_2mass           best.WISE1           best.IRAC1           best.IRAC2           best.WISE2          best.IRAC3          best.IRAC4          best.IRAS1          best.WISE3          best.WISE4          best.MIPS1          best.IRAS2          best.IRAS3      best.PACS_blue          best.MIPS2          best.IRAS4     best.PACS_green          best.MIPS3       best.PACS_red        best.PSW_ext        best.PMW_ext        best.PLW_ext 
             LEDA   45656   0.8481263011004555    0.009511437616637705  30.000000000000014   1.811535642071679e-14       0.1500000000000001       1.1102230246251565e-16     2.1927736174716073e+38         1.0963868087358036e+37        4.4711571257991e+38           2.23557856289955e+37   5.707313293342681e+38     2.853656646671341e+37           1.2361561675435788e+38                6.180780837717894e+36   2.213053701407999e+37      1.394987276805626e+36     50876318107.35375         55317666454.70135    5.097628448254735    2.744807165201845     1.6730575615110062    0.04629186756427908   3.794578734180667     0.3164035732891597   10.963959591657495   0.21293117573529657  13.691968796651976   0.26896188255417974   16.010750767698845   0.35802168162272396     19.662236959441    0.486890677756881    31.7772823503549   0.8317969351981788   44.07977746255966  1.1050605332556307    59.9019122232624  3.4827717393446385   56.28237518477015  2.7820375262474473   2.959257406496754    0.2377161188070787   5.606344209936685   0.35329172026844435   46.35404653659959  1.1661667791066868   60.37067219980106  3.3360261874227004   37.98623968026186  3.2961207001176045     1.798905510499788    0.04983450594496507   60.50970856418671   3.3634491032621217  55.969057728924845      2.83352199307444   36.85793097234602   3.188684072889218   2.224708733452821   0.2721530229464964   6.547730372259346  0.8064964260846251  15.623108234906045   1.803094500220724  10.251501531915263    0.2018870680332063   13.944186351643015   0.27730056260136343  32.177452142676216   0.8404977210249582   44.92138100205439  1.1227777522207705    2.087133678189582    0.05436451181926763   2.4030659838725503     0.0914713403117828   2.2556361815517687    0.06762167967261835    1.9291923265899873    0.05051081150448529    2.539997320174805    0.1292430172844607   47.22673741070805       2.3613368705354025           0.0          0.97        20.0           -0.36                 1.0                  1.6                 0.85                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0      0.9693984246662581                          0.44                          0.6                   0.264    3.2401918055234926      0.7019878007187852                             -0.5                                 0.0                                217.5                            35.0              1.5                  0.0                 0.0                     300.0               -2.0            100.0              0.014        4000.0                20.0             4000.0               0.0                50.0             1000.0       2271.3277898212455               1.0                      0.02                                   10.0  11823.509261261983             2.2647884391118003e+25                 0.15434   4.771477401936553e+37    2.1749130784190176e+38     4.434738739596664e+38            9.982956153972892e+22   5.660826190821517e+38                             0.0          1.2260874512248523e+38          1.2260874512248523e+38   2.163683737455622e+37    57063780719.84148       4.605728332722365       4.780528495777698      4.6213042166001435   4.244465679682321e+37  2.2643349982038613e+36    4.563049818716663e+34     2.2187045000166947e+36  3.1013467301974284e+37  1.1431189494848928e+37  24324438551.593227      24321694428.982376         2744122.610852963   32739342154.412033        32695873248.69317          43468905.71886628   6.828498232640392e+53  1.0837918161724284e+52    6.720119051023149e+53     1.6365877224797585     1.7638930700133577    1.8982837238728307    2.068903192822464    2.279206088392972   2.4684656101412474    2.648506383977692   3.1334461935830964    3.974737619280355    5.749209504885511   10.207169899962729   10.908185863785187   13.597151966694149   13.846433913268593  15.884327823599378  19.433249216385743  31.450405372837647   31.90170749772298  44.319629263359275   45.73679233631186  43.451046075990064   58.43318265450342   59.20784520905536   59.06512716594822   55.70653211214096   55.42573225100394   38.37526475542967   37.23270337216807  15.963995902476048   6.717102775048018   2.284167863529233 
  2MASS J22255427+1958370   0.7587580279265775     0.11567840272574531   30.17679930176091      2.6534343928825517                     0.15                          0.0      8.930758340968514e+37         1.6601884749824626e+37     1.4680350344266009e+37          4.872288799326478e+36  1.1836053814184207e+38    1.7530939368772925e+37           1.0368018779757626e+38                 1.36638524100705e+37    3.37145918953457e+37      1.711963148074783e+37     91380956294.37126         59544247094.06429    5.324460913433867    4.325180219917782    0.00791382272418225   0.009674617945256696  2.1653865312326084     0.2574944323646851    5.327593334219244   0.36697744927269427  6.5159572406177935   0.34943572835467573    7.739251585804681    0.4558045076228977  11.612296355452854   1.5328203735533565   18.04005635577817   1.7147806579059293  46.205134662950265  2.0151669319066867   149.0468687352882  10.638310410766838  172.30957919230585   35.58179672962668  1.4910324441499188    0.1892108043446662  3.1923010864177943    0.2929840796239322   48.88580130003327   2.236633603571142   160.0274205428653   13.23930278679781  181.53844948873862   83.11230757295421  0.017756055540635477   0.011254118655084515   160.0563201628993   13.226299329072594   172.6763819442426    36.965878191342895  177.35034977478247   81.65369950307917  19.489916885611645   13.029557898560672   54.78640137680829  35.840020753999184  112.84987175385677   68.93298572757627   4.969040911564773    0.3698286571625014    6.630518174035066   0.34865005621148903   18.71335333700936   1.7906198855939532  42.888028669619985  1.9708954490102184  0.21243434592016888    0.01983744522472123   0.6775736638585466    0.05222247770058374   0.4472915020064005    0.02779054334315585   0.06145113686209337    0.01677356877509557   0.9160600120839887   0.08988428029823768   8.431058979807371       0.7664599072552156           1.0          0.97        20.0           -0.36                 1.0                  1.6   0.7000000000000001                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0       1.289285751874329                          0.44                          0.8     0.35200000000000004     4.299530232831856      0.9351383243425758                             -0.5                                 0.0                                217.5                            35.0              2.5                  0.0                 0.0                     300.0               -2.0            100.0              0.014        2000.0                20.0             2000.0               0.0                50.0              500.0       1134.9074801464506               1.0                      0.02                                   10.0  11906.398829294118              2.146888450639361e+25                   0.147  1.8492289132122173e+37     8.624333409544101e+37    1.1218519946208509e+37            3.958610720540024e+22  1.1402932790224123e+38           5.419191337332218e+37           4.861889458271054e+37          1.0281080795603271e+38   4.406177483829973e+37     54252186262.0008       8.764524010921523       9.444659029819428       8.823924937656505   7.243885718475247e+37  4.2853756104502326e+36    5.844456427753153e+34      4.226931046172701e+36  5.0635413505169325e+37  2.1803443679583142e+37   21282559729.16546      21277311673.006332         5248056.159126212    32969626506.42358       32886635339.617805          82991166.80577326  1.2946867573000934e+54  1.4473947585716953e+52   1.2802128097143764e+54  0.0025659521128915154   0.012681247960021135   0.05052373357369265   0.2150555638076772    0.464911903108792   0.7098271157214269   0.9538086055135544   1.5083461498902464   2.1504821843426916      3.1310974755774    4.841211122643296    5.190757158040768   6.2576282962239524   6.3610144499953085   7.420657813969969  12.333603856553768  19.063286424260877  19.626184831754323   42.37389118551913   48.27561883557521   45.74652297100382   153.1895152482741   169.0340355157947  169.27006816050567  207.22852865279535  208.99651909890542   252.7209928343181  246.83996780999786    163.834695771932   79.84060022608962    28.3499981097473 
             LEDA   90196  0.17238607351396015     0.06075267802234217   69.46582843465816       4.591462005989817      0.15999999999999975          2.4980018054066e-16     2.1676573452320213e+38          6.799616391141749e+37      7.709809704831333e+35         3.5366195368288854e+35  1.5313916448136698e+38     5.238828163457911e+37           1.5236818351088387e+38                5.228178004760406e+37   7.301892103025369e+38      6.177586912771258e+37     98376604936.29184         24927098880.04362    175.4230217812904    19.44444450251629    0.08712801819651977   0.008566756922575112  1.7533947369221463    0.15689979483404623    4.334144708851616   0.19924750700644567    5.49210011998828    0.3388983227096635    8.332874109441489    0.6828611694542256   24.13642615587908   2.4827280040316935  33.440305275315424    3.129492696602724  195.37696601820724  11.945636178932205  1371.5858134995292    79.4304436993945  1642.3099470209613    181.822616743353  1.1975167941568732    0.0941302766153218   2.853341311972189   0.22601653686947365  204.78287490603648   12.74771301873323  1627.5251999565937  100.76387361779236   1120.272457000888  213.95554736993927   0.09214998843685954   0.008101538863067057  1638.0555846002028   101.35801845052568   1637.704359864007      187.379519518856  1086.7776552316466  207.14516776643282   65.49791438242913     16.2522533878532  192.05713762013477   48.01818921258504  458.21476673078644  108.91541931311534   3.773060055652486   0.17806777403156634    5.667060470663613    0.3718611668653407   38.32049969804363   2.8175929875406576  169.91176123290248  10.121782736680517   0.1977655166408329   0.013666226861826987   0.5061024795543693   0.034318813599113894  0.34345889244526734   0.023572021433217023   0.10176876058732001   0.007913789744041055   0.6018975756286192    0.0504134169997675  24.608415613871127       1.8929550472208558           0.2          0.97        20.0           -0.36                 1.0                  1.6                  0.2                        0.0        70.0           0.0         40.0          1.0         1.0         7.0                 100.0       3.347998426628927                          0.44                          0.8     0.35200000000000004     4.058343430487359        2.98209928651767                              0.5                                 0.0                                217.5                            35.0              1.5                  0.0                 0.0                     300.0               -2.0            100.0              0.014        1000.0                20.0             1000.0               0.0                50.0             2500.0        339.2910826664154               1.0                      0.02                                   10.0  11735.647170307357             2.3921055097978734e+25                  0.1622  2.3690908273029396e+37    2.4407648015831137e+38     8.239812514889976e+35           1.1203228413190967e+23  1.8051846875327805e+38          1.2498800321287884e+38          5.4706484288910205e+37          1.7969448750178902e+38   7.187779500071561e+38    98657115091.67949       171.9517828228416      166.65243842944062      171.48516586964038   7.896548333846366e+38   8.295580578205353e+37    2.920950220441336e+35      8.266371076000939e+37    3.64652831419227e+38   4.250020019654095e+38  31455934170.165405      31354402822.088516        101531348.07689056   67201180407.828575        65587860610.89464         1613319796.9339342  2.5145753349515034e+55  1.0603955038814502e+53    2.503971379912689e+55    0.08495422688161136    0.09001898623104244   0.09929976336651734   0.1936286577602715    0.337742185981876   0.5030777133872844   0.5919858532814084     1.18480213112675    1.733362727395485   2.8288229066181163   3.8109644437186456    4.412467168438518    5.496762198310195   5.6570733543088245   8.205920358913405    24.8773097833398   34.30036090266206   38.87611519012323  167.32962098800155  202.38681693861105   193.0334166173634  1370.2091954687996  1655.5602271795995  1645.1401946955511   1716.199978015422  1714.6454192317435  1219.5879710997183  1182.9208122472019   510.1872646267958  215.18059071979215   73.34994589164513 
  2MASX J10032788+5541535   0.4280442612557154     0.18001766827990526  61.391521511022404       16.43877238919966      0.14999999999999977        2.220446049250311e-16      1.285693173436833e+37          5.760098356966921e+36     5.4096775782731894e+35         1.1239506828807705e+36   1.083237430578507e+37     4.889807087838196e+36           1.0291406547957764e+37               4.3616403146414196e+36  1.4613065964576736e+37      6.590574699556475e+36     64672987737.37367        14859778825.034466   2.7420340627764244   1.4689482933007374   0.007993939363185442   0.004009485281045839   0.975922451383581    0.06496181481940592    0.700164924077196   0.05410154109709905  0.6982235252603827   0.05532059209459613   0.8139194637410034   0.15655845398237714   1.660419644229092  0.23750495026965573   2.043306454157337   0.2787540787820155   7.965065309081594  0.7088802165160781   37.75898155994783    11.4369772624575   49.11743412382195  17.674876869949465  0.8050971524520661   0.04324396386383727   1.079809092318095   0.08530808462044993    8.37406598439208  0.7536088632116699    43.7239832917613  14.711861144549204  47.558264161099395   22.79269233204184  0.014380378376653275   0.002868136937501556   43.83908328129603   14.820469267537025   49.29987162657703    17.872137179555086   46.35429787174848  22.298792191480494   4.505572940000842   3.2154874676215246  12.777731094483329   8.894243320144833   27.07189366971123   17.30476539293289  0.6907883611817062   0.05655992789511654   0.7009494223566222   0.06358229135553789   2.252939847479358   0.2755059730455875   7.184835419751325  0.5909092011585736  0.12649495205302727   0.005309130282315543  0.39904089718742125   0.014665122962910752   0.2712216983690044   0.010386028614875458   0.03476215500997082   0.002800878885808524   0.5256470124667223  0.021199686893093855  2.2792882502474505      0.22792882502474504          0.03          0.97        20.0           -0.36                 1.0                  1.6  0.15000000000000002                        0.0        70.0           0.0         70.0          1.0         1.0         7.0                 100.0      1.1246930052707573                          0.44                          0.6                   0.264    2.9199319824277343      0.8579692379780077                            -0.25                                 0.0                                217.5                            35.0              1.5                  0.0                 0.0                     300.0               -2.0            100.0              0.014        4000.0                20.0             4000.0               0.0                50.0             1000.0       2271.3277898212455               1.0                      0.02                                   10.0   11917.75504868931              2.130900531854603e+25                   0.146  1.6725088969546856e+36     5.791988182839658e+36    1.9775300828614934e+34           2.6585505713933475e+21  4.2941415294531647e+36          2.3461177468833252e+35           4.039754453936217e+36            4.27436622862455e+36  2.4221408628872444e+37   60069600239.567314       4.848333851501768      5.0323415668001354       4.864730190933073   4.468041783996759e+37   2.383608243876365e+36    4.803407258086447e+34     2.3355741712955006e+36  3.2647093469303216e+37   1.203332437066438e+37  25605721903.001595      25602833234.459785        2888668.5418125438    34463878322.00069        34418119703.19827           45758618.8024135   7.188187566560517e+53  1.1408802627365287e+52    7.074099540286864e+53   0.006816838445125301   0.015381028150772292   0.03645893713736435  0.12863660446229266   0.2689183521808318   0.4010363455166189   0.5329350002251225   0.8287574186125671   1.0200004946501253   1.1300640702511977   0.6860562656198594   0.6867421946267213    0.669977909404464   0.6725450965765473  0.7957692452072914  1.6558528770711984  2.0610866414630102  2.3303928376608396   7.575375289550444    8.72243575236683    8.34575514980876  50.513034830943226   61.54239909684581  61.202324308365164   65.05800918508719   65.11081287059595   46.87329674561535   45.45939817708809   19.59530808677907   8.234462591216886   2.796084726327642 
             LEDA   29208   0.8999988598512465  0.00034791630383472033  30.000000000000025    2.48689957516035e-14      0.15999999999999984       1.6653345369377346e-16     1.2779607516951283e+38          6.389803758475641e+36      1.890208470968125e+38          9.451042354840624e+36  2.8463374722406797e+38      1.42316873612034e+37            9.561290012725536e+37                4.780645006362768e+36  1.0623767632360696e+37     5.3118838161803484e+35    101402947461.65767         40147362492.88109  0.22882670867212473   0.5864279388904897     0.5717075901071532   0.012027182204815702  2.2596807401894905    0.18260852161493946    6.101270000133458   0.07998964193230049   7.527982484138734   0.10325760638126799    8.763232824855935   0.14250694310849374  11.104808251144778   0.2074445062175972  17.863558399503095  0.35818656596918513  30.492211213985872  0.6277084004408906    56.3051163085809  1.1571226460503217   54.44115738021735  1.2487629772311182   1.706893972884096   0.14558803334244969  3.3218593198470376   0.19284786873885765  32.243618104922724  0.6642043096172573   55.21321346564724   1.165785520050655   60.88211667494047  1.4743833057429094    0.7243469743918916   0.015140012070948639  55.121523687650004   1.1657178117253162   54.31064978033174     1.254184285511527   59.70395672415507  1.4785928444659884   7.590325039588852  0.42046724863461293  20.988539048351207  1.0922956816944271  41.673861810597124  1.8405095362635704   5.703539001513668    0.0752857566076053    7.658932682105504   0.10677391145343905   18.24677229207488   0.3681136857214257  29.886161766587673  0.6160274903728754   0.9772868619686568   0.011577544144480019    1.225966540300713   0.045850288654527976   1.1054190351458413   0.022412492013384022     0.868676461016959   0.016498114963760212   1.3523429591667817   0.07432020160766227   87.71438827133031         4.17687563196811          0.03          0.97        20.0           -0.36                 1.0                  1.6                  0.9                        0.0        30.0           0.0         40.0          1.0         1.0         7.0                 100.0       1.745602263556655                          0.44                          0.8     0.35200000000000004     3.834363651878367      1.4182869923472452                              0.0                                 0.0                                217.5                            35.0              3.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014        6000.0                20.0             6000.0               0.0                50.0               50.0        5899.947965935144               1.0                      0.02                                   10.0  11758.808305282995              2.358306854583625e+25                 0.16012  2.7994002275759665e+37    1.2769395984734136e+38    1.8886904892312427e+38            5.861214477637108e+22  2.8440580038767444e+38          2.3550443910666434e+37           7.198630755388373e+37           9.553675146455016e+37  1.0615194607172238e+37   154676810528.85922  2.9035318823899984e-47   9.083240568738701e-47  3.1797399531143363e-47   2.463878880459195e+37   5.265048928973664e+34    5.265048928973664e+34     1.4405396434151176e-11   2.463878880459195e+37   7.651699779116096e-11   72779816096.81526       72779816096.81526    1.9653828974109027e-41    81896994432.04398        81896994432.04398      2.983200719416505e-40  1.1287085921497382e+52  1.1287085921497382e+52        4357889.864452785     0.5705736944160363     0.7228165542675896    0.8653064305085614    0.968135457378074   1.0952291443661617    1.224539284143865   1.3679261592713707   1.7804041698486406   2.3783023894706186    3.471799131797423    5.768904859963868   6.1639685744495445    7.573335594569477    7.701443775848147   8.787229042124892  11.118191611570051  17.863886497064133    18.2464920386781  29.856533172007666   32.21030864705039  30.461573986176546  56.154923333216935   54.91412784602727   55.00898022331359  54.135896891186505   53.99964506460909   60.98354624599323   59.82011440710829  42.047580087833396  21.228753940917596  7.6850104553450285 
 SDSS J143417.15+020742.3   0.3218695179037651     0.05957056084731091   32.52902735309013       9.734737529637226      0.18000000000000002        2.775557561562891e-17      2.416540169451725e+37          7.406362325011338e+36     1.8209106429067258e+37          2.956771504800856e+36  3.2338283108917433e+37     4.460510485006255e+36           1.4129176679850192e+37               1.8928871256067152e+36  3.0203369990235184e+37      4.343084053317125e+36    3009647980.8595085        1132391602.2946913    8.945111923380951   1.4845668767518905    0.03961023452367164   0.007106650081379473  0.2853495483694154   0.010548824430974985  0.34511781099191935   0.01603378733951941  0.3433781315394824  0.018870946435786858  0.40939639939410255  0.020547333517700345  1.4723967434954977  0.10267351383184747  2.1471525314060633   0.1573244593789965   6.274297934084609  0.3768663085841309   41.25673660128391    4.36451648905754   71.40031272017254   8.572248610866225  0.2544779639262489  0.012093447847163657  0.3288473754551832  0.009530036122206272   6.521675856123902  0.4008323115388138  52.114519651600105   6.268581501993924   81.25762569262017   6.958159316095419   0.06744427276515721  0.0051146743732674435   52.24919665272436    6.323086155224564   72.19628502199888     8.687313187722735   79.15599185874449   6.733279892421986   8.150178332258237   1.1324075249629562  23.022908201961126   2.971758149691936    48.2812670128431   5.212003742374202  0.3186306589049569  0.015804671767013893  0.34371867383402077   0.01920005586924012    2.28033604779132  0.16520584682596226   5.504885854704807  0.3072908595105397   0.1359589783845653   0.005436249919624678   0.1933187678787591   0.008568555823626383    0.168301033288602   0.007524538230285308   0.10106205031781233   0.004928568463123417  0.20610841982173372  0.010193536659848516   56.94356564386384        2.847178282193192           0.1          0.97        20.0           -0.36                 1.0                  1.6  0.30000000000000004                        0.0        30.0           0.0         10.0          1.0         1.0         7.0                 100.0        1.42931487379883                          0.44                          0.6                   0.264    2.7386404837428686      1.1735797114163766                              0.0                                 0.0                                217.5                            35.0              2.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014         500.0                20.0              500.0               0.0                50.0             7500.0       160.12639418503392               1.0                      0.02                                   10.0  11536.902772909656              2.689261072745592e+25                 0.18029   9.919446295147468e+35     2.187474023168137e+37    1.7993953275719358e+37           1.0040611497502338e+22  3.1577211954400527e+37          1.2802167356109852e+37           7.810913225713156e+35           1.358325867868117e+37   3.169427025025606e+37   2457452194.7594695       9.613444387627643       8.715059857479034       9.532447258886256  3.9702506630258413e+37  4.6263167769961905e+36   1.3698245019733136e+34     4.6126185319764575e+36  1.6034563650203842e+37  2.3667942980054576e+37   684492876.1279998       678864588.8612269         5628287.266772887   1772959290.0636175       1683263133.3093808          89696156.75423667  1.4026842814479684e+54   5.361268469803035e+51   1.3973230129781654e+54    0.03662057614362386    0.06657905029240481   0.10189241508943583   0.1373808372457429  0.16999054267341793  0.19579163938923538  0.20978057668153946  0.25966165485044146  0.28994479387485017  0.33112343817638135  0.31286810718368874  0.33860283360485927  0.33589110778664716  0.33616217911328616  0.4022916507085079  1.4752669081192795  2.1535139131154084  2.2894538953252654    5.54506181352086  6.5682546583897805    6.32254904250267   42.78470469780227   54.59303191580525   54.43452868367023   74.55017399738651   75.37977557110784   82.54218921716324   80.33429133493337  47.611966611634195  22.443647616057007   7.906821136495447 
             LEDA 3096524   0.7273932140004002     0.06210773263870377   30.17435383750428      2.6351004230427004      0.16999999999999987       1.3877787807814454e-16      2.932708591859598e+38          7.629567367334956e+37     1.6868021732995156e+37          1.438748551038928e+37   3.317533804065961e+38     3.969326836903856e+37           3.1488535867360114e+38               2.7793559396570023e+37  1.1820731946773638e+38      2.791017065662823e+37     152183582890.5881          72793121837.9863   24.912222533126908    7.472110492209854    0.01451062696519937   0.007883991414160357  2.2884420443705835    0.24724115475973582    9.759434032779714    0.8628713392989064  16.815770749362553    0.8520395128907359   26.236859163328667    2.5982150600530765   41.05736357457324    5.405487501287564  56.794426063976324    5.680586694966087  139.04212590843204  10.568495709097096  271.12249824537065  29.917373988086506   269.4539936335054   51.35393923584593  1.6753830325536985   0.11557799024942875  3.4921056300156206    0.5684911752452516   146.9565203652906  11.055442941905344  285.20399300606357   28.48060605501118  197.10859457349656   98.05696091934038   0.03348795323808703  0.0065741834352622056   286.2544380839999   28.492291832909086  267.87188380800364     53.43842393245268   191.6412942850005   95.70787804877779  14.236437706127383   12.341826292935856     40.875346860951   34.53311239087274   91.85712509451112   69.35038957904376   8.444895278431778    0.9306834648023299   17.690735153043338    0.9707827374876279  62.359085466166185    6.764076892060848  137.76903886974074  12.399220666142526   0.2556279540460114   0.017614359337245377   0.7786258662066705   0.035499308513361805   0.5208818959397988   0.025382692302508843   0.08448336850616872   0.008988519287335297   1.0318534531675119   0.05125304241995245  24.247219699685527       1.5154512312303454           0.0          0.97        20.0           -0.36                 1.0                  1.6   0.7000000000000001                        0.0        30.0           0.0         70.0          1.0         1.0         7.0                 100.0      1.5155142177933891                          0.44                          0.8     0.35200000000000004     3.880084157598127       1.159114922223812                            -0.25                                 0.0                                217.5                            35.0              1.0                  0.0                 0.0                     300.0               -2.0            100.0              0.014        5000.0                20.0             5000.0               0.0                50.0             2500.0        2191.962404335151               1.0                      0.02                                   10.0  11640.785399620127             2.5323311084465046e+25                 0.17078   1.261046261343382e+38    2.9712603285928516e+38    1.3056944565255513e+37            1.363822852357085e+23   3.114901694219631e+38                             0.0           2.984332248567076e+38           2.984332248567076e+38  1.2789995351001751e+38   154900052271.05695      28.242091927353744      28.521593700305576      28.267504682047914   1.866974430217061e+38  1.3736724539533937e+37    1.431186372666306e+35     1.3593605902267307e+37  1.1672059530368857e+38   6.997684771801755e+37   64836395128.70957      64819629747.028244        16765381.681320528    90063657057.69684        89797747477.20828         265909580.48856136  4.1549486983656154e+54    3.75093665143451e+52   4.1174393318512705e+54    0.01276900491869234   0.034227662697169765    0.0833147679033657  0.25186801561821687   0.5172009699346422   0.7789324128956107   1.0370473131145064   1.6906904603849693    2.248888019177359   3.3532555220975944     8.38415119006706    9.756809671443454   17.484895534735188    18.45081247444725  27.853523067019474   42.97892225181648   58.96389980123021   65.10827408283271  144.00587181113534  152.40386135232163  144.25694912949228  262.43239381564814   268.6458176943369  267.25162966019406  216.64612305749594  213.12556577255177  114.61977361643883  111.32988711000618     39.970719788864  16.027318857864195  5.5122403036444485 
