                       id              redshift                   FUV               FUV_err                  NUV               NUV_err              u_prime          u_prime_err             g_prime          g_prime_err             r_prime          r_prime_err             i_prime          i_prime_err             z_prime          z_prime_err             J_2mass          J_2mass_err             H_2mass         H_2mass_err            Ks_2mass        Ks_2mass_err               WISE1            WISE1_err               IRAC1           IRAC1_err               IRAC2           IRAC2_err               WISE2            WISE2_err               IRAC3           IRAC3_err               IRAC4           IRAC4_err               IRAS1           IRAS1_err               WISE3            WISE3_err               WISE4            WISE4_err               MIPS1           MIPS1_err               IRAS2           IRAS2_err               IRAS3           IRAS3_err           PACS_blue       PACS_blue_err               MIPS2           MIPS2_err               IRAS4           IRAS4_err          PACS_green      PACS_green_err               MIPS3           MIPS3_err            PACS_red        PACS_red_err             PSW_ext         PSW_ext_err             PMW_ext         PMW_ext_err             PLW_ext         PLW_ext_err 
                ESO 148-2                 0.045     0.446999998530373    0.0632153460302407   0.7965000113472342   0.11264211184775827                  nan                  nan   2.940000034868717  0.39916913965170275   4.550000187009573    0.476051485679723                 nan                  nan                 nan                  nan   5.548181943595409    1.025389318167901   7.610000119629231  1.5778216022923532   7.716000033542514   1.502752995534303   13.54545456441966   1.6415826166048373  12.400000090152027  1.2945980165170563  15.675000252574682  1.6365180716412997   20.06363665515726   2.3421134486492727                 nan                 nan                 nan                 nan   285.6249998509884   41.06554436350498  219.29999887943268   25.574554880112004  1179.4000148773193    137.5404950305896   990.5000030994415   106.6801151631546              1620.0  186.59319841191666  10875.000127156574  1258.3316185679214             12000.0  1697.0562748477141                 nan                 nan  10849.999952316284  1258.9977056439366             11100.0  1569.7770542341354                 nan                 nan              6030.0   852.7707781109763              1850.0  225.82127889107352               655.0   79.95293928305576               186.0   22.70419344526469 
                NGC  7592               0.02441    0.9802499775923789    0.1386282812827065    1.473499951571226   0.20838436156681267                 6.43   0.7078594493259237  13.799999999999999   1.5199240112584576                20.0    2.388815606111112  25.750000000000004   3.0732922086908694               31.15   3.7145692886255333  30.253125017415734   3.6290482206041115   37.48944443588456    4.55858910441238   32.47166657427119  3.6900902674588356  13.205833519653728    3.659800472063135                 nan                 nan                 nan                 nan  18.059999495744705    3.604391365388613                 nan                 nan                 nan                 nan  320.00000262260437   106.5296321066804  126.33332941267226    27.70561585553652   518.5555650128258    96.23408490276891   862.9999756813049  117.67620651711768  1025.5000125567117   252.1835891844968   7949.999930063884  1153.0921375647656              8700.0  1230.3657992645926                 nan                 nan  10474.999904632568  1423.7555843247158             10400.0   1470.782104868019                 nan                 nan              7600.0  1074.8023074035523              2920.0  356.43142397942415              1180.0   144.0373562656577               355.0  43.333272435854646 
                 Mrk  471               0.03419    0.4213333304505795   0.06260365783808701   0.7833333220332861   0.11078006078782444   1.6300000133924186  0.16622803750888887   5.104999989271164   0.5350796673145278   7.400000002235174   0.9044335245504811  10.700000450015068   1.1810588877372823  19.899999722838402   2.0294097381448806  14.341817999427969   2.2636867371364375  19.254545596512884   3.459389540562442  15.360000170767307  2.8564482243199714  14.066666679013343    1.640441134523002                 nan                 nan                 nan                 nan   9.800714263330613   1.1429498680921002                 nan                 nan                 nan                 nan               114.0   28.57271425678702   41.47500009536743    4.836774607895834   70.91666687726975     8.27023346208258   64.69999998807907   6.968403259148125                 nan                 nan   702.4999928474427   90.11312279300154                 nan                 nan                 nan                 nan  2164.9999618530273  257.56212522076316                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
                  IC 1065               0.04168   0.04703333252109587  0.012081446078568729  0.12967749944436946  0.019985308582258453   1.3333333578581612  0.13597385619685912   6.163333309814334    0.642235759639453   7.969999685883522   1.2787528885323522  11.900000274181366    1.433910759167099  25.949999690055847     2.64639109594643  12.967692652287392   2.5759678835848816   15.63076922096885   3.756915065713873  14.180909503589977  2.7828011029192594  12.718750126473607   1.4832484030005038                 nan                 nan                 nan                 nan   8.674999921032125    1.011670144546502                 nan                 nan   9.309999999999999  0.9719925359795721                 nan                 nan  18.353571757035592    2.140375880277318   44.52857179003102    5.192879201076728               40.95   4.410449977043159                60.0  10.816653826391969  227.49999809265137  37.653784555095704                 nan                 nan                 nan                 nan               450.0   81.12490369793976                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
 NAME IRAS F15163+4255 NW               0.04005    0.2572000026702881   0.03916016276219989   0.5042000091634691   0.07130464911076168   1.0733333183452487  0.10945895069663439   2.740000064174334   0.3227630811536946   4.540000110864639   0.5046939736573781  6.5233333346744375   0.7603543767171971   9.165000170469284   0.9346502942260816   8.542857232636639   1.9204698490140717   9.276666523267826   2.001340908663424   9.505000244826078  1.7939203570314592  13.368749979324638   1.5590507604731214                 nan                 nan                 nan                 nan  13.256249925121665    1.545931112388621                 nan                 nan                 nan                 nan                 nan                 nan  179.99999965230623    20.99142678089537  1100.2142989635465   128.30593302554772                 nan                 nan  1469.9999904632568  181.09268918116152   9313.750171661377  1062.2973667441115              9030.0   1277.034846822905                 nan                 nan  10337.500095367432  1144.9509082127568              9120.0  1289.7627688842626                 nan                 nan              5580.0    789.131167804187              2280.0   278.3094680387284               863.0  105.34257496378187               254.0   31.00465126396361 
         IRAS F08216+3009               0.02542   0.04232499941281276  0.012511756540163416  0.08517500100424513  0.012897589222887028   0.4299999854993075  0.04385156633811167  1.3099999632686377  0.15349592514994762  2.2799998987466097   0.2576509176829097   2.940000034868717  0.35557840492679055   4.290000069886446    0.437495881393308  4.3019999749958515   0.8593439867929024   7.333999965339899  1.3941576755673717   12.42222191972865  1.7067852809096609  29.776190226702465   3.4724706564732974                 nan                 nan                 nan                 nan  48.845238011791594    5.696284662780519                 nan                 nan                 nan                 nan               193.0  33.270106702564085  119.66666601101558    13.95541145853502   330.3666644493739   38.527042561295964  351.00001096725464  37.803858127293694               401.0    45.4059467470947               422.0  59.679812332144614                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
  2MASX J08035923+2345201               0.02938                   nan                   nan                  nan                   nan   0.8430000161752105  0.08596947064872863  2.7100000297650695  0.30073410099286774   5.319999880157411   0.5617152209917883   7.400000002235174   0.8611620002759619                 nan                  nan   5.992000177502632   1.0607265304766438    7.44400005787611  1.7392330209391165  5.2266667286554975  1.2751394689227935   5.433095263597511   0.6336023424429786                 nan                 nan                 nan                 nan     3.4371428300121   0.4008362899502599                 nan                 nan                 nan                 nan                 nan                 nan   9.721666634629171    1.133731409684906   23.63000020384789   3.0981638245671457   22.80000038444996  2.4556351934598615                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan 
          IRAS 15091-2107   0.04445742260800971                   nan                   nan                  nan                   nan                  nan                  nan  2.0699999295175076  0.25563449900595353  4.2500002309679985   0.6562202523789405   7.160000037401915   0.9277693707791578                 nan                  nan  13.235714153519698   1.9979592407687468   20.18666739265124   3.208584577639894  28.107692129336872   3.883352103647144   41.03787858495207   4.7857979179071535                 nan                 nan                 nan                 nan   52.02121205835632     6.06666370047644                59.0   6.159780840257225               91.75    9.57898122192543  230.00000208616257  45.274413409743346  131.63888713386325   15.351600367370532  411.88888847827917    48.03408589476293               419.0   45.12768108378715   533.5000092983246   84.20584776838926   1542.499998807907   183.1037553933352   1850.000023841858   261.6295124107705                 nan                 nan   1599.999988079071  278.21798855900795                 nan                 nan                 nan                 nan  1570.0000524520874  222.03153671042128   611.9999885559082   74.70411897136084  239.99999463558197  29.295732822950217   87.99999952316284  13.245376520158521 
               ESO 113-45  0.048174990836348686     4.463333481301864    0.6312106742651017     5.35999999071161    0.7580184681184022                  nan                  nan   10.80000028014183   2.8153863075092618  14.000000432133675    2.778488819663925  17.400000244379044   2.5035175423878915                 nan                  nan  12.123077033230892   2.4217742415725594  18.530769273638725   3.321730463084037  26.109090582890946   4.102053577760784   72.89393932024637     8.50082107204258                 nan                 nan                 nan                 nan  107.53030313867512   12.540080496794944                 nan                 nan                 nan                 nan                 nan                 nan  247.61110875341626    28.87616927540957  447.38888744513196    52.17406161961846  417.29166682561237   44.94368796999569                 nan                 nan                 nan                 nan   532.0000052452087   76.63054334635714                 nan                 nan                 nan                 nan                 nan                 nan                 nan                 nan   611.0000014305115   86.40844886330098  200.00000298023224  24.413111595251113    98.9999994635582  12.084489994095298                 nan                 nan 
                  IC 5298  0.027729914834620617   0.09776666411198676  0.017452312927109387    0.243499998759944  0.035410767859047156                 1.89  0.20810432479888544   4.959999968372284   0.5210059950351154   9.655000020191073     1.02238165764987  12.699999933689831    1.965907992037577                21.2   2.5324345993529627  24.392857099005155   2.8213675611599887   33.06071422749332   4.006199366465683   32.68461537991578  3.8706028058889324  20.647727263786575   2.4288604993006073  19.799999999999997  2.0671806887642887  29.400000000000002  3.0694501136197023  35.786364156007764   4.1733713577019484               61.55   6.426008656234444                 nan                 nan  313.66666309038806   43.80476863701703  217.62499776482582    25.37921786165031  1183.9305617544387    138.0688430485461  1357.4999976158142   150.5094733480898   1838.333339293798  203.38740193021073   9190.000028610228  1110.3518559842337             10300.0  1456.6399692442878                 nan                 nan  11583.333524068199  1225.5941029957767             11500.0  1626.3455967290593                 nan                 nan              8070.0  1141.2703448350876              3040.0  371.07929071830455              1110.0   135.4927673346441               336.0  41.014026868865244 
