id redshift FUV FUV_err NUV NUV_err u_prime u_prime_err g_prime g_prime_err r_prime r_prime_err i_prime i_prime_err z_prime z_prime_err J_2mass J_2mass_err H_2mass H_2mass_err Ks_2mass Ks_2mass_err WISE1 WISE1_err IRAC1 IRAC1_err IRAC2 IRAC2_err WISE2 WISE2_err IRAC3 IRAC3_err IRAC4 IRAC4_err IRAS1 IRAS1_err WISE3 WISE3_err WISE4 WISE4_err MIPS1 MIPS1_err IRAS2 IRAS2_err IRAS3 IRAS3_err PACS_blue PACS_blue_err MIPS2 MIPS2_err IRAS4 IRAS4_err PACS_green PACS_green_err MIPS3 MIPS3_err PACS_red PACS_red_err PSW_ext PSW_ext_err PMW_ext PMW_ext_err PLW_ext PLW_ext_err
"QSO B1549-790" 0.15 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.2700000079348683 0.22627416 2.8800000436604023 0.3642801 7.350000087171793 0.47623530000000003 22.58333358218272 1.3550000149309631 nan nan nan nan 35.316666795810065 2.1190000077486038 nan nan nan nan 120.99999967217445 14.673530590829188 110.43333419164021 6.626000051498413 408.9666717449824 24.538000304698944 435.9999895095825 17.4399995803833 477.4999986886978 22.701420105513936 1042.499998807907 62.06611469951137 nan nan nan nan 1899.999976158142 360.0 nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J17193331+5927430" 0.13911 0.0015699999948992627 0.00044 0.002770000037344289 0.00066 nan nan nan nan nan nan nan nan nan nan nan nan 0.6503333182384571 0.19475368 0.731250001990702 0.21708984 1.7182833308536403 0.10309699985121841 0.6903333333333332 0.07942118923813721 0.6553333333333333 0.07386261909789012 1.2171666682124034 0.0730300000927442 0.7103333333333334 0.082464952555616 4.09 0.42917517181216347 nan nan 3.6574999556690453 0.2194499973401427 7.32500001527369 1.3319464254586677 7.418333310534557 0.2967333324213823 nan nan nan nan nan nan 170.99999999999997 23.302613608777882 nan nan nan nan 247.0 63.900000000000006 nan nan 127.00000405311584 8.89000028371811 46.10000178217888 3.227000124752522 14.499999582767487 2.9
"3C 263.1" 0.366 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.17633571475841123 0.016194908319554092 nan nan nan nan 0.15045833351199206 0.02636617112616847 nan nan nan nan nan nan nan nan nan nan 1.9399999873712659 0.24000000000000002 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"[VV2000] J201329.8-414735" 0.129323 0.028066666952023905 0.0051410116 0.06783333083149046 0.006783333083149046 nan nan nan nan nan nan nan nan nan nan 1.1350833519827574 0.28748738 nan nan 1.6761538303958683 0.40721494999999996 1.909276656480118 0.11455659938880708 1.7950000000000002 0.05385 nan nan 4.232433356480906 0.2539460013888543 14.5 0.435 nan nan 100.00000149011612 22.0 39.47083297471206 2.3682499784827233 238.70833413799602 14.32250004827976 273.0 10.92 418.00000035762787 76.9416010452499 5322.4999713897705 313.6064478097831 nan nan nan nan 5237.4999141693115 298.1375483248001 nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J03485764+1255473" 0.21 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.7613333356049327 0.21501859999999998 2.541111187181539 0.3 13.221428499264377 0.7932857099558626 nan nan nan nan 31.402381133749365 1.884142868024962 nan nan nan nan nan nan 73.54166717429955 4.412500030457973 149.0000016093254 8.940000096559524 155.74999821186063 6.229999928474426 nan nan nan nan nan nan 303.0000030994415 13.0 nan nan nan nan 275.0000059604645 80.0 nan nan nan nan nan nan nan nan
"2MASS J14363195+3438292" 0.349 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.8128749905154109 0.19729167 2.1843333022606872 0.13105999813564123 2.615 0.07845 4.2299999999999995 0.12689999999999999 4.220303080425118 0.25321818482550706 6.35 0.19049999999999997 10.5 0.315 nan nan 16.355555183192095 0.9813333109915257 50.54375051558017 3.03262503093481 48.925000205636024 1.957000008225441 nan nan nan nan nan nan 630.0 25.2 nan nan nan nan 664.0 26.560000000000002 nan nan 354.99998927116394 24.84999924898148 158.00000727176666 11.060000509023668 54.00000140070915 3.780000098049641
"3C 244.1" 0.4287 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.21700000070268288 0.040496914 0.37200000951997936 0.07316420000000001 0.30899999546818435 0.027999999999999997 0.4971477259636688 0.029828863557820127 0.3815 0.011445 0.5995 0.017985 0.6397431811081796 0.03838459086649078 1.2049999999999998 0.036149999999999995 2.73 0.0819 nan nan 4.621374945741263 0.28220781098439784 17.28437499208376 1.6542516037169384 2997.366667128603 119.89466668514412 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"2MASS J17144277+2602485" 0.163 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.1599999852478504 0.18000000000000002 2.1000000027318797 0.27000001999999995 3.804999985732138 0.33941126 6.675416690173249 0.4005250014103949 nan nan nan nan 8.205833269081388 0.4923499961448833 nan nan nan nan nan nan 15.591666640092928 0.9354999984055756 27.49166661798954 1.846794598757536 26.41666690359513 1.0566666761438053 nan nan nan nan nan nan 75.59999823570251 3.4 nan nan nan nan nan nan nan nan nan nan nan nan nan nan
MCG+07-29-060 0.002098 1.3599999947473407 0.13599999947473407 1.4799999771639705 0.14799999771639705 nan nan 1.2799999676644802 0.18000000000000002 1.129999989643693 0.16 nan nan nan nan nan nan nan nan nan nan 0.45150000060908496 0.027090000036545096 nan nan 0.2265 0.006795 0.37033332700499644 0.022219999620299784 nan nan 0.41550000000000004 0.012465 nan nan 1.9600000270083546 0.13648626304504052 19.31666652808587 1.1589999916851523 17.599999999999998 0.704 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
"3C 275.1" 0.55523 nan nan 0.11649999942164868 0.018000000000000002 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 1.669531237235933 0.10017187423415598 1.5450000248104334 0.046350000744313 1.9150000277161598 0.05745000083148479 2.333833317914589 0.14002999907487534 2.14 0.06420000000000001 2.5799999999999996 0.07739999999999998 nan nan 5.140285785700461 0.32807050739924853 13.483461437145104 1.8773038323113926 8.060000080168248 0.4046501855207244 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
