No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.01e-11,,erg/cm^2^/s,2.53e+19,3.99e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.33e-11,,erg/cm^2^/s,2.53e+19,5.26e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.348e-11,+/-11.13E-12,erg/s/cm^2^,2.53e+19,5.33e-08,4.4e-08,4.4e-08,,,+/-4.40E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,181.23289970 +31.13608290 (J2000),From fitting to map,S/N = 7.87 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),9.4e-12,+/-5.5e-12,erg/cm^2^/s,1.99e+19,4.72e-08,2.76e-08,2.76e-08,,,+/-2.76E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,181.218 +31.152 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),8.8e-12,,erg/cm^2^/s,1.98e+19,4.44e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),3.8e-12,,erg/cm^2^/s,8.46e+18,4.49e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV (Swift),2.4e-12,,erg/cm^2^/s,1.45e+18,1.66e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,2-10 keV (Swift),2.7e-12,,erg/cm^2^/s,1.45e+18,1.86e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,FUV (GALEX) AB,17.0234,+/-0.0391375,mag,1950000000000000.0,0.000563,2.03e-05,2.03e-05,,,+/-2.03E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,181.18071100133 31.177281494091 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
10,FUV (GALEX) AB,18.7254,+/-0.0945396,mag,1950000000000000.0,0.000117,1.02e-05,1.02e-05,,,+/-1.02E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,181.18071100133 31.177281494091 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
11,FUV (GALEX) AB,17.0319,+/-0.0134694,mag,1950000000000000.0,0.000559,6.93e-06,6.93e-06,,,+/-6.93E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,181.18069638973 31.177310370212 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
12,FUV (GALEX) AB,18.7973,+/-0.0333184,mag,1950000000000000.0,0.00011,3.37e-06,3.37e-06,,,+/-3.37E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,181.18069638973 31.177310370212 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
13,NUV (GALEX) AB,16.4641,+/-0.0174792,mag,1290000000000000.0,0.000943,1.52e-05,1.52e-05,,,+/-1.52E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,181.18071100133 31.177281494091 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
14,NUV (GALEX) AB,18.3226,+/-0.0461427,mag,1290000000000000.0,0.00017,7.23e-06,7.23e-06,,,+/-7.23E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,181.18071100133 31.177281494091 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
15,NUV (GALEX) AB,16.4058,+/-0.00576742,mag,1290000000000000.0,0.000995,5.28e-06,5.28e-06,,,+/-5.28E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,181.18069638973 31.177310370212 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
16,NUV (GALEX) AB,18.3245,+/-0.0146410,mag,1290000000000000.0,0.00017,2.29e-06,2.29e-06,,,+/-2.29E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,181.18069638973 31.177310370212 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
17,[Ne V] 3346,,<9.9E-15,erg/cm^2^/s,896000000000000.0,,,,990000000.0,,<9.90E+08,Jy-Hz,2017ApJ...850...74K,3 sigma,3346 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
18,[Ne V] 3446,1.02e-14,+/-0.5E-15,erg/cm^2^/s,875000000000000.0,1020000000.0,50000000.0,50000000.0,,,+/-5.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,3426 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
19,u (SDSS PSF) AB,17.489,+/-0.021,asinh mag,836000000000000.0,0.000381,7.36e-06,7.36e-06,,,+/-7.36E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,181.1805087692 31.1772873815 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
20,u (SDSS CModel) AB,15.57,,asinh mag,836000000000000.0,0.00223,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,181.1805087692 31.1772873815 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
21,u (SDSS Model) AB,15.449,+/-0.006,asinh mag,836000000000000.0,0.00249,1.38e-05,1.38e-05,,,+/-1.38E-05,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,181.1805087692 31.1772873815 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
22,U_T(25)_,14.23,+/-0.15,mag,819000000000000.0,0.00368,0.000545,0.000545,,,+/-5.45E-04,Jy,1996ApL&C..35....1G,estimated error,3660       A,Broad-band measurement,120210.10 +312720.4 (B1950),Modelled datum,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
23,U^0^_T(25)_,14.18,+/-0.15,mag,819000000000000.0,0.00385,0.000571,0.000571,,,+/-5.71E-04,Jy,1996ApL&C..35....1G,estimated error,3660       A,Broad-band measurement,120210.10 +312720.4 (B1950),Modelled datum,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
24,[O II] 3727,2.14e-14,+/-0.2E-15,erg/cm^2^/s,804000000000000.0,2140000000.0,20000000.0,20000000.0,,,+/-2.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,3727 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
25,[Ne III] 3869,1.15e-14,+/-0.2E-15,erg/cm^2^/s,775000000000000.0,1150000000.0,20000000.0,20000000.0,,,+/-2.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,3869 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
26,[Ne III] 3968,,<9.8E-15,erg/cm^2^/s,756000000000000.0,,,,980000000.0,,<9.80E+08,Jy-Hz,2017ApJ...850...74K,3 sigma,3968 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
27,103a-O (POSS-I O),15.11,,mag,740000000000000.0,0.00344,,,,,,Jy,2006ApJ...639...37K,no uncertainty reported,4050   A,Broad-band measurement,120443.6 +311037 (J2000),Flux integrated from map,,Averaged new and previously published data
28,B^0^_T(25)_,14.1,+/-0.15,mag,681000000000000.0,0.00976,0.00145,0.00145,,,+/-1.45E-03,Jy,1996ApL&C..35....1G,estimated error,4400       A,Broad-band measurement,120210.10 +312720.4 (B1950),Modelled datum,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
29,B_T(25)_,14.17,+/-0.15,mag,681000000000000.0,0.00915,0.00136,0.00136,,,+/-1.36E-03,Jy,1996ApL&C..35....1G,estimated error,4400       A,Broad-band measurement,120210.10 +312720.4 (B1950),Modelled datum,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
30,B (m_B^0),14.17,,mag,681000000000000.0,0.00915,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,120210.7 +312716 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
31,B (m_B),14.22,+/-0.19,mag,681000000000000.0,0.00874,0.00167,0.00167,,,+/-1.67E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,120210.7 +312716 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
32,m_p,14.0,+/-0.4,mag,681000000000000.0,0.0107,0.00477,0.00477,,,+/-4.77E-03,Jy,1963CGCG2.C...0000Z,rms noise,4400       A,Broad-band measurement,120206.0 +312700. (B1950),Estimated by eye,,From new raw data
33,J (POSS II),13.6,,mag,641000000000000.0,0.0143,,,,,,Jy,2008ApJS..175...86P,no uncertainty reported,4680 A,Broad-band measurement,12 04 43.3 +31 10 38.0 (J2000),Flux in fixed aperture,Isophotal mag,From reprocessed raw data
