No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (XMM),1.721e-13,,erg/s/cm^2^,1.45e+18,1.19e-08,,,,,,Jy,2009A&A...500..999A,no uncertainty reported,6.00 keV,Broad-band measurement,11 35 57.49 +70 32 07.70 (J2000),Modelled datum,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
2,2-10 keV (XMM),9e-14,,erg/s/cm^2^,1.45e+18,6.21e-09,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,173.989 +70.536 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,FUV (GALEX) AB,15.14,+/-0.01,mag,1960000000000000.0,0.00319,2.94e-05,2.94e-05,,,+/-2.94E-05,Jy,2018ApJS..234...18B,1 sigma,1530 A,Broad-band measurement,173.988433 +70.535538 (J2000),Total flux,Asymptotic magnitude,From new raw data
4,FUV (GALEX) AB,15.2949,+/-0.0236992,mag,1950000000000000.0,0.00277,6.04e-05,6.04e-05,,,+/-6.04E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,173.98780726255 70.535361706777 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
5,FUV (GALEX) AB,20.8284,+/-0.370465,mag,1950000000000000.0,1.69e-05,5.78e-06,5.78e-06,,,+/-5.78E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,173.98780726255 70.535361706777 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
6,NUV (GALEX) AB,14.65,+/-0.01,mag,1300000000000000.0,0.00501,4.62e-05,4.62e-05,,,+/-4.62E-05,Jy,2018ApJS..234...18B,1 sigma,2310 A,Broad-band measurement,173.988433 +70.535538 (J2000),Total flux,Asymptotic magnitude,From new raw data
7,NUV (GALEX) AB,14.8105,+/-0.0115220,mag,1290000000000000.0,0.00432,4.59e-05,4.59e-05,,,+/-4.59E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,173.98780726255 70.535361706777 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,19.6993,+/-0.125454,mag,1290000000000000.0,4.79e-05,5.53e-06,5.53e-06,,,+/-5.53E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,173.98780726255 70.535361706777 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,B (m_B),12.5,+/-0.14,mag,681000000000000.0,0.0426,0.00586,0.00586,,,+/-5.86E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,4400       A,Broad-band measurement,113304.8 +704842 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
10,B (m_B^0),11.44,,mag,681000000000000.0,0.113,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,4400       A,Broad-band measurement,113304.8 +704842 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
11,m_p,12.4,+/-0.4,mag,681000000000000.0,0.0467,0.0208,0.0208,,,+/-2.08E-02,Jy,1968CGCG4.C...0000Z,rms noise,4400       A,Broad-band measurement,113300.0 +704800. (B1950),Estimated by eye,,From new raw data
12,[O III] (CAHA),2.47e-13,,erg/s/cm^2^,599000000000000.0,24700000000.0,,,,,,Jy-Hz,2007A&A...464..541R,no uncertainty reported,5007   A,Line measurement; flux integrated over line; lines measured in emission,11 35 57.3 +70 32 09 (J2000),Total flux,,From new raw data
13,[O III] 5007 (SDSS),3.741e-157,,erg/s/cm^2^,599000000000000.0,3740000000.0,,,,,,Jy-Hz,2011ApJ...742...73Z,no uncertainty reported,5007 A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,Averaged from previously published data
14,H{alpha} (CAHA),9.04e-13,,erg/s/cm^2^,457000000000000.0,90400000000.0,,,,,,Jy-Hz,2007A&A...464..541R,no uncertainty reported,6563   A,Line measurement; flux integrated over line; lines measured in emission,11 35 57.3 +70 32 09 (J2000),Total flux,,From new raw data
15,I,10.32,,mag,379000000000000.0,0.19,,,,,,Jy,2007ApJS..172..599S,no uncertainty reported,7900 A,Broad-band measurement,11 35 57.4 +70 32 07 (J2000),Total flux,,"Averaged new and previously published data;Extinction-corrected for Milky Way; Standard Cousins R_C, I_C filters assumed"
16,I,10.75,+/-0.04,mag,379000000000000.0,0.128,0.00471,0.00471,,,+/-4.71E-03,Jy,2007ApJS..172..599S,uncertainty,7900 A,Broad-band measurement,11 35 57.4 +70 32 07 (J2000),Total flux,Observed magnitude,"Averaged new and previously published data; Standard CousinsR_C, I_C filters assumed"
17,J (ESO/SPM),31.2,+/-2.08,milliJy,250000000000000.0,0.0312,0.00208,0.00208,,,+/-2.08E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.198      microns,Broad-band measurement,113302.5 +704844 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
18,J (2MASS/FLWO),11.855,+/-0.007,mag,243000000000000.0,0.0289,0.000186,0.000186,,,+/-1.86E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
19,J (2MASS/FLWO),12.475,+/-0.089,mag,243000000000000.0,0.0163,0.00134,0.00134,,,+/-1.34E-03,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
20,F_J (total),2.53,+/-1.94,log milliJy,241000000000000.0,0.339,0.0877,0.0877,,,+/-8.77E-02,Jy,1995ApJ...453..616S,1 sigma,1.244      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
21,J,9.618,+/-0.010,mag,240000000000000.0,0.226,0.00209,0.00209,,,+/-2.09E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,113557.31 +703208.1 (J2000),Flux in fixed aperture,171.6 x   37.8 arcsec integration area.,From new raw data
22,J,9.538,+/-0.011,mag,240000000000000.0,0.244,0.00248,0.00248,,,+/-2.48E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,113557.31 +703208.1 (J2000),Flux in fixed aperture,,From new raw data
23,J_14arcsec (2MASS),11.194,+/-0.004,mag,240000000000000.0,0.053,0.000196,0.000196,,,+/-1.96E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,113557.31 +703208.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
24,H (ESO/SPM),42.7,+/-2.84,milliJy,190000000000000.0,0.0427,0.00284,0.00284,,,+/-2.84E-03,Jy,1995ApJ...453..616S,rms uncertainty,1.580      microns,Broad-band measurement,113302.5 +704844 (B1950),Flux in fixed aperture,"15"" aperture",From new raw data
25,F_H (total),2.66,+/-2.07,log milliJy,184000000000000.0,0.457,0.118,0.118,,,+/-1.18E-01,Jy,1995ApJ...453..616S,1 sigma,1.634      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
26,H,8.752,+/-0.012,mag,182000000000000.0,0.323,0.00359,0.00359,,,+/-3.59E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,113557.31 +703208.1 (J2000),Flux in fixed aperture,,From new raw data
27,H_14arcsec (2MASS),10.356,+/-0.004,mag,182000000000000.0,0.0738,0.000272,0.000272,,,+/-2.72E-04,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,113557.31 +703208.1 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture.,From new raw data
28,H,8.85,+/-0.012,mag,182000000000000.0,0.295,0.00328,0.00328,,,+/-3.28E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,113557.31 +703208.1 (J2000),Flux in fixed aperture,171.6 x   37.8 arcsec integration area.,From new raw data
