No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,FUV (GALEX) AB,21.0792,+/-0.275711,mag,1950000000000000.0,1.34e-05,3.41e-06,3.41e-06,,,+/-3.41E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,145.19302963428 3.6589614150528 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
2,FUV (GALEX) AB,22.6566,+/-0.602319,mag,1950000000000000.0,3.14e-06,1.74e-06,1.74e-06,,,+/-1.74E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,145.19302963428 3.6589614150528 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
3,FUV (GALEX) AB,20.9586,+/-0.113668,mag,1950000000000000.0,1.5e-05,1.57e-06,1.57e-06,,,+/-1.57E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,145.19278337743 3.6588418542895 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
4,FUV (GALEX) AB,22.7285,+/-0.226994,mag,1950000000000000.0,2.94e-06,6.15e-07,6.15e-07,,,+/-6.15E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,145.19278337743 3.6588418542895 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
5,NUV (GALEX) AB,20.743,+/-0.159532,mag,1290000000000000.0,1.83e-05,2.69e-06,2.69e-06,,,+/-2.69E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,145.19302963428 3.6589614150528 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
6,NUV (GALEX) AB,21.8698,+/-0.225958,mag,1290000000000000.0,6.49e-06,1.35e-06,1.35e-06,,,+/-1.35E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,145.19302963428 3.6589614150528 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
7,NUV (GALEX) AB,20.5527,+/-0.0729699,mag,1290000000000000.0,2.18e-05,1.47e-06,1.47e-06,,,+/-1.47E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,145.19278337743 3.6588418542895 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
8,NUV (GALEX) AB,22.1349,+/-0.0989007,mag,1290000000000000.0,5.08e-06,4.63e-07,4.63e-07,,,+/-4.63E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,145.19278337743 3.6588418542895 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
9,u (SDSS PSF) AB,20.173,+/-0.051,asinh mag,836000000000000.0,3.21e-05,1.49e-06,1.49e-06,,,+/-1.49E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,145.192856 3.658392 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
10,u (SDSS Model) AB,18.853,+/-0.042,asinh mag,836000000000000.0,0.000108,4.17e-06,4.17e-06,,,+/-4.17E-06,Jy,2004SDSS2.C...0000:,based on count statistics only,3585       A,Broad-band measurement,145.192856 3.658392 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
