No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.38e-11,,erg/cm^2^/s,2.53e+19,5.45e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.35e-11,,erg/cm^2^/s,2.53e+19,5.34e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),9.35e-12,+/-6.11E-12,erg/s/cm^2^,2.53e+19,3.7e-08,2.42e-08,2.42e-08,,,+/-2.42E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,193.02882800 -13.36907470 (J2000),From fitting to map,S/N = 4.73 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,15-150 keV (Swift),8.4e-12,+/-5.1e-12,erg/cm^2^/s,1.99e+19,4.22e-08,2.56e-08,2.56e-08,,,+/-2.56E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,193.048 -13.398 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
5,14-150 keV (Swift),1.18e-11,,erg/cm^2^/s,1.98e+19,5.96e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,20-50 keV (Swift),5.1e-12,,erg/cm^2^/s,8.46e+18,6.03e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV (Swift),3.4e-12,+/-0.01E-11,erg/cm^2^/s,1.45e+18,2.34e-07,6.9e-09,6.9e-09,,,+/-6.90E-09,Jy,2010MNRAS.403..945L,uncertainty,6.00 keV,Broad-band measurement,12 52 12.28 -13 24 54.0 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,2-10 keV (Swift),4.6e-12,,erg/cm^2^/s,1.45e+18,3.17e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,2-10 keV (Swift),4.6e-12,,erg/cm^2^/s,1.45e+18,3.17e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
10,0.3-8 keV (Chandra),1.89e-11,,erg/cm^2^/s,1e+18,1.89e-06,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
