No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (ASCA),1.1e-13,,ergs s^-1^ cm^-2^,1.45e+18,7.59e-09,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,6   keV,Broad-band measurement,130.9215 50.2123 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
2,2-10 keV (XMM),1e-15,+/-0.00E-13,erg/s/cm^2^,1.45e+18,6.9e-11,,,,,+/-...,Jy,2009A&A...506.1107G,uncertainty,6.00 keV,Broad-band measurement,08 43 38.08 +50 12 20.0 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
3,2-10 keV (XMM),7.5e-14,,erg/cm^2^/s,1.45e+18,5.17e-09,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,2-10 keV (XMM),5e-14,,erg/s/cm^2^,1.45e+18,3.45e-09,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,130.913 +50.205 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,0.3-8 keV (Chandra),3.74e-13,,erg/cm^2^/s,1e+18,3.74e-08,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,0.7-7 keV (ASCA),2.1e-13,,ergs s^-1^ cm^-2^,9.31e+17,2.26e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,3.85   keV,Broad-band measurement,130.9215 50.2123 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
7,0.7-2 keV (ASCA),1.2e-13,,ergs s^-1^ cm^-2^,3.26e+17,3.68e-08,,,,,,Jy,2005ApJS..161..185U,no uncertainty reported,1.35   keV,Broad-band measurement,130.9215 50.2123 (J2000),From fitting to map,,From new raw data; Extinction-corrected for Milky Way; NEDfrequency assigned to mid-point of band in keV
8,0.2-2 keV (ROSAT),2.43e-13,+/-9.3 %,erg/s/cm^2^,3.15e+17,7.71e-08,7.14e-09,7.14e-09,,,+/-7.14E-09,Jy,2000WGA...C...0000W,mean error,1.3       keV,Broad-band measurement,084337.7 +501208. (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,0.5-2 keV (XMM),1.09e-13,+/-0.00E-13,erg/s/cm^2^,3.02e+17,3.61e-08,,,,,+/-...,Jy,2009A&A...506.1107G,uncertainty,1.25 keV,Broad-band measurement,08 43 38.08 +50 12 20.0 (J2000),Flux integrated from map,Observed flux,From new raw data; NED frequency assigned to mid-point ofband in keV
10,0.5-2 keV (XMM),1.26e-13,,erg/cm^2^/s,3.02e+17,4.17e-08,,,,,,Jy,2011A&A...532A..84S,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
11,FUV (GALEX) AB,17.14,+/-0.02,mag,1980000000000000.0,0.000506,9.32e-06,9.32e-06,,,+/-9.32E-06,Jy,2007ApJS..173..185G,uncertainty,1516 A,Broad-band measurement,08 43 38.1 +50 12 20.0 (J2000),Total flux,,From new raw data
12,FUV (GALEX),17.02,+/-0.03,mag,1980000000000000.0,0.000563,1.56e-05,1.56e-05,,,+/-1.56E-05,Jy,2010AJ....140.1975S,statistical error,1516 A,Broad-band measurement,,Flux in fixed aperture,,Averaged from previously published data; Extinction-correctedfor Milky Way
13,FUV (GALEX),17.11,+/-0.01,mag,1950000000000000.0,7.46e-05,6.87e-07,6.87e-07,,,+/-6.87E-07,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,08 43 38.028 +50 12 19.48 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
14,FUV (GALEX),17.11,+/-0.03,mag,1950000000000000.0,7.46e-05,2.06e-06,2.06e-06,,,+/-2.06E-06,Jy,2015ApJS..220....6B,uncertainty,1539 A,Broad-band measurement,08 43 38.028 +50 12 19.48 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
15,FUV (GALEX) AB,17.311,+/-0.0496159,mag,1950000000000000.0,0.000432,1.97e-05,1.97e-05,,,+/-1.97E-05,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.90884460620 50.205628020543 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
16,FUV (GALEX) AB,21.5202,+/-0.473477,mag,1950000000000000.0,8.95e-06,3.9e-06,3.9e-06,,,+/-3.90E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.90884460620 50.205628020543 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
17,FUV (GALEX) AB,17.231,+/-0.0121862,mag,1950000000000000.0,0.000465,5.22e-06,5.22e-06,,,+/-5.22E-06,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.90953811943 50.205700359936 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
18,FUV (GALEX) AB,21.332,+/-0.0872114,mag,1950000000000000.0,1.06e-05,8.55e-07,8.55e-07,,,+/-8.55E-07,Jy,2012GMSC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,130.90953811943 50.205700359936 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
19,NUV (GALEX) AB,16.06,+/-0.01,mag,1320000000000000.0,0.00137,1.26e-05,1.26e-05,,,+/-1.26E-05,Jy,2007ApJS..173..185G,uncertainty,2267 A,Broad-band measurement,08 43 38.1 +50 12 20.0 (J2000),Total flux,,From new raw data
20,NUV (GALEX),15.86,+/-0.01,mag,1320000000000000.0,0.00172,1.59e-05,1.59e-05,,,+/-1.59E-05,Jy,2010AJ....140.1975S,statistical error,2267 A,Broad-band measurement,,Flux in fixed aperture,,Averaged from previously published data; Extinction-correctedfor Milky Way
21,NUV (GALEX) AB,16.2484,+/-0.0182868,mag,1290000000000000.0,0.00115,1.94e-05,1.94e-05,,,+/-1.94E-05,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.90884460620 50.205628020543 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
22,NUV (GALEX) AB,19.7948,+/-0.109582,mag,1290000000000000.0,4.39e-05,4.43e-06,4.43e-06,,,+/-4.43E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.90884460620 50.205628020543 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
23,NUV (GALEX) AB,16.1528,+/-0.00421630,mag,1290000000000000.0,0.00126,4.88e-06,4.88e-06,,,+/-4.88E-06,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.90953811943 50.205700359936 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
24,NUV (GALEX) AB,19.8264,+/-0.0229021,mag,1290000000000000.0,4.26e-05,8.98e-07,8.98e-07,,,+/-8.98E-07,Jy,2012GMSC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,130.90953811943 50.205700359936 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
25,NUV (GALEX),16.09,+/-0.01,mag,1290000000000000.0,0.000289,2.66e-06,2.66e-06,,,+/-2.66E-06,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,08 43 38.028 +50 12 19.48 (J2000),Flux in fixed aperture,D25 magnitude,From reprocessed raw data
26,NUV (GALEX),16.05,+/-0.04,mag,1290000000000000.0,0.0003,1.1e-05,1.1e-05,,,+/-1.10E-05,Jy,2015ApJS..220....6B,uncertainty,2316 A,Broad-band measurement,08 43 38.028 +50 12 19.48 (J2000),Flux in fixed aperture,Asymptotic magnitude,From reprocessed raw data
27,2373A (IUE),1.3e-15,+/-0.07E-14,ergs cm^-2 s^-1 A^-1,1260000000000000.0,0.000245,0.000132,0.000132,,,+/-1.32E-04,Jy,1993ApJS...86....5K,uncertainty,2373   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
28,2700A (IUE),1.7e-15,+/-0.04E-14,ergs cm^-2 s^-1 A^-1,1110000000000000.0,0.000414,9.74e-05,9.74e-05,,,+/-9.74E-05,Jy,1993ApJS...86....5K,uncertainty,2700   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
29,F330W (HST/ACS),17.47,,mag,908000000000000.0,0.000373,,,,,,Jy,2007AJ....134..648M,no uncertainty reported,3300   A,Broad-band measurement,,Flux in fixed aperture,"1"" radius aperture",From reprocessed raw data
