No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),1.27e-11,,erg/cm^2^/s,2.53e+19,5.02e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
2,14-195 keV (Swift),1.44e-11,,erg/cm^2^/s,2.53e+19,5.69e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),1.144e-11,+/-8.42E-12,erg/s/cm^2^,2.53e+19,4.52e-08,3.33e-08,3.33e-08,,,+/-3.33E-08,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,195.03084850 +16.57591628 (J2000),From fitting to map,S/N = 6.10 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
4,14-150 keV (Swift),1.11e-11,,erg/cm^2^/s,1.98e+19,5.61e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
5,20-50 keV (Swift),3.6e-12,,erg/cm^2^/s,8.46e+18,4.26e-08,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,2-10 keV (Swift),2.1e-12,,erg/cm^2^/s,1.45e+18,1.45e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-10 keV (Swift),2.2e-12,,erg/cm^2^/s,1.45e+18,1.52e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,6.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
8,0.3-8 keV (Chandra),5.7e-12,,erg/cm^2^/s,1e+18,5.7e-07,,,,,,Jy,2016ApJS..224...40W,no uncertainty reported,4.15 keV,Broad-band measurement,,Flux integrated from map,Average flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,FUV (GALEX) AB,,>21.1684,mag,1950000000000000.0,,,,,1.24e-05,<1.24E-05,Jy,2012GASC..C...0000S,3 sigma,1538.6     A,Broad-band measurement,195.02244961149 16.537623418109 (J2000),Flux integrated from map,upper limit inside NUV Kron aperture,From new raw data
10,FUV (GALEX) AB,22.6942,+/-0.767367,mag,1950000000000000.0,3.04e-06,2.15e-06,2.15e-06,,,+/-2.15E-06,Jy,2012GASC..C...0000S,uncertainty,1538.6     A,Broad-band measurement,195.02244961149 16.537623418109 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
11,NUV (GALEX) AB,20.5396,+/-0.153912,mag,1290000000000000.0,2.21e-05,3.13e-06,3.13e-06,,,+/-3.13E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,195.02244961149 16.537623418109 (J2000),Flux integrated from map,Kron flux in elliptical aperture,From new raw data
12,NUV (GALEX) AB,21.3013,+/-0.186828,mag,1290000000000000.0,1.1e-05,1.88e-06,1.88e-06,,,+/-1.88E-06,Jy,2012GASC..C...0000S,uncertainty,2315.7     A,Broad-band measurement,195.02244961149 16.537623418109 (J2000),Flux in fixed aperture,Flux in 7.5 arcsec diameter aperture,From new raw data
13,u (SDSS CModel) AB,18.441,,asinh mag,836000000000000.0,0.000158,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,3585       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
14,u (SDSS Model) AB,18.116,+/-0.040,asinh mag,836000000000000.0,0.000214,7.87e-06,7.87e-06,,,+/-7.87E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
15,u (SDSS PSF) AB,19.774,+/-0.050,asinh mag,836000000000000.0,4.64e-05,2.14e-06,2.14e-06,,,+/-2.14E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,3585       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; NOPETRO - no Petrosian radius could be determined; BAD_RADIAL - some low S/N radial points; PETROFAINT - Petrosian radius measured at very low surface brightness; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
16,[O II] 3727,1.03e-14,+/-0.1E-15,erg/cm^2^/s,804000000000000.0,1030000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,3727 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
17,[Ne III] 3869,1.6e-15,+/-0.1E-15,erg/cm^2^/s,775000000000000.0,160000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,3869 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
18,[Ne III] 3968,,<3.4E-15,erg/cm^2^/s,756000000000000.0,,,,340000000.0,,<3.40E+08,Jy-Hz,2017ApJ...850...74K,3 sigma,3968 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
19,He II 4686,,<1.6E-15,erg/cm^2^/s,640000000000000.0,,,,160000000.0,,<1.60E+08,Jy-Hz,2017ApJ...850...74K,3 sigma,4686 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
20,g (SDSS Model) AB,16.409,+/-0.004,asinh mag,617000000000000.0,0.000992,3.65e-06,3.65e-06,,,+/-3.65E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
21,g (SDSS PSF) AB,18.169,+/-0.021,asinh mag,617000000000000.0,0.000196,3.79e-06,3.79e-06,,,+/-3.79E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,4858       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
22,g (SDSS CModel) AB,16.416,,asinh mag,617000000000000.0,0.000985,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,4858       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; COSMIC_RAY - contains a cosmic ray pixel; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children;,From new raw data
23,H{beta},2.1e-15,+/-0.1E-15,erg/cm^2^/s,617000000000000.0,210000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,4861 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Narrow comp;spec fit flag=2; see paper,From reprocessed raw data
24,[O III] 5007,1.79e-14,+/-0.1E-15,erg/cm^2^/s,599000000000000.0,1790000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,5007 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=2; see paper,From reprocessed raw data
25,r (SDSS PSF) AB,17.38,+/-0.012,asinh mag,477000000000000.0,0.000406,4.48e-06,4.48e-06,,,+/-4.48E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
26,r (SDSS CModel) AB,15.45,,asinh mag,477000000000000.0,0.0024,,,,,,Jy,2007SDSS6.C...0000:,no uncertainty reported,6290       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
27,r (SDSS Model) AB,15.45,+/-0.003,asinh mag,477000000000000.0,0.0024,6.63e-06,6.63e-06,,,+/-6.63E-06,Jy,2007SDSS6.C...0000:,based on count statistics only,6290       A,Broad-band measurement,195.0223013527 16.5374442989 (J2000),Modelled datum,SDSS flags: CHILD - object is part of a blended parent object; BAD_RADIAL - some low S/N radial points; INTERP - object contains interpolated-over pixels; BINNED1 - detected at >=5 sigma in original imaging frame; BINNED_CENTER - image was binned while centroiding; BRIGHTEST_GALAXY_CHILD - brightest child among one parent's children; CANONICAL_BAND - this band was primary (usually r);,From new raw data
28,[O I] 6300,2e-15,+/-0.1E-15,erg/cm^2^/s,476000000000000.0,200000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6300 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fittting flag=2; see paper,From reprocessed raw data
29,H{alpha},1.11e-14,+/-0.1E-15,erg/cm^2^/s,457000000000000.0,1110000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6563 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Narrow comp;spec fit flag=2; see paper,From reprocessed raw data
30,[N II] 6583,1.52e-14,+/-0.1E-15,erg/cm^2^/s,455000000000000.0,1520000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6583 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
31,[S II] 6716,5.2e-15,+/-0.1E-15,erg/cm^2^/s,446000000000000.0,520000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6716 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
32,[S II] 6731,4.3e-15,+/-0.1E-15,erg/cm^2^/s,445000000000000.0,430000000.0,10000000.0,10000000.0,,,+/-1.00E+07,Jy-Hz,2017ApJ...850...74K,uncertainty,6731 A,Line measurement; flux integrated over line; lines measured in emission,,From fitting to map,Spectral fitting flag=2; see paper,From reprocessed raw data
