No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,14-195 keV (Swift),4.7e-11,+/-0.66E-11,erg/s/cm^2^,2.53e+19,1.86e-07,2.61e-08,2.61e-08,,,+/-2.61E-08,Jy,2010ApJS..186..378T,uncertainty,104.50 keV,Broad-band measurement,196.618 -40.404 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
2,14-195 keV (Swift),3.31e-11,,erg/cm^2^/s,2.53e+19,1.31e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Observed flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
3,14-195 keV (Swift),3.45e-11,,erg/cm^2^/s,2.53e+19,1.36e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,104.50 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
4,14-195 keV (Swift),3.085e-11,+/-27.05E-12,erg/s/cm^2^,2.53e+19,1.22e-07,1.07e-07,1.07e-07,,,+/-1.07E-07,Jy,2018ApJS..235....4O,90% confidence,104.50 keV,Broad-band measurement,196.65245570 -40.41587700 (J2000),From fitting to map,S/N = 21.05 ; power law model,From new raw data; NED frequency assigned to mid-point ofband in keV
5,15-150 keV (Swift),4.1e-11,+/-4.5e-12,erg/cm^2^/s,1.99e+19,2.06e-07,2.26e-08,2.26e-08,,,+/-2.26E-08,Jy,2010A&A...524A..64C,uncertainty,82.50 keV,Broad-band measurement,196.643 -40.422 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
6,14-150 keV (Swift),3.02e-11,,erg/cm^2^/s,1.98e+19,1.53e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,82.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,40-100 keV INTEGRAL,2.03e-11,+/-0.33E-11,erg cm^-2^ s^-1^,1.69e+19,1.2e-07,1.95e-08,1.95e-08,,,+/-1.95E-08,Jy,2006ApJ...638..642B,uncertainty,70   keV,Broad-band measurement,13 06 26 -40 24 53 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
8,40-100 keV INTEGRAL,2.1,+/-0.5,milliCrab,1.69e+19,1.17e-07,2.79e-08,2.79e-08,,,+/-2.79E-08,Jy,2007ApJS..170..175B,uncertainty,70   keV,Broad-band measurement,196.621 -40.449 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
9,40-100 keV INTEGRAL,2.1e-11,,erg/cm^2^/s,1.69e+19,1.24e-07,,,,,,Jy,2009A&A...505..417B,no uncertainty reported,70.00 keV,Broad-band measurement,196.61080 -40.41389 (J2000),Modelled datum,,From new raw data; NED frequency assigned to mid-point ofband in keV
10,17-60 keV (INTEGRAL),2.78e-11,+/-0.35E-11,erg s^-1^ cm^-2^,9.31e+18,2.99e-07,3.76e-08,3.76e-08,,,+/-3.76E-08,Jy,2007A&A...462...57S,uncertainty,38.50   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
11,15-55 keV (Swift),2.37e-11,+/-0.27E-11,erg/cm^2^/s,8.46e+18,2.8e-07,3.19e-08,3.19e-08,,,+/-3.19E-08,Jy,2009ApJ...699..603A,uncertainty,35.00 keV,Broad-band measurement,196.698 -40.415 (J2000),Flux integrated from map,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
12,20-50 keV (Swift),1.35e-11,,erg/cm^2^/s,8.46e+18,1.6e-07,,,,,,Jy,2017ApJS..233...17R,no uncertainty reported,35.00 keV,Broad-band measurement,,Modelled datum,Intrinsic flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
13,20-40 keV (INTEGRAL),1.2e-11,+/-0.19E-11,erg cm^-2^ s^-1^,7.25e+18,1.66e-07,2.62e-08,2.62e-08,,,+/-2.62E-08,Jy,2006ApJ...638..642B,uncertainty,30   keV,Broad-band measurement,13 06 26 -40 24 53 (J2000),Flux integrated from map,,From new raw data; NED frequency assigned to mid-point ofband in keV
14,20-40 keV (INTEGRAL),1.2,+/-0.3,milliCrab,7.25e+18,1.25e-07,3.13e-08,3.13e-08,,,+/-3.13E-08,Jy,2007ApJS..170..175B,uncertainty,30   keV,Broad-band measurement,196.621 -40.449 (J2000),Flux integrated from map,Time-averaged flux,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
