No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
1,2-10 keV (ASCA),,<0.15E-12,erg cm^-2^ s^-1^,1.45e+18,,,,1.03e-08,,<1.03E-08,Jy,2005A&A...442..185B,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
2,2-10 keV (XMM),1e-13,+/-0.03E-12,erg cm^-2^ s^-1^,1.45e+18,6.9e-09,2.07e-09,2.07e-09,,,+/-2.07E-09,Jy,2005A&A...442..185B,uncertainty,6   keV,Broad-band measurement,,Flux integrated from map,,Averaged new and previously published data; NED frequencyassigned to mid-point of band in keV
3,2-10 keV,3e-17,,W/m^2^,1.45e+18,2.07e-09,,,,,2.07E-09,Jy,2004A&A...418..465L,no uncertainty reported,6   keV,Broad-band measurement,,Flux integrated from map,Observed flux,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
4,2-10 keV (ASCA),7e-14,,ergs/s/cm^2^,1.45e+18,4.83e-09,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,6.00 keV,Broad-band measurement,072.1547 -06.3192 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
5,2-10 keV,4.3e-14,+/-0.11E-13,erg/s/cm^2^,1.45e+18,2.97e-09,7.59e-10,7.59e-10,,,+/-7.59E-10,Jy,2011ApJ...729...52L,uncertainty,6.00 keV,Broad-band measurement,,Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
6,2-10 keV (XMM),1e-13,,erg/s/cm^2^,1.45e+18,6.9e-09,,,,,,Jy,2011MNRAS.413.1206B,no uncertainty reported,6.00 keV,Broad-band measurement,072.157 -06.320 (J2000),Modelled datum,,From reprocessed raw data; NED frequency assigned tomid-point of band in keV
7,2-8 keV (ASCA),1.27e-13,,ergs/cm^2^/s,1.21e+18,1.05e-08,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,5.00 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
8,0.7-7 keV (ASCA),1e-13,,ergs/s/cm^2^,9.31e+17,1.07e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,3.85 keV,Broad-band measurement,072.1547 -06.3192 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
9,0.7-2 keV (ASCA),4e-14,,ergs/s/cm^2^,3.26e+17,1.23e-08,,,,,,Jy,2001ApJS..133....1U,no uncertainty reported,1.35 keV,Broad-band measurement,072.1547 -06.3192 (J2000),Flux integrated from map,,From reprocessed raw data; Extinction-corrected for MilkyWay; NED frequency assigned to mid-point of band in keV
10,0.5-2 keV (ASCA),2.81e-14,,ergs/cm^2^/s,3.02e+17,9.3e-09,,,,,,Jy,2007AJ....134.1263C,no uncertainty reported,1.25 keV,Broad-band measurement,,Modelled datum,,Averaged from previously published data; NED frequencyassigned to mid-point of band in keV
11,1150 A (FUSE),1e-14,+/-0.5E-14,erg/s/cm^2^/A,2610000000000000.0,0.000442,0.000221,0.000221,,,+/-2.21E-04,Jy,2007MNRAS.381..228P,uncertainty,1150 A,Broad-band measurement,04 48 37.14 -06 19 11.9 (J2000),Modelled datum,,From reprocessed raw data; Extinction-corrected for Milky Way
12,1457 A (HST/STIS),1.07e-14,+/-5   %,erg/cm^2^/s/A,2060000000000000.0,0.000759,3.79e-05,3.79e-05,,,+/-3.79E-05,Jy,2006ApJS..164...52S,uncertainty,1457   A,Broad-band measurement,04 48 37.1 -06 19 13 (J2000),Flux integrated from map,,From new raw data
13,1482A (IUE),3e-15,+/-0.18E-14,ergs cm^-2 s^-1 A^-1,2020000000000000.0,0.00022,0.000132,0.000132,,,+/-1.32E-04,Jy,1993ApJS...86....5K,uncertainty,1482   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
14,1913A (IUE),2.6e-15,+/-0.09E-14,ergs cm^-2 s^-1 A^-1,1570000000000000.0,0.000318,0.00011,0.00011,,,+/-1.10E-04,Jy,1993ApJS...86....5K,uncertainty,1913   A,Broad-band measurement; flux integrated over line,,Flux in fixed aperture,"20""x10"" aperture",Averaged from new and transformed previously published data
15,U (WIYN),12.9,+/-0.04,mag,822000000000000.0,0.0125,0.000461,0.000461,,,+/-4.61E-04,Jy,2007AJ....134.1263C,estimated error,3645 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
16,U (U_T^0),12.36,,mag,819000000000000.0,0.0206,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,3660       A,Broad-band measurement,044610.4 -062426 (B1950),From multi-aperture data,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
17,U (U_T),12.8,+/-0.13,mag,819000000000000.0,0.0137,0.00177,0.00177,,,+/-1.77E-03,Jy,1991RC3.9.C...0000d,rms uncertainty,3660       A,Broad-band measurement,044610.4 -062426 (B1950),From multi-aperture data,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
18,[O II] 3727 (ESO),3.87e-15,+/-4.6E-16,erg cm^-2^ s^-1^,804000000000000.0,387000000.0,46000000.0,46000000.0,,,+/-4.60E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,3727   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
19,B (WIYN),12.79,+/-0.04,mag,701000000000000.0,0.0326,0.0012,0.0012,,,+/-1.20E-03,Jy,2007AJ....134.1263C,estimated error,4279 A,Broad-band measurement,,Flux in fixed aperture,,From new raw data
20,H{gamma} 4340 (ESO),7.8e-16,+/-1.8E-16,erg cm^-2^ s^-1^,691000000000000.0,78000000.0,18000000.0,18000000.0,,,+/-1.80E+07,Jy-Hz,2006MNRAS.366..480G,uncertainty,4340   A,Line measurement; flux integrated over line; lines measured in emission,,Flux integrated from map,,From new raw data
